player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Tyler Herro,MIA,22.8,Wing,2327,29,23,99,13,94,0,87,100,36,58,23,89,50,93,68,42,70,52,65,23,60,41,78,56,79,81,58,57,80,55,70,50,79,44,71,30,59,83,40,63,32,40,65,51,37,80,71,52,55,59,67,53,92,50,76,45,41,40,64,37,58,23,33,75,54,72,52,61,61,52,37,12,17,83,72,84,93,85,82,83,44,69,88,75,77,48,62,81,51,73,77,63,61,16,87,76,86,22,70,50,35,61,87,67,79,92
Buddy Hield,IND,29.9,Wing,2480,44,75,68,57,81,72,69,55,5,29,32,72,87,68,57,35,86,79,90,82,16,44,80,78,19,63,62,54,67,78,59,57,58,23,78,79,85,60,84,84,62,38,57,44,72,30,43,79,89,71,71,27,73,72,84,63,92,13,43,13,16,38,83,49,75,63,83,83,92,78,99,65,98,7,0,0,72,73,71,44,35,46,85,63,87,86,47,29,66,39,89,89,94,29,9,56,24,38,94,86,46,93,40,43,59,68
Haywood Highsmith,MIA,25.9,Big,914,25,88,70,23,24,89,24,0,5,7,13,15,9,25,42,19,51,50,59,69,22,49,53,37,15,62,95,40,82,13,45,58,33,23,6,33,6,87,56,74,82,10,18,7,67,75,80,38,17,46,60,37,63,29,17,36,57,28,64,36,28,61,88,41,78,59,85,12,34,51,73,86,86,35,18,15,68,88,51,83,93,84,50,85,39,15,31,21,33,15,41,47,45,14,35,67,36,96,73,88,11,46,44,86,54,78
George Hill,IND,36.5,Combo,158,89,80,37,18,58,0,0,0,83,57,0,2,100,30,78,8,60,33,29,65,42,28,86,67,38,94,24,69,95,78,67,89,27,72,34,84,57,68,38,40,91,15,32,14,16,57,37,66,55,53,82,86,76,43,51,32,20,47,30,66,20,94,42,52,74,58,91,8,26,32,91,72,91,5,40,18,34,44,45,18,37,28,59,36,60,100,99,79,1,31,0,0,100,56,34,4,16,88,69,82,97,100,7,2,17,54
George Hill,MIL,36.5,Combo,646,11,30,88,51,15,0,88,11,26,82,8,7,76,49,96,21,13,11,0,96,98,14,36,7,100,41,93,40,13,58,54,98,1,4,68,91,88,95,0,1,100,1,17,2,1,76,23,95,2,98,21,13,31,100,4,100,4,95,99,80,98,3,0,1,3,0,100,53,95,92,39,75,57,8,20,8,42,59,57,50,8,41,41,58,58,73,87,27,99,97,39,13,17,60,12,43,12,96,46,80,99,18,30,49,26,13
Aaron Holiday,ATL,26.1,Combo,802,71,79,20,69,4,0,0,59,22,63,93,10,27,18,60,47,63,40,76,11,2,84,81,31,97,34,87,80,8,76,13,28,14,6,94,62,92,56,4,9,99,20,2,3,9,42,19,92,54,92,19,86,6,93,13,92,13,7,28,16,3,94,100,2,66,9,92,43,71,4,80,95,94,47,55,51,100,89,99,98,14,93,100,70,99,28,30,10,27,11,0,94,88,47,79,49,72,34,52,40,7,88,60,75,94,48
Jrue Holiday,MIL,32.4,Point,2175,57,57,87,91,50,74,89,66,37,50,63,67,74,67,54,28,78,95,84,91,35,92,28,40,27,55,57,20,43,50,64,36,85,70,35,8,14,46,63,59,80,83,67,84,23,5,5,66,64,57,94,61,82,30,14,29,95,42,70,71,67,58,86,90,89,95,92,24,50,45,41,51,43,90,43,66,58,73,45,66,97,57,55,43,45,76,87,59,57,57,72,70,77,65,48,61,50,43,52,46,74,77,76,48,63,93
Justin Holiday,ATL,33.6,Forward,390,89,2,34,1,1,0,10,0,0,31,99,23,7,43,67,60,27,24,58,96,3,8,44,11,96,43,82,86,47,93,1,61,0,13,18,36,17,90,4,20,93,17,65,29,9,35,16,2,94,1,1,0,2,18,99,4,74,1,1,0,1,0,1,74,97,90,98,85,98,34,97,76,98,91,1,6,83,1,88,65,3,65,93,2,97,14,83,0,33,8,20,42,26,12,3,84,28,95,74,87,18,26,1,1,0,73
Justin Holiday,DAL,33.6,Wing,285,98,91,6,2,20,89,65,0,21,12,50,18,5,23,43,56,30,15,21,6,35,87,70,89,78,7,32,85,5,14,15,3,80,82,69,29,55,84,64,78,68,11,66,23,70,52,65,81,38,82,77,64,85,75,65,71,26,56,53,6,35,4,46,32,8,14,69,11,20,82,54,25,39,48,28,31,33,81,28,69,76,62,20,93,21,11,88,17,25,10,22,0,11,17,1,61,14,100,16,96,53,10,24,40,24,47
Richaun Holmes,SAC,29.0,Big,296,58,5,12,67,30,0,16,0,30,52,44,17,77,5,10,24,82,19,25,50,23,70,99,100,84,60,60,99,67,48,84,64,81,86,99,64,97,85,91,96,81,28,49,31,25,45,34,68,52,80,93,82,97,30,62,31,25,33,57,19,23,38,30,49,27,40,64,14,24,71,41,87,66,34,22,19,34,85,35,40,15,27,43,53,48,76,37,85,11,84,0,0,0,61,93,25,83,0,34,25,57,0,37,45,16,18
Al Horford,BOS,36.4,Big,1921,51,19,95,13,38,43,12,0,1,5,95,16,65,78,96,96,40,32,42,18,41,57,57,51,53,64,28,77,71,30,25,66,7,21,83,69,85,54,21,28,91,46,26,32,24,24,18,21,31,24,48,51,52,16,49,22,38,54,25,6,30,2,32,60,11,29,25,59,45,72,13,60,26,60,53,55,31,39,28,14,60,21,61,37,46,77,30,60,28,41,95,94,97,5,18,53,22,98,93,98,20,97,10,35,76,70
Talen Horton-Tucker,UTA,21.9,Wing,1270,92,54,60,63,65,63,52,22,70,76,69,93,15,99,93,14,66,88,89,61,39,72,23,50,14,45,53,39,36,75,64,66,49,75,53,10,29,31,58,43,65,93,30,85,2,38,9,17,83,11,8,81,5,40,63,37,87,66,9,84,68,83,70,91,36,80,60,86,86,52,26,30,22,82,68,79,44,8,49,22,8,28,47,22,47,12,17,46,45,46,39,7,10,75,92,45,78,9,35,17,24,11,99,97,100,80
Danuel House,PHI,29.4,Wing,745,53,3,29,14,55,0,67,30,83,11,41,13,73,20,46,45,70,94,71,93,79,80,19,16,4,71,67,12,67,76,74,72,64,24,46,52,48,36,15,15,75,53,45,48,18,42,26,13,80,4,8,59,4,28,46,12,74,83,78,85,81,71,74,85,61,85,52,64,63,36,99,86,98,5,10,4,96,66,91,88,39,82,92,63,86,75,84,75,78,78,15,36,35,70,11,47,20,86,25,58,94,28,13,11,17,32
Caleb Houstan,ORL,19.8,Forward,754,23,5,50,66,5,67,20,0,10,22,16,4,22,4,18,65,93,75,81,88,20,31,94,82,49,60,90,90,62,60,30,40,22,73,73,35,62,41,82,77,45,28,37,26,42,88,82,79,62,69,59,74,48,82,60,71,86,26,70,39,41,51,89,56,30,46,44,76,70,32,54,22,37,83,66,77,56,77,64,49,63,72,51,84,51,28,5,0,19,6,88,13,47,26,0,59,4,88,85,90,4,49,13,70,0,0
Kevin Huerter,SAC,24.2,Wing,2197,54,73,35,34,48,71,35,18,24,50,46,66,84,72,66,68,55,2,5,19,19,8,100,83,99,99,52,100,100,3,99,98,77,41,70,95,88,62,50,61,97,0,65,4,98,8,41,0,1,0,1,1,5,0,36,0,0,22,54,75,56,86,42,21,6,5,3,44,22,2,88,97,97,0,92,44,93,41,89,45,2,32,99,54,98,89,86,95,78,94,53,82,79,20,61,46,52,25,85,70,85,79,34,28,30,66
DeAndre Hunter,ATL,24.9,Forward,2125,14,6,33,18,31,47,53,72,68,86,26,67,46,15,6,78,94,91,68,66,90,89,87,81,57,69,58,79,49,77,60,54,65,72,55,13,35,69,83,84,44,10,25,7,54,97,95,83,78,75,45,88,44,85,73,73,75,89,72,64,80,27,14,64,36,58,51,85,81,76,9,18,6,59,79,79,91,65,89,88,72,80,76,41,75,39,22,70,93,88,49,27,43,34,83,93,90,43,30,31,34,43,69,52,60,78
Nah'Shon Hyland,LAC,22.1,Combo,243,43,71,3,93,98,0,0,0,6,93,47,85,20,83,58,88,75,64,77,34,20,62,77,97,32,11,20,93,23,19,41,9,88,87,72,29,60,82,92,96,53,10,50,13,81,79,87,30,51,44,51,74,51,33,35,49,66,25,15,34,8,85,41,76,71,79,70,72,76,48,8,79,29,70,71,75,37,56,39,30,59,22,54,51,56,35,8,6,96,31,0,53,52,35,24,44,29,63,85,81,16,51,55,82,98,54
Nah'Shon Hyland,DEN,22.1,Point,797,85,37,30,22,39,76,85,57,28,80,37,72,37,26,7,50,1,1,4,2,19,92,19,10,48,96,4,21,79,56,97,99,71,60,17,97,70,80,1,3,64,95,95,98,12,1,1,8,10,12,13,9,24,19,39,21,1,30,3,23,4,93,32,13,53,32,53,1,2,28,52,97,87,59,25,31,46,10,50,53,72,25,35,4,61,37,43,2,30,2,89,56,70,50,22,24,15,52,87,78,11,67,43,15,89,80
Serge Ibaka,MIL,33.1,Big,154,65,10,39,49,14,89,16,0,22,61,44,48,22,8,5,15,83,64,63,76,44,28,86,88,37,91,41,57,72,90,74,70,66,87,79,48,74,67,68,72,57,44,41,37,59,48,56,98,83,98,98,91,99,89,53,87,71,49,90,30,36,31,15,51,44,49,93,64,83,41,30,39,30,14,90,79,59,95,53,91,27,94,33,89,32,21,68,7,65,16,0,0,0,25,67,82,78,46,71,63,15,0,74,64,93,18
Andre Iguodala,GSW,38.8,Forward,111,91,53,29,32,20,0,72,0,30,97,98,18,26,88,100,0,40,35,30,33,85,51,56,90,12,25,66,85,63,9,48,52,45,55,46,36,39,58,93,95,94,5,6,2,70,71,79,8,15,22,47,88,56,5,3,14,26,90,39,78,83,32,12,56,45,54,13,70,49,57,53,52,54,33,53,43,32,14,45,12,91,11,52,18,64,24,100,100,0,100,0,0,0,61,13,0,6,42,88,77,100,0,61,58,0,0
Joe Ingles,MIL,35.1,Forward,1033,8,67,61,6,30,0,7,0,4,40,26,34,84,85,98,6,79,77,90,19,84,29,67,50,9,97,76,46,95,74,74,89,40,76,20,22,16,30,75,61,54,84,24,70,28,36,25,43,49,37,31,32,44,52,47,45,72,85,88,88,95,18,81,58,94,76,26,94,81,70,48,56,52,61,26,33,67,69,75,56,56,60,68,58,74,94,36,76,61,69,67,83,86,3,11,24,10,79,95,97,65,83,79,98,86,95
Brandon Ingram,NOP,25.2,Forward,1538,40,22,73,11,85,0,11,96,77,99,51,100,62,98,84,24,47,60,56,69,36,37,34,25,52,54,51,13,75,80,12,35,10,9,10,83,29,70,27,37,80,12,11,7,38,89,81,91,88,92,67,90,55,88,82,88,54,24,73,55,60,45,53,17,68,35,67,62,71,62,69,90,86,71,5,10,60,70,60,53,39,42,69,65,70,42,58,77,73,74,94,71,75,27,94,99,99,0,24,2,27,75,92,87,85,89
Kyrie Irving,BKN,30.6,Combo,1476,94,36,54,75,67,97,94,90,56,84,76,98,89,73,24,80,27,4,9,2,89,8,91,90,98,17,38,95,17,9,19,9,59,84,54,97,91,70,91,93,1,95,97,98,71,70,77,83,23,69,19,12,41,96,76,90,5,91,77,72,79,41,74,5,1,1,13,10,6,97,28,21,17,17,36,26,6,73,5,2,37,2,32,44,25,84,71,96,84,93,40,69,67,31,74,84,82,9,63,43,88,64,92,54,78,96
Kyrie Irving,DAL,30.6,Combo,762,80,55,48,83,79,0,63,99,69,88,47,93,96,82,43,92,79,84,70,56,57,88,56,75,85,6,19,72,8,39,61,6,97,43,51,94,81,40,85,78,24,27,75,49,85,64,80,19,61,18,28,67,10,17,44,31,82,57,30,31,35,36,81,57,51,59,93,17,48,36,27,11,12,50,93,92,59,54,51,32,55,33,68,70,60,91,97,90,72,88,17,83,76,53,82,65,85,7,43,29,90,75,94,83,69,97
Jonathan Isaac,ORL,25.1,Wing,124,100,100,98,99,100,100,99,0,54,97,24,68,8,34,11,96,90,61,90,83,3,12,95,94,78,57,44,92,57,88,73,62,76,41,70,98,95,26,96,93,36,19,47,22,95,70,89,84,91,80,91,90,89,57,92,49,79,4,56,15,5,63,41,98,79,97,72,71,74,28,9,88,40,35,86,81,76,87,70,73,40,78,55,61,46,16,5,17,53,26,0,0,0,89,68,60,67,16,18,7,7,0,71,98,4,0
Jaden Ivey,DET,20.7,Combo,2287,37,25,11,80,63,89,0,20,94,98,27,87,28,90,65,6,85,99,98,90,61,35,6,49,27,2,32,29,4,59,13,1,89,12,7,50,11,95,68,87,78,49,8,21,84,33,53,13,97,8,17,97,2,27,94,37,97,48,4,57,61,40,88,65,2,35,88,100,100,22,71,48,64,8,86,66,98,6,98,95,81,97,92,23,88,19,19,20,40,20,29,52,37,78,56,80,64,6,29,19,18,36,90,91,87,70
Isaiah Jackson,IND,20.8,Big,991,98,56,19,70,41,62,10,23,87,62,49,53,45,32,28,63,60,58,62,14,69,76,58,48,87,86,12,67,82,32,58,59,49,58,85,93,94,49,7,11,32,71,58,71,74,33,48,19,28,24,27,76,27,23,10,32,42,79,52,85,72,84,38,55,88,76,30,67,57,92,70,56,68,33,4,5,72,71,62,68,42,68,66,73,56,48,33,21,87,24,0,0,0,85,42,50,38,27,27,22,42,0,52,39,30,18
Jaren Jackson,MEM,23.1,Big,1776,99,87,40,29,38,72,15,79,76,73,24,90,58,14,2,79,64,82,75,70,54,15,35,32,8,91,55,31,93,75,68,86,38,74,63,47,60,42,5,7,54,92,2,52,37,50,44,18,60,17,26,91,17,24,30,28,55,59,68,62,53,69,92,71,68,70,21,44,31,29,10,87,41,81,70,80,92,84,91,59,83,64,95,92,95,44,33,65,57,67,32,63,59,38,76,19,59,58,67,64,40,59,70,69,85,84
Quenton Jackson,WAS,24.1,Combo,122,40,39,43,2,0,0,0,0,99,99,47,30,46,33,39,90,64,53,86,37,26,32,69,86,29,47,42,82,57,80,58,63,50,75,66,69,72,92,51,76,62,39,69,54,33,43,34,27,84,21,45,38,54,30,95,22,66,27,31,21,29,29,56,65,76,72,68,83,87,54,35,17,19,23,87,80,57,50,62,44,32,61,60,60,59,16,55,99,94,99,0,0,0,98,45,31,33,10,9,3,98,0,53,58,6,0
Reggie Jackson,LAC,32.5,Combo,1333,8,34,79,29,12,0,27,96,24,39,89,70,29,60,55,17,99,85,53,7,94,32,100,98,100,2,18,100,58,2,36,29,48,91,5,0,0,100,97,100,31,72,76,81,85,16,31,49,2,78,0,5,0,99,4,99,60,96,95,69,87,16,6,48,90,71,86,51,64,97,0,87,0,96,77,93,68,93,69,96,90,73,24,10,46,28,24,57,28,51,71,33,40,37,69,76,73,58,47,51,28,37,63,93,63,45
Reggie Jackson,DEN,32.5,Point,296,7,30,50,9,22,0,0,0,7,24,0,37,11,24,33,59,53,26,25,3,89,73,82,61,70,87,32,79,85,72,86,82,76,64,35,74,50,88,60,75,9,74,61,75,84,63,78,17,58,13,43,90,37,17,58,21,10,95,24,59,70,39,16,12,27,11,68,36,51,81,12,8,5,65,75,76,79,20,89,84,72,86,48,12,63,11,65,91,61,83,22,2,0,7,59,70,61,98,46,74,59,0,33,17,52,20
LeBron James,LAL,37.8,Big,1951,19,52,99,8,57,0,53,70,53,74,86,99,41,99,88,76,80,88,88,74,50,47,48,13,20,86,89,17,94,87,80,86,51,16,14,69,25,59,23,31,33,48,30,35,63,80,83,37,77,35,18,57,11,52,61,57,87,43,13,58,38,79,81,93,97,98,34,77,67,31,73,73,77,26,48,37,76,19,79,64,52,69,78,12,80,33,76,30,50,30,35,36,33,35,38,92,70,40,74,61,39,31,99,96,99,98
Ty Jerome,GSW,25.3,Combo,770,28,31,40,6,54,0,54,97,63,13,82,29,75,75,89,83,87,93,81,58,17,95,51,60,43,11,30,80,13,3,10,5,63,65,25,23,16,88,55,74,28,6,40,8,90,95,98,2,15,3,13,22,23,2,13,2,91,34,67,58,41,75,92,59,84,75,79,8,21,79,35,11,15,66,54,58,44,86,40,50,59,68,48,94,43,74,96,72,65,76,86,45,60,25,98,22,94,40,28,28,80,56,47,18,51,39
Isaiah Joe,OKC,23.3,Combo,1348,12,48,55,47,82,82,79,53,35,49,40,22,96,6,6,94,77,52,30,33,92,62,88,90,12,88,57,71,75,89,96,90,94,64,72,95,92,36,67,59,90,54,67,63,16,9,7,71,85,67,37,75,43,80,86,76,32,90,75,92,92,46,99,27,7,9,96,4,18,27,84,81,90,28,32,28,40,22,50,55,5,83,40,16,41,96,91,91,67,81,93,80,87,3,1,54,6,67,98,98,84,87,1,7,4,16
Cameron Johnson,PHX,26.7,Forward,429,47,82,59,42,32,0,28,63,30,66,95,66,91,49,31,99,47,31,15,89,12,81,68,27,91,89,44,30,80,51,48,75,15,6,15,41,16,73,64,71,61,92,63,90,3,15,5,97,21,96,43,38,42,98,55,98,49,3,20,3,9,13,23,24,58,36,9,48,24,14,52,15,30,72,91,94,53,28,37,23,18,17,74,36,62,93,64,19,36,19,91,98,99,38,17,78,44,60,76,68,20,99,29,32,45,57
Cameron Johnson,BKN,26.7,Forward,770,28,95,60,28,63,0,18,80,70,79,73,77,81,67,38,84,8,16,18,13,62,63,7,7,16,74,2,1,53,77,45,60,31,36,28,67,34,2,9,3,54,16,74,33,82,44,63,72,57,61,28,34,32,89,81,80,30,69,50,10,50,5,19,35,70,44,58,13,17,25,8,58,18,78,89,93,33,49,28,7,74,7,74,95,70,68,65,50,94,83,62,45,59,42,41,83,60,69,54,58,81,59,54,57,68,46
Jalen Johnson,ATL,20.9,Forward,1004,95,81,19,73,99,57,99,4,73,19,39,43,53,65,73,42,69,51,82,28,38,47,79,67,14,84,83,58,87,94,75,77,60,94,41,53,43,32,39,29,47,5,24,5,69,98,97,68,94,69,52,76,61,68,95,66,59,35,54,53,55,51,90,75,32,60,52,55,61,58,38,74,56,90,21,40,54,56,66,29,21,49,69,67,73,60,51,69,38,58,16,38,24,92,54,55,49,40,21,26,82,23,60,49,32,0
James Johnson,IND,35.7,Big,134,45,89,1,3,43,0,84,0,0,1,100,46,4,85,92,62,50,80,71,43,55,90,17,34,73,10,36,46,22,17,29,17,58,46,30,54,32,73,40,50,14,59,22,41,66,91,91,10,21,17,33,74,47,10,12,14,77,73,49,84,81,70,25,76,67,79,91,48,71,75,73,67,74,38,8,9,42,45,39,30,80,25,60,67,55,5,27,44,92,77,0,0,0,45,43,81,56,89,45,59,45,0,98,98,93,18
Keldon Johnson,SAS,22.9,Wing,2062,12,21,85,45,76,87,92,25,89,64,82,91,39,70,29,64,88,96,94,60,41,87,48,55,42,39,28,59,30,35,49,50,48,57,37,72,51,59,57,57,37,76,31,61,13,78,55,24,29,24,24,13,16,46,44,52,95,55,4,22,33,21,96,95,68,96,78,53,69,35,92,22,74,95,12,37,57,3,67,81,9,88,28,2,30,36,39,52,44,50,33,32,31,79,85,25,65,19,37,21,52,28,76,64,55,64
Keon Johnson,POR,20.6,Combo,304,51,58,13,81,28,98,0,3,66,48,16,78,11,65,46,7,96,98,97,90,43,49,66,70,8,84,63,71,81,29,7,30,6,42,21,40,20,32,95,92,51,26,25,18,75,73,83,41,39,47,18,43,21,64,23,75,99,21,76,36,49,29,85,89,74,90,87,96,96,40,34,79,55,13,77,58,75,67,73,26,64,36,92,65,87,12,62,3,15,3,4,87,46,65,63,33,48,79,30,49,6,46,54,53,80,63
Stanley Johnson,SAS,26.4,Big,424,14,43,42,25,27,0,70,25,67,20,91,62,72,93,96,13,54,37,19,63,62,59,73,60,97,22,22,81,28,71,23,32,30,27,99,97,99,8,55,24,29,66,91,86,35,32,25,70,80,74,35,61,15,86,90,92,34,56,17,27,50,15,30,19,39,23,3,76,25,70,22,49,28,37,64,56,53,12,64,62,12,55,37,7,40,74,41,37,65,43,0,92,99,30,67,65,70,78,62,67,28,99,76,97,60,90
Nikola Jokic,DEN,27.7,Big,2319,27,90,91,55,98,0,73,87,76,98,85,97,95,100,99,35,76,93,73,73,66,98,27,39,56,27,35,59,27,78,9,36,9,33,40,42,36,19,80,58,28,63,36,54,69,65,72,34,88,33,15,72,13,52,70,50,81,77,68,74,76,52,38,96,51,94,80,60,70,56,96,84,97,19,4,3,95,73,95,86,59,81,91,77,93,92,75,98,83,97,0,87,82,41,91,76,91,25,50,42,90,82,83,85,64,97
Damian Jones,LAL,27.3,Big,140,86,33,72,73,42,0,84,0,89,88,0,20,18,9,12,26,60,49,29,47,72,90,67,38,90,44,82,68,61,27,53,54,53,5,67,57,68,47,65,59,78,90,21,76,12,14,8,41,22,42,20,17,17,65,16,63,56,50,68,31,45,26,9,34,65,48,59,27,33,97,49,16,29,29,18,14,34,71,25,67,48,44,21,62,20,8,7,7,0,4,0,0,0,93,15,0,11,0,38,28,15,0,36,22,1,0
Damian Jones,UTA,27.3,Big,285,38,21,45,34,13,0,55,0,24,6,0,1,100,16,62,1,92,79,84,79,42,79,90,95,32,48,15,89,58,48,94,84,90,100,76,82,87,78,36,43,58,23,35,19,8,93,75,21,54,20,24,26,11,27,29,36,80,46,75,89,77,87,69,67,93,78,55,74,71,78,62,21,42,30,37,33,82,64,87,71,18,69,76,46,83,100,50,99,0,99,0,0,0,82,1,0,0,93,26,54,93,0,25,23,1,93
Herbert Jones,NOP,24.1,Forward,1948,79,99,20,78,6,71,51,51,82,47,44,37,55,69,77,21,62,52,50,29,74,68,66,59,82,51,54,63,62,56,63,47,74,83,31,23,22,50,80,77,20,50,84,73,25,74,59,65,52,66,87,48,85,39,65,42,36,63,74,45,61,27,17,26,27,23,89,56,72,48,40,24,27,72,72,76,83,78,73,61,93,39,81,44,72,44,37,24,17,16,33,34,35,95,45,37,39,56,16,28,55,38,52,38,40,53
Kai Jones,CHA,21.8,Big,468,79,72,35,38,41,0,3,0,48,8,98,12,37,6,12,4,75,46,49,37,75,76,89,84,83,13,73,94,12,26,62,16,93,74,56,50,54,58,84,82,60,39,72,57,27,45,34,15,51,13,22,87,24,29,31,27,31,75,72,51,56,47,13,93,80,95,7,54,21,53,68,58,68,33,38,34,87,85,82,91,61,87,62,74,57,30,95,19,11,7,0,0,0,58,66,64,68,57,42,42,55,0,80,51,96,18
Tre Jones,SAS,22.8,Point,1981,15,78,85,74,46,83,54,74,52,39,74,35,33,63,70,80,55,28,49,27,20,72,83,78,87,59,26,75,52,58,77,69,71,70,74,89,86,35,61,49,67,17,90,50,14,53,31,78,45,84,63,28,64,82,56,87,35,30,40,37,37,53,67,16,36,17,31,75,61,55,47,58,53,37,55,47,63,31,58,19,24,15,88,8,86,28,59,30,59,37,11,16,7,87,91,35,76,57,11,11,52,7,63,50,50,20
Tyus Jones,MEM,26.5,Combo,1918,4,73,100,19,29,0,96,41,11,28,45,56,45,93,91,91,10,13,10,85,50,2,18,9,78,75,28,5,51,34,96,65,95,19,12,52,15,97,8,40,17,96,90,97,5,21,8,34,26,49,69,52,69,31,49,55,3,48,42,46,43,50,55,3,6,1,5,52,26,86,25,92,60,4,31,11,98,40,99,100,88,100,51,88,63,56,25,76,62,83,99,35,58,7,97,51,92,48,62,58,45,61,61,64,70,57
Derrick Jones Jr.,CHI,25.7,Big,845,69,65,64,40,2,0,41,60,74,32,64,24,50,18,21,90,82,87,91,83,42,5,50,98,1,26,9,68,10,19,87,26,98,68,95,57,92,97,71,93,70,64,23,46,57,27,32,26,29,19,84,87,76,10,5,10,84,44,3,67,51,76,32,77,95,93,83,98,98,2,46,75,61,36,96,95,84,2,92,39,46,58,94,1,94,38,25,5,96,10,44,13,31,69,7,12,4,92,47,66,51,32,27,31,37,18
DeAndre Jordan,DEN,34.3,Big,568,67,37,50,65,89,55,70,3,80,77,60,19,96,48,64,0,43,23,21,60,13,60,74,59,92,58,9,80,61,73,59,48,67,44,68,48,65,14,69,45,71,43,35,34,36,50,45,28,76,27,59,91,58,29,86,30,32,12,37,20,12,55,8,42,13,21,61,29,35,63,7,14,4,54,92,91,48,51,36,71,44,53,30,29,20,99,96,4,65,9,0,0,0,99,5,33,6,0,19,15,98,0,41,19,60,18
Cory Joseph,DET,31.2,Combo,1184,31,27,64,24,13,0,48,27,38,69,28,35,49,87,93,53,28,33,56,64,11,18,33,19,47,29,91,23,47,28,18,29,22,4,38,17,25,31,68,57,78,76,9,43,41,27,25,87,22,91,89,50,88,66,29,70,60,6,13,24,29,36,89,86,16,60,53,48,53,35,93,98,99,34,2,2,38,12,51,30,6,40,56,24,61,57,43,48,24,35,51,82,80,17,73,61,69,47,72,64,22,80,58,81,76,60
