player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Stephen Graham,POR,24.4,Wing,162,32,30,6,85,43,0,97,0,43,58,65,29,23,8,10,0,6,30,88,2,2,98,2,2,42,52,40,1,5,100,2,34,1,3,0,82,14,49,23,29,88,97,75,97,26,0,0,100,100,100,99,99,99,99,98,98,69,12,39,56,33,82,5,2,100,97,99,24,93,93,42,17,15,51,44,47,4,85,0,12,96,3,3,85,0,20,2,17,99,99,0,0,0,75,50,48,41,65,40,46,63,0,36,2,48,6
Danny Granger,IND,23.5,Wing,2754,93,21,48,72,58,90,67,60,67,74,88,37,83,18,21,52,48,72,56,55,41,96,24,11,70,43,32,19,47,37,25,25,39,23,33,17,17,80,18,41,65,48,57,54,27,30,25,60,39,55,67,14,60,53,38,59,75,39,36,59,42,70,73,60,67,68,32,45,35,19,56,64,65,32,73,65,21,21,31,15,15,23,38,37,50,74,88,83,40,53,57,66,68,43,56,53,50,63,55,56,71,69,45,52,43,53
Gerald Green,BOS,20.8,Wing,1703,78,18,23,68,26,0,66,66,48,31,43,76,32,30,15,40,16,20,13,27,74,35,24,14,91,16,17,30,16,16,44,17,75,67,68,12,25,4,24,4,39,83,37,59,10,81,52,22,26,37,39,74,43,20,45,33,22,82,25,13,16,31,28,43,20,22,21,40,26,11,80,51,71,82,57,67,33,42,40,72,72,61,13,57,17,41,23,25,88,63,69,41,49,31,58,58,55,53,64,60,34,48,41,66,39,42
Willie Green,PHI,25.3,Wing,1816,8,49,68,38,6,0,30,13,9,45,49,87,13,49,23,77,17,33,32,73,29,18,13,15,33,43,44,27,57,67,11,30,13,25,24,39,28,71,25,33,39,42,50,46,52,68,65,24,62,21,56,89,25,14,51,17,43,14,24,23,18,47,49,70,30,41,74,8,17,43,65,34,42,72,62,66,34,35,39,51,73,43,27,38,32,12,14,44,63,55,48,30,33,39,90,78,93,19,36,23,21,32,92,85,94,72
Orien Greene,IND,24.7,Combo,211,96,98,2,96,96,0,80,0,79,27,86,43,9,30,29,0,13,4,6,27,13,41,85,98,28,92,2,72,63,25,77,78,67,83,95,78,89,57,97,96,95,97,2,25,9,32,17,81,58,79,98,98,89,55,11,60,1,3,59,7,0,98,13,13,55,24,34,2,2,79,47,46,43,4,60,30,98,94,95,91,94,72,95,94,93,7,30,2,91,23,0,0,0,86,32,61,48,27,32,25,34,0,100,80,95,98
Lynn Greer,MIL,27.0,Combo,358,29,80,61,0,18,0,45,0,39,43,32,32,55,46,66,96,51,50,56,47,40,85,55,64,88,6,52,79,2,81,65,23,81,39,77,91,92,4,85,35,26,72,48,63,39,73,63,38,75,33,41,5,68,51,95,42,85,20,29,4,7,10,9,37,66,55,94,64,91,22,11,56,28,98,69,89,20,52,32,23,65,24,39,7,57,73,29,98,59,95,66,14,42,45,36,38,36,84,57,75,82,44,46,88,36,25
Adrian Griffin,CHI,32.3,Wing,515,50,91,1,96,82,0,70,0,19,9,20,8,25,72,98,1,57,58,84,1,99,45,54,74,82,6,19,74,4,52,7,34,5,23,56,96,94,59,43,47,86,56,38,39,28,17,19,68,49,69,22,39,37,91,21,91,53,99,6,69,81,39,58,97,25,62,98,90,98,63,70,51,62,47,20,25,49,0,63,87,2,94,27,1,30,45,19,98,67,97,0,0,0,83,97,72,96,0,0,0,68,0,64,58,31,0
Richard Hamilton,DET,28.7,Wing,2756,26,16,59,55,27,37,25,84,53,93,54,89,62,82,70,71,86,88,82,92,37,46,60,37,37,91,44,74,95,92,35,94,3,8,86,46,68,36,62,54,70,7,35,10,52,86,82,5,88,4,74,88,48,1,66,1,86,28,40,71,60,69,87,99,53,94,49,32,39,30,91,63,91,33,18,18,68,26,71,45,76,42,79,28,78,43,39,89,75,88,13,77,34,45,93,87,97,29,15,16,66,33,43,29,25,34
Matt Harpring,UTA,30.4,Wing,1943,28,26,19,93,80,89,92,35,85,92,59,61,73,26,22,36,89,93,36,46,99,94,53,68,77,83,1,51,65,58,90,91,73,44,86,52,75,78,42,59,95,63,48,58,22,2,3,14,63,20,45,38,59,12,40,12,59,99,57,98,97,74,53,7,64,26,38,70,66,21,70,58,69,55,57,58,54,9,65,81,42,76,35,7,51,63,89,48,61,54,27,0,47,82,80,80,86,23,8,10,76,39,6,5,5,62
Al Harrington,GSW,26.7,Big,1348,7,71,71,13,28,39,7,45,18,41,14,88,55,86,73,92,19,37,79,22,24,2,12,30,4,36,61,33,37,13,5,21,6,63,17,34,20,36,26,25,50,5,68,30,49,79,73,33,18,48,39,82,58,33,32,37,66,47,15,55,50,63,56,33,13,15,33,99,98,80,30,48,35,37,41,39,28,38,36,78,41,87,9,53,11,64,22,43,60,49,100,80,97,31,13,58,29,94,92,92,31,97,53,65,75,93
Al Harrington,IND,26.7,Forward,1204,24,22,63,88,65,59,35,26,27,86,47,82,53,29,16,22,43,45,49,59,73,4,46,7,40,95,95,25,65,29,61,77,30,25,26,19,16,39,9,11,47,92,6,33,26,84,70,68,5,75,68,7,71,70,4,78,20,51,96,86,94,34,30,43,37,31,67,67,70,84,48,46,43,7,48,23,97,87,87,66,91,26,99,81,95,67,24,24,47,25,68,100,100,76,53,41,37,41,51,45,35,100,65,53,71,65
Junior Harrington,MEM,26.1,Combo,526,79,61,11,70,91,0,0,10,61,36,0,50,16,64,79,4,63,24,53,10,67,39,92,74,92,97,16,76,99,87,92,94,62,93,10,76,36,85,28,50,87,89,38,68,7,10,5,62,65,68,67,70,76,37,47,40,27,29,87,58,40,72,86,73,15,29,12,77,59,40,81,92,97,19,2,4,42,79,41,28,85,12,57,60,65,21,88,89,21,32,0,5,8,39,41,93,86,7,50,27,43,15,64,77,30,0
Othella Harrington,CHA,32.8,Big,195,2,1,2,7,6,89,18,0,18,90,0,54,14,25,19,19,59,7,6,4,27,97,99,99,65,100,12,98,93,100,100,99,99,97,82,100,99,40,4,10,99,61,9,18,3,30,7,8,97,9,28,99,3,9,84,24,7,33,9,1,1,6,43,61,4,11,96,7,37,1,96,93,99,7,42,21,67,82,94,54,99,68,70,27,94,11,91,25,33,21,0,0,0,12,97,60,97,0,0,0,12,0,52,71,35,0
Devin Harris,DAL,23.7,Combo,2048,88,84,13,66,43,0,34,57,93,91,84,55,95,57,64,14,99,88,94,70,19,83,98,95,88,10,90,97,14,81,52,25,77,86,71,60,67,85,92,95,75,28,29,21,66,52,59,87,85,82,70,74,69,90,49,83,93,19,59,61,17,95,75,85,73,86,79,62,78,99,20,45,26,16,9,9,65,78,63,16,43,13,87,69,85,84,84,52,68,64,0,75,63,100,57,34,41,20,4,5,98,63,55,43,13,68
David Harrison,IND,24.2,Big,143,65,73,0,2,68,0,45,0,59,99,57,80,47,47,25,5,7,3,53,0,3,41,59,13,52,97,17,38,72,67,70,97,4,0,85,28,45,83,96,98,96,99,0,11,97,4,26,51,4,59,1,19,26,98,26,97,4,1,66,16,2,86,8,87,26,63,58,88,85,95,33,13,10,6,77,52,52,100,27,48,98,6,52,99,51,58,24,86,88,92,0,0,0,48,96,17,64,0,0,0,58,0,94,77,89,0
Jason Hart,LAC,28.5,Point,744,25,96,38,60,94,0,83,89,19,57,0,15,26,9,36,60,6,11,44,29,37,2,9,2,60,88,61,7,71,26,37,74,7,12,59,15,20,1,5,0,67,1,44,3,100,56,94,15,23,16,26,98,24,14,8,12,29,52,33,85,84,60,85,37,71,57,96,10,26,48,28,95,91,53,6,10,2,19,2,2,14,2,18,13,17,30,81,58,72,81,0,0,0,17,28,96,96,40,21,19,64,0,11,13,9,8
Udonis Haslem,MIA,26.4,Big,2468,8,40,75,50,75,62,19,49,31,55,68,47,42,58,53,71,77,79,63,71,69,67,58,57,12,84,70,32,69,56,39,58,21,20,89,16,49,81,66,79,42,72,11,26,74,84,86,95,61,94,97,85,95,75,17,77,84,76,42,21,62,9,47,57,45,48,90,67,87,58,39,96,93,10,5,5,39,23,53,34,5,51,47,33,60,47,66,65,60,62,0,0,0,30,33,91,81,0,61,56,51,0,6,12,16,0
Trenton Hassell,MIN,27.7,Wing,2218,67,0,77,75,17,0,18,42,26,16,36,6,38,67,96,48,52,66,75,71,42,45,37,67,1,63,84,36,63,27,53,19,88,82,32,57,47,13,64,43,33,22,20,13,94,92,96,52,40,45,50,11,49,48,37,44,81,52,17,39,61,20,45,84,90,95,72,30,47,30,85,73,91,30,20,20,26,20,33,25,29,55,33,35,35,51,49,88,91,94,0,0,6,55,91,92,99,15,11,11,78,6,74,73,42,6
Chuck Hayes,HOU,23.4,Big,1669,10,97,15,93,71,58,41,28,21,7,21,10,77,29,48,47,98,70,70,48,84,14,99,90,94,93,36,90,88,93,89,91,74,84,87,45,69,47,82,79,63,16,39,20,44,83,76,88,86,84,72,90,75,83,63,74,61,76,96,95,95,59,52,76,60,74,9,75,42,96,45,16,15,61,30,38,22,91,8,6,70,2,52,72,43,86,42,71,5,75,0,0,0,98,25,5,3,0,0,0,86,0,28,17,32,0
Jarvis Hayes,WAS,25.2,Forward,1565,22,61,41,20,39,0,18,83,18,6,33,27,37,41,49,90,13,32,32,70,16,62,11,34,17,29,11,14,31,45,20,27,27,44,16,61,35,5,93,60,54,65,83,86,7,20,9,35,67,29,51,52,35,28,70,28,45,45,1,58,12,94,62,57,14,19,28,50,43,13,70,30,39,91,82,88,8,2,30,3,4,16,22,9,45,37,96,45,57,43,38,73,66,10,55,75,75,71,65,61,22,66,12,6,31,55
Brendan Haywood,WAS,26.9,Big,1724,73,34,61,83,45,50,49,16,90,43,71,23,75,27,34,32,81,45,43,53,77,9,92,83,67,57,97,95,76,59,55,63,47,76,36,30,28,63,57,65,96,41,2,1,94,61,82,44,34,55,57,74,66,39,29,50,46,37,90,69,71,45,61,37,54,45,55,25,29,70,31,62,48,36,34,33,31,93,24,72,43,58,13,75,13,83,81,36,27,28,0,0,0,80,69,14,25,0,0,0,83,0,92,83,90,0
Luther Head,HOU,23.9,Combo,2150,21,41,82,21,82,91,36,36,13,11,39,21,96,27,34,16,11,37,28,11,56,92,6,18,14,10,29,10,21,5,29,17,54,10,47,72,63,73,25,33,8,34,100,98,27,17,19,11,22,10,10,41,11,33,36,26,16,66,70,67,64,53,14,16,8,7,81,61,76,42,27,22,13,74,93,91,88,39,94,60,63,74,88,58,95,100,46,61,14,20,94,95,100,21,11,9,0,91,100,96,38,100,14,11,50,66
Alan Henderson,PHI,33.9,Big,411,49,50,27,89,14,81,60,52,99,58,92,8,99,23,45,83,72,81,49,93,92,24,47,30,63,78,42,50,31,99,3,48,2,2,98,95,99,41,3,5,47,18,31,17,98,64,90,95,99,94,88,93,65,86,94,89,77,93,66,83,94,28,76,79,20,40,6,71,38,36,60,50,54,56,59,60,32,30,52,71,27,59,13,11,30,99,97,37,0,32,0,0,0,92,45,0,10,0,0,0,99,0,86,64,94,0
Walter Herrmann,CHA,27.4,Big,851,6,25,89,0,12,32,4,73,0,73,92,49,95,36,32,95,90,79,90,89,5,31,81,67,83,42,59,93,62,74,34,35,40,56,27,87,71,12,93,72,29,80,62,81,25,45,35,11,89,7,29,70,22,12,91,9,89,9,26,12,2,84,89,37,42,37,87,80,94,42,13,67,39,98,30,68,81,71,83,96,84,97,42,70,40,96,96,60,87,88,78,100,100,16,12,61,31,99,86,95,87,100,2,10,8,91
Nene Hilario,DEN,24.1,Big,1710,54,88,68,62,49,74,40,53,78,77,57,68,91,64,50,30,78,59,76,49,10,73,84,72,42,80,81,75,94,72,76,85,51,96,24,54,37,18,54,32,61,63,32,37,77,35,52,53,69,53,33,26,41,62,78,65,78,5,26,64,34,80,71,45,91,87,13,55,30,76,78,42,61,37,14,17,24,21,40,30,42,29,29,8,45,87,93,42,18,25,0,0,0,79,44,38,26,0,0,0,88,0,20,6,53,0
Grant Hill,ORL,34.1,Forward,2004,51,65,84,24,22,49,25,52,96,63,78,80,92,76,61,24,31,28,23,37,48,49,44,33,48,53,80,36,56,20,22,29,22,57,40,44,40,45,7,13,79,64,6,14,91,37,65,92,24,96,96,41,97,69,24,86,22,35,92,48,69,31,42,27,50,33,24,30,20,83,63,68,74,8,9,7,53,92,34,52,77,49,50,93,27,78,98,75,67,69,0,0,0,75,78,80,88,8,8,8,88,0,94,65,88,8
Kirk Hinrich,CHI,25.8,Combo,2831,68,48,38,18,52,57,86,64,36,89,73,79,86,89,84,68,72,82,72,90,10,71,45,44,22,39,89,50,46,32,44,40,46,57,11,7,3,37,92,86,72,8,45,18,68,62,68,65,46,52,93,17,89,30,38,29,86,10,93,10,32,8,58,62,51,55,72,70,77,45,51,40,40,35,74,66,96,96,88,86,94,74,96,95,92,86,71,66,82,84,91,93,94,20,38,77,63,39,73,61,73,94,54,77,45,64
Ryan Hollins,CHA,22.1,Big,142,56,22,3,14,0,0,62,25,99,89,73,45,86,3,3,10,1,4,5,57,4,84,1,0,0,96,31,0,64,94,75,76,63,3,1,8,0,1,89,1,93,91,11,40,0,85,8,35,99,34,36,27,24,38,100,52,10,6,1,5,29,2,67,9,69,22,1,4,0,11,95,35,79,12,80,61,65,0,95,5,0,73,91,14,97,85,100,1,0,1,0,0,0,87,71,0,16,0,0,0,85,0,1,1,100,0
Robert Horry,SAS,36.2,Big,1109,59,98,75,27,19,86,24,22,8,65,21,33,23,86,93,72,34,17,22,51,14,15,69,79,70,21,66,63,22,15,36,18,66,54,80,75,83,22,76,63,64,66,29,36,46,49,48,95,36,96,81,91,86,97,57,97,39,26,43,25,47,18,22,45,6,12,22,89,56,14,20,30,16,99,90,97,8,53,9,2,31,2,32,46,40,29,43,76,10,7,44,40,48,2,3,47,12,99,98,99,9,48,8,69,6,95
Eddie House,BKN,28.5,Wing,906,9,44,60,8,45,0,40,99,2,3,73,64,46,63,52,97,20,62,38,96,44,43,5,19,49,21,3,13,27,49,17,11,43,15,76,84,86,27,18,14,9,59,91,90,63,45,53,2,78,2,38,84,29,1,83,1,71,59,60,52,54,51,48,46,16,17,82,37,63,27,12,74,43,93,60,75,15,48,12,66,45,76,5,94,8,70,20,100,57,66,89,80,93,3,5,99,76,82,61,77,23,93,0,2,4,37
Dwight Howard,ORL,20.9,Big,3019,79,56,94,82,97,45,81,20,96,97,55,88,94,75,55,13,63,71,95,25,68,32,48,59,11,80,64,42,94,29,98,95,93,62,7,48,17,85,52,72,92,92,1,5,60,61,62,34,14,71,8,18,28,59,29,76,60,76,83,99,85,96,99,39,52,43,23,31,20,99,24,12,6,53,28,34,46,85,23,31,71,24,54,90,27,95,95,52,12,43,0,0,0,81,77,8,24,0,0,0,95,0,83,56,92,0
Josh Howard,DAL,26.5,Wing,2446,94,57,67,90,94,76,94,74,74,66,75,83,57,31,11,83,75,88,77,89,73,32,42,17,76,62,54,27,81,79,91,72,96,65,24,21,15,48,4,6,56,39,31,28,77,65,73,20,81,12,65,54,44,8,62,6,76,48,62,89,75,85,52,75,91,92,34,79,64,52,86,55,82,4,40,17,74,37,66,73,96,51,62,27,64,61,75,91,50,73,19,89,75,26,92,67,87,27,43,34,58,76,80,70,76,71
Juwan Howard,HOU,33.7,Big,2091,1,20,77,23,39,82,32,90,27,4,8,71,38,85,80,65,11,59,49,61,59,31,2,2,20,14,79,2,20,60,43,36,52,17,13,12,6,41,7,8,24,82,54,76,61,41,47,24,57,27,41,29,47,29,62,31,39,71,4,34,25,66,38,20,96,66,78,76,83,5,83,97,98,12,13,10,92,17,98,96,47,99,64,38,63,31,46,53,73,71,0,0,0,9,80,89,98,0,0,0,29,0,43,45,46,0
Troy Hudson,MIN,30.6,Point,530,64,21,96,57,32,0,0,40,2,79,0,53,23,19,8,30,36,21,33,6,53,49,69,54,97,3,52,54,18,25,65,38,83,92,42,71,61,13,14,10,28,53,78,78,97,8,41,73,42,77,74,72,82,74,51,72,51,55,68,17,42,12,34,86,19,40,39,41,37,46,27,52,36,42,75,68,5,67,1,14,38,4,7,57,2,34,4,98,23,51,0,48,57,8,32,74,60,51,79,74,15,57,26,47,42,17
Larry Hughes,CLE,27.8,Combo,2575,86,45,91,43,71,0,30,7,75,23,63,63,25,29,18,82,58,63,39,92,44,71,48,11,68,76,83,31,73,64,51,47,58,27,38,47,41,15,27,16,13,83,34,59,61,87,84,84,58,87,59,66,27,95,44,96,62,56,81,61,61,52,48,36,76,64,41,90,75,33,89,93,98,0,13,2,35,63,39,78,69,80,14,48,15,29,21,41,63,48,25,25,33,38,66,75,71,43,43,41,27,33,32,14,29,27
Kris Humphries,TOR,21.7,Big,625,51,45,34,92,52,0,39,40,69,79,72,51,31,31,25,62,34,62,23,77,93,53,15,29,73,2,16,24,8,9,11,8,39,35,85,32,56,49,38,35,25,53,88,87,25,38,30,58,28,59,29,2,30,73,35,69,47,83,83,15,82,1,2,55,62,62,56,55,62,61,35,41,32,77,53,62,96,73,95,95,76,77,92,61,96,30,19,35,43,30,0,0,0,71,75,24,37,0,0,0,28,0,47,14,80,0
Lindsey Hunter,DET,35.9,Point,672,81,94,45,42,9,0,36,93,23,30,36,34,36,21,25,81,13,16,21,7,66,59,25,15,74,69,39,22,25,24,58,47,63,28,11,62,31,52,38,37,53,96,63,94,2,21,4,54,11,53,9,4,13,85,25,82,17,61,77,29,22,60,15,34,51,41,53,16,28,51,6,54,19,99,47,82,33,94,24,74,62,62,17,89,12,45,40,28,62,47,73,9,30,42,11,25,17,100,64,91,57,30,32,81,17,47
Steven Hunter,PHI,25.0,Big,1573,71,4,83,46,16,36,66,7,75,20,75,18,71,12,17,45,15,9,30,12,25,25,49,75,23,3,92,54,19,22,13,4,66,79,22,29,20,94,58,83,68,55,10,17,74,67,74,87,47,89,75,63,77,84,71,84,17,27,35,19,39,19,55,23,55,36,15,39,22,51,55,73,74,42,22,25,32,59,42,17,55,24,56,67,58,88,82,26,78,37,0,0,0,81,51,31,23,0,0,0,88,0,36,14,73,0
Andre Iguodala,PHI,22.8,Wing,3054,65,94,80,47,75,47,91,70,97,85,23,85,70,95,94,13,55,63,43,65,31,96,45,22,68,42,80,35,58,19,35,14,71,64,28,26,23,23,15,16,48,45,54,51,90,16,45,73,68,72,87,57,94,51,81,51,69,17,78,25,41,25,10,52,45,46,98,71,94,69,56,29,30,60,55,57,76,77,50,96,91,90,47,57,28,31,82,20,41,28,16,33,25,79,42,76,66,22,27,19,48,24,81,33,93,91
Zydrunas Ilgauskas,CLE,31.4,Big,2124,74,53,58,87,64,55,28,87,23,49,66,81,48,81,68,56,71,44,34,47,91,7,86,51,29,84,98,45,87,64,64,54,70,66,39,28,32,28,39,28,69,4,19,2,81,95,95,97,55,96,74,87,68,97,50,97,25,79,51,96,98,44,26,95,69,91,38,83,67,37,95,98,99,0,2,0,46,27,56,22,23,48,62,41,61,43,45,64,56,58,0,0,0,40,67,69,73,73,0,52,44,0,55,79,27,0
Ersan Ilyasova,MIL,19.5,Forward,891,76,55,4,84,63,0,51,63,47,61,80,61,18,45,35,55,13,9,10,13,58,50,45,60,40,62,23,28,32,62,89,38,97,74,41,72,61,22,61,44,37,44,81,76,33,35,34,50,80,39,41,47,43,58,97,45,10,79,35,57,56,54,13,9,26,8,20,58,41,26,67,23,31,45,92,85,6,17,23,18,3,33,14,17,25,10,12,12,35,6,15,68,41,29,61,33,31,59,86,75,4,41,31,49,8,94
Allen Iverson,DEN,31.4,Combo,2116,45,66,98,5,14,0,38,24,88,95,43,95,73,91,48,57,93,86,67,92,15,88,81,33,98,4,78,76,6,3,53,31,74,56,88,1,19,1,86,37,43,45,7,9,100,71,95,71,3,84,51,34,73,84,1,84,96,24,47,12,14,26,69,27,99,95,8,4,3,37,94,20,58,60,55,56,47,86,43,88,84,38,22,74,38,61,79,63,77,80,9,82,52,59,95,59,80,21,18,20,80,52,93,86,86,52
Allen Iverson,PHI,31.4,Combo,638,9,91,100,20,9,0,0,95,89,100,50,100,59,95,38,80,63,48,17,81,27,97,73,58,76,39,69,88,15,16,17,47,9,22,87,59,79,47,69,67,27,32,44,33,80,84,89,70,11,59,59,15,43,63,11,62,42,44,81,36,51,37,11,56,29,30,49,51,50,63,89,31,63,64,17,26,80,83,69,88,29,80,53,46,59,20,50,55,61,63,0,2,6,52,93,70,93,14,23,18,52,6,96,89,80,50
Royal Ivey,ATL,24.9,Combo,481,57,82,14,73,45,0,38,0,20,34,9,7,34,14,25,30,23,26,55,14,62,51,33,7,62,77,78,19,70,85,21,24,36,41,4,42,12,19,11,7,47,37,76,69,78,12,29,69,61,51,79,27,84,44,52,26,50,49,41,79,65,69,19,59,99,99,97,1,9,30,84,92,97,9,7,6,6,40,6,11,58,11,8,45,9,50,54,14,100,88,0,0,0,41,75,98,98,32,7,13,75,0,0,0,4,0
Jarrett Jack,POR,23.0,Point,2634,60,57,58,2,57,0,68,78,72,72,64,38,92,53,49,23,35,35,44,10,74,46,40,31,13,72,93,50,90,13,40,73,11,37,73,4,15,57,66,70,22,50,54,54,78,67,76,17,5,40,4,50,5,69,1,79,23,58,71,88,84,61,55,47,8,14,60,82,81,85,83,28,46,27,19,18,38,48,40,21,12,67,52,68,32,77,85,85,36,49,69,64,72,64,58,55,53,57,38,40,83,72,85,87,89,38
Bobby Jackson,NOP,33.6,Wing,1307,19,75,62,58,69,41,19,38,77,72,56,82,19,79,75,67,79,69,59,68,42,80,78,87,73,18,28,89,7,61,24,5,82,81,80,48,66,90,75,89,46,81,88,93,8,8,5,42,91,20,36,97,12,39,59,23,50,35,91,29,21,57,27,55,63,60,24,85,70,50,2,84,35,94,42,68,88,97,77,80,82,59,85,83,83,14,30,35,15,15,12,49,32,65,44,46,37,51,56,50,17,36,83,92,74,76
Luke Jackson,TOR,25.0,Wing,114,52,68,25,20,0,0,78,0,29,81,94,35,97,65,81,55,3,31,59,70,0,66,0,1,1,15,71,0,30,34,1,14,1,2,51,3,7,97,0,1,3,59,24,32,83,100,99,99,16,98,95,0,96,98,14,96,45,0,15,16,17,16,55,75,78,82,54,16,9,96,70,2,5,0,97,61,99,68,97,70,87,59,99,98,97,98,75,0,100,100,0,0,0,91,1,9,5,43,75,61,100,0,47,58,16,6
Marc Jackson,NOP,31.8,Big,1005,4,42,88,16,20,68,18,98,37,44,81,86,21,82,66,75,20,24,29,74,2,34,28,12,34,72,79,17,83,94,41,70,12,30,32,19,19,45,8,12,89,17,6,3,85,70,81,53,91,38,85,82,81,29,95,23,62,3,3,5,3,34,72,48,63,57,54,18,25,5,48,95,95,80,18,36,39,22,46,43,31,37,46,30,58,12,33,26,48,36,0,0,0,10,41,99,97,0,0,0,12,0,22,69,22,0
Stephen Jackson,GSW,28.6,Wing,1290,62,71,53,60,1,85,79,61,73,59,57,80,58,87,85,34,60,83,69,90,30,77,26,39,14,59,75,48,79,39,46,69,24,91,15,17,9,10,31,13,68,39,25,23,49,70,67,25,34,33,46,12,76,25,80,25,84,38,65,70,48,78,89,27,29,20,12,96,76,67,49,60,57,67,17,27,11,66,18,0,3,1,84,81,85,60,60,70,37,47,68,25,36,72,51,20,25,45,70,59,74,37,79,77,83,79
Stephen Jackson,IND,28.6,Wing,1183,83,33,73,4,5,77,45,68,62,75,74,71,43,76,78,35,98,91,83,94,57,37,92,87,78,94,23,72,95,93,65,95,10,10,57,88,85,78,92,94,71,2,39,5,95,72,89,98,94,95,26,73,19,99,86,98,81,23,97,27,36,30,74,40,81,74,13,93,60,92,46,40,37,23,20,17,99,99,85,58,4,45,100,100,96,23,69,40,39,36,11,19,18,63,54,43,40,50,60,54,52,20,53,47,46,49
Jerome James,NYK,31.0,Big,247,82,42,1,34,35,0,16,0,14,11,85,69,5,6,6,12,16,2,1,67,7,14,94,100,21,59,4,70,88,2,89,78,91,100,53,93,87,97,68,91,88,81,23,43,65,6,13,98,0,99,59,2,85,98,9,99,3,12,31,3,1,43,4,8,2,2,17,20,13,1,87,73,92,48,83,76,19,57,8,17,71,14,20,21,8,6,57,21,8,10,0,0,0,27,98,43,86,0,0,0,6,0,99,97,96,0
