player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Ryan Gomes,MIN,26.2,Forward,2605,23,32,80,41,38,55,32,74,34,30,57,63,34,54,46,52,27,44,59,66,10,38,21,39,20,34,45,28,40,7,20,19,41,19,10,64,29,76,80,87,4,17,75,52,96,94,97,44,23,59,56,94,46,45,17,60,73,7,7,21,10,55,46,32,63,44,63,92,92,14,70,85,86,56,36,42,15,19,23,38,14,56,12,23,18,46,39,30,84,55,63,60,61,23,63,77,71,71,54,57,38,61,45,43,52,39
Drew Gooden,CHI,27.1,Big,915,17,72,65,51,72,73,84,96,33,68,68,81,34,66,48,64,23,19,15,59,32,36,47,51,15,69,91,30,69,70,83,81,59,24,44,79,75,49,65,67,22,42,53,49,89,69,82,44,28,65,1,31,2,98,56,98,39,37,13,8,18,10,17,92,35,66,49,14,20,11,72,95,96,62,11,21,6,14,10,17,47,30,7,11,13,22,12,89,64,79,0,0,0,15,57,92,93,70,65,62,23,0,72,99,48,0
Drew Gooden,SAS,27.1,Big,309,15,15,37,68,66,0,66,78,63,69,26,97,54,4,1,90,5,5,2,7,85,76,33,48,86,27,8,29,44,22,91,81,93,3,32,54,45,0,100,98,59,70,43,57,3,82,32,23,11,27,39,61,62,24,58,24,2,77,38,60,83,14,1,56,40,47,19,3,3,59,73,84,88,1,23,7,21,10,6,82,3,98,7,25,2,35,52,88,26,69,0,0,0,26,91,62,85,0,0,0,38,0,90,82,73,0
Ben Gordon,CHI,25.6,Wing,2987,35,23,88,23,24,63,21,86,74,81,63,86,88,80,60,43,59,81,71,61,60,49,23,46,5,37,49,20,45,3,27,21,53,54,31,38,28,96,15,56,11,58,37,39,93,91,96,47,8,78,30,54,50,68,6,85,83,55,58,58,80,21,25,84,86,88,9,87,57,69,76,15,30,23,69,55,59,67,51,20,75,25,84,95,72,71,32,47,95,88,30,93,86,33,50,79,76,33,61,44,59,86,87,85,77,94
Eric Gordon,LAC,19.9,Wing,2622,68,52,75,21,6,47,14,83,88,94,54,69,95,70,65,17,73,74,73,21,47,90,57,47,56,53,62,37,52,44,69,52,75,16,84,26,55,34,89,83,36,63,46,54,46,69,63,62,53,59,33,30,30,72,49,70,78,33,75,35,54,26,66,10,59,27,74,84,88,77,44,28,27,41,55,52,71,69,69,65,25,79,73,85,62,84,52,41,74,63,96,70,74,79,29,29,26,19,83,60,79,74,49,50,40,70
Marcin Gortat,ORL,24.7,Big,687,85,56,21,82,88,46,93,10,60,16,99,11,71,10,17,80,9,8,3,78,55,7,35,51,62,39,31,41,36,86,34,22,63,64,71,92,92,6,20,3,29,46,80,74,4,86,44,43,87,22,79,89,79,27,86,9,19,72,4,1,7,1,2,79,21,48,22,23,16,1,42,99,98,9,39,22,2,8,2,10,63,4,3,4,3,82,71,68,13,54,0,0,0,79,73,13,27,0,0,0,83,0,35,6,76,0
Joey Graham,TOR,26.4,Forward,1443,21,29,27,79,29,64,98,84,84,43,79,38,64,5,5,39,49,35,35,27,85,31,64,62,52,75,19,51,57,93,74,85,28,61,70,46,57,66,40,52,85,84,25,51,41,6,10,74,64,72,55,48,51,66,39,62,23,84,77,62,76,38,11,90,47,75,32,31,27,80,57,52,55,40,19,21,81,75,76,62,91,54,84,67,81,50,54,75,66,75,0,0,0,82,89,61,89,13,11,11,66,0,61,25,46,96
Stephen Graham,IND,26.4,Wing,629,23,6,17,70,66,0,64,34,68,49,39,63,22,23,11,12,65,30,43,68,24,37,85,73,87,31,60,86,35,76,74,78,59,54,67,23,41,46,93,87,89,13,50,29,8,39,17,65,52,69,59,68,50,78,40,82,38,22,35,7,15,10,66,41,23,27,25,65,55,27,18,85,66,37,65,60,87,36,86,85,48,74,78,14,82,20,65,45,33,31,1,51,17,71,39,79,66,38,31,28,34,18,46,20,46,3
Danny Granger,IND,25.5,Forward,2414,95,39,52,7,32,34,57,98,80,79,45,96,88,79,45,71,87,96,85,93,37,86,38,27,22,73,73,32,82,72,51,55,40,29,18,66,44,28,57,41,64,77,41,60,15,37,23,41,74,29,49,44,52,33,68,23,95,23,78,37,50,36,47,83,56,74,32,86,85,58,10,45,19,22,90,78,97,78,97,87,70,89,97,85,94,73,41,46,75,66,71,83,84,29,52,54,50,23,88,66,48,82,80,93,88,64
Aaron Gray,CHI,23.9,Big,683,35,23,10,90,69,46,66,16,49,45,42,34,30,75,89,37,22,17,45,5,37,24,52,42,54,69,14,23,86,9,42,49,40,63,75,30,51,3,49,16,63,6,45,17,55,84,79,62,9,86,14,43,36,79,10,91,10,35,49,78,84,45,22,59,15,24,83,79,89,49,89,6,28,68,73,75,96,35,96,86,87,78,94,14,95,40,16,66,1,61,0,0,0,84,81,5,21,0,0,0,41,0,100,97,94,0
Gerald Green,DAL,22.8,Wing,312,64,36,7,80,71,0,88,0,47,42,66,78,14,36,12,30,7,3,5,13,40,11,63,58,70,84,34,57,86,15,94,84,93,26,80,36,58,1,85,71,76,62,9,15,99,17,66,31,11,32,12,82,12,56,35,56,2,34,86,28,63,6,44,5,2,0,10,24,13,76,46,42,38,5,67,39,20,87,25,18,95,14,51,73,59,18,84,38,29,28,0,38,8,51,71,65,71,41,41,33,35,10,52,40,43,3
Jeff Green,OKC,22.2,Forward,2866,34,41,79,45,71,63,70,53,66,38,39,70,50,61,39,32,44,79,74,71,67,37,11,12,26,33,71,5,35,90,19,38,13,23,16,65,37,56,23,27,18,53,95,92,14,33,20,92,90,83,56,53,42,94,84,92,61,65,97,76,72,71,10,58,91,85,72,70,74,91,34,4,6,74,68,73,66,98,60,75,99,65,60,98,58,45,64,43,20,25,49,70,70,55,68,48,55,46,55,46,45,70,70,59,79,71
Willie Green,PHI,27.3,Wing,1798,37,48,35,16,2,0,21,12,32,13,90,60,21,73,75,87,62,53,71,62,50,1,62,57,35,60,87,51,62,44,62,55,68,79,73,32,53,64,17,26,50,33,44,35,83,48,66,67,30,66,85,84,84,49,20,48,79,18,48,10,27,8,45,92,97,98,62,14,21,30,69,83,85,12,41,23,46,55,36,15,51,21,84,54,65,28,42,63,83,78,75,7,19,54,51,86,79,23,38,27,56,17,29,18,21,43
Donte Greene,SAC,20.7,Forward,588,61,16,41,11,5,89,54,0,14,16,7,34,4,16,23,48,19,11,12,66,21,5,59,71,53,44,58,73,38,9,35,59,23,87,73,78,86,36,63,53,14,84,95,98,17,16,12,67,3,85,7,38,19,95,12,97,6,41,79,62,22,96,31,34,18,21,17,12,8,44,49,17,19,49,91,83,21,92,18,34,42,56,17,98,13,2,2,45,18,23,3,8,7,32,21,36,21,73,77,80,5,7,25,36,36,11
Hamed Haddadi,MEM,23.5,Big,100,100,5,5,85,98,87,20,0,84,99,0,70,32,69,67,51,99,90,68,97,68,100,100,100,10,98,46,94,100,21,69,4,100,100,95,51,92,99,45,93,12,1,93,44,64,96,93,100,86,100,100,51,100,98,52,96,80,54,43,72,38,93,64,99,0,51,51,77,78,38,97,9,53,89,37,63,65,56,62,27,86,22,82,15,81,62,20,90,93,98,0,0,0,44,99,20,71,0,0,0,64,0,66,84,44,0
Malik Hairston,SAS,21.7,Forward,103,86,77,13,95,23,0,0,0,18,95,95,48,5,88,88,2,7,2,0,57,92,2,78,99,21,34,0,39,31,8,19,60,3,28,99,98,100,60,100,99,21,18,100,100,3,4,2,100,7,100,99,62,100,100,13,100,0,86,100,99,98,95,6,10,4,3,7,0,0,95,12,82,58,0,65,7,3,98,2,1,83,0,12,96,8,34,73,0,13,7,0,0,0,96,5,71,27,30,0,13,71,0,84,89,0,0
Richard Hamilton,DET,30.7,Wing,2268,5,10,58,35,21,0,12,76,28,93,17,94,41,96,86,67,64,63,68,67,17,47,54,38,44,66,70,72,67,47,17,48,6,27,19,41,23,79,72,83,57,80,37,58,66,21,34,18,36,18,46,14,43,15,52,13,77,28,88,65,71,54,68,45,83,71,58,58,59,19,16,89,71,35,69,61,22,83,15,55,96,62,10,73,6,29,83,61,70,68,48,23,50,19,80,98,98,44,11,15,45,50,33,23,21,38
Matt Harpring,UTA,32.4,Forward,662,45,86,14,89,36,0,80,49,50,100,46,54,11,38,34,66,41,12,9,19,86,52,90,53,81,92,78,77,80,99,79,96,9,51,25,27,18,79,50,64,98,84,14,33,54,1,4,85,95,71,62,70,75,85,96,69,8,91,45,94,79,91,30,48,17,25,16,6,5,33,35,86,75,57,31,39,15,41,13,8,48,10,41,44,43,9,14,71,50,68,0,0,0,71,75,96,96,9,9,7,32,0,18,9,13,0
Al Harrington,GSW,28.7,Forward,165,0,80,59,59,61,96,46,0,13,63,0,77,2,70,52,89,12,19,23,72,50,0,24,2,42,100,3,2,100,99,92,98,29,35,5,4,0,12,4,3,51,87,0,4,89,99,98,79,70,54,50,77,33,84,100,60,22,58,4,31,39,38,19,0,2,0,6,98,93,78,0,6,0,26,100,98,20,2,25,94,18,96,3,1,6,4,0,14,2,0,0,85,73,45,38,13,14,48,91,73,0,73,50,75,73,79
Al Harrington,NYK,28.7,Forward,2364,25,55,50,34,79,32,38,67,52,75,61,88,70,25,4,54,87,71,78,69,38,66,86,39,61,97,40,59,92,63,58,87,11,7,88,53,81,44,76,69,27,83,41,65,60,56,60,87,37,89,44,49,36,95,13,95,80,40,43,79,77,68,76,57,21,34,58,65,66,84,44,16,18,58,55,60,33,34,59,84,16,94,11,25,25,68,34,63,55,64,43,55,50,54,48,9,9,57,84,70,70,50,91,95,95,84
Devin Harris,BKN,25.7,Point,2483,67,74,69,26,63,93,50,57,98,96,50,94,81,78,24,67,71,86,54,92,33,92,33,20,76,66,47,22,42,41,50,44,58,36,9,34,12,30,29,23,62,13,27,14,80,82,84,71,20,58,91,22,93,39,14,25,86,23,99,37,65,18,35,80,82,86,20,39,24,96,23,36,21,28,30,27,69,100,23,71,98,24,60,100,26,44,61,85,37,57,0,16,19,80,46,41,43,17,39,30,72,17,93,39,83,93
Jason Hart,LAC,30.5,Point,263,100,35,2,91,78,0,96,0,50,2,0,20,0,46,65,24,5,2,1,7,77,90,73,40,85,74,13,40,74,63,76,95,16,78,17,70,45,1,61,9,14,54,63,62,88,70,83,77,13,91,35,7,73,83,48,91,1,65,4,44,16,85,1,23,4,5,1,31,7,2,79,98,98,25,22,19,7,7,16,31,3,50,6,9,17,0,2,11,15,13,0,0,0,41,35,98,98,0,2,2,0,0,7,0,7,0
Udonis Haslem,MIA,28.4,Big,2553,9,24,88,23,73,49,30,68,21,25,60,23,61,35,52,79,58,48,30,74,45,74,61,14,96,86,59,30,92,40,96,92,86,20,22,72,46,51,40,39,19,89,85,94,23,20,18,31,10,42,42,52,52,31,9,40,32,39,86,72,47,91,86,26,49,35,30,19,16,83,48,87,81,10,4,4,68,85,40,84,60,37,53,77,52,60,95,60,77,76,0,0,0,21,21,95,88,0,0,0,63,0,2,8,11,0
Trenton Hassell,BKN,29.7,Wing,1064,75,13,27,90,49,66,32,0,20,11,39,1,13,22,71,25,12,16,16,45,50,33,32,41,35,22,81,64,40,19,13,14,35,44,48,52,51,69,25,35,26,26,54,40,56,90,84,17,45,20,49,29,55,11,51,11,16,46,27,27,21,42,34,76,58,68,23,33,17,22,76,97,97,0,21,3,55,52,55,36,75,37,61,46,54,19,15,88,77,82,0,0,0,47,40,100,99,6,4,3,38,0,29,65,7,3
Spencer Hawes,SAC,20.5,Big,2166,52,32,56,22,62,66,63,32,9,18,57,76,29,88,79,35,21,34,69,51,16,10,15,18,46,33,67,36,45,38,22,34,27,65,30,19,15,13,31,15,27,41,76,69,58,50,55,11,42,16,21,89,22,16,53,22,53,14,53,59,45,80,81,50,64,58,8,76,45,62,88,13,41,70,42,52,32,50,21,62,52,68,31,78,16,43,62,49,59,53,44,33,47,26,72,51,60,91,90,90,39,47,64,50,74,90
Chuck Hayes,HOU,25.4,Big,797,29,92,15,64,88,0,54,0,12,1,93,2,4,59,98,24,17,8,10,33,31,28,66,29,93,92,6,47,87,87,88,93,57,6,59,57,65,88,33,55,64,36,65,58,17,35,26,61,16,41,56,42,60,54,36,31,4,52,76,24,49,10,38,3,20,4,14,46,30,40,25,77,60,42,56,53,85,77,88,80,43,64,84,64,89,4,10,9,0,4,0,0,0,69,96,0,38,0,0,0,4,0,46,41,31,0
Jarvis Hayes,BKN,27.2,Forward,1767,5,48,39,5,57,48,79,9,4,11,82,27,52,7,9,88,78,53,73,35,39,34,86,87,85,30,21,91,21,78,48,17,87,62,91,97,98,39,67,58,68,41,89,81,13,8,7,71,97,61,45,94,31,81,94,78,53,58,29,89,60,96,92,41,13,19,48,75,73,23,45,36,32,90,79,86,19,18,26,44,14,62,13,9,20,77,79,68,79,77,77,33,66,14,29,66,43,93,61,79,63,68,14,5,39,66
Brendan Haywood,WAS,28.9,Big,174,94,51,86,26,52,98,79,0,73,2,88,51,22,60,60,58,66,45,78,4,46,82,76,78,0,89,97,45,93,76,98,98,82,53,11,88,63,5,85,52,99,2,16,2,67,31,44,66,52,45,3,61,1,96,38,90,25,19,99,92,91,71,44,95,40,85,24,20,16,100,5,10,3,18,40,27,99,99,93,28,100,39,100,99,96,32,70,4,1,0,0,0,0,87,62,20,18,0,0,0,35,0,65,38,82,0
Luther Head,HOU,25.9,Combo,304,21,5,91,9,49,98,0,0,21,12,88,37,37,40,58,42,5,24,74,1,60,66,2,0,85,26,31,1,47,31,28,27,45,0,49,16,21,22,0,0,62,25,16,11,50,93,88,7,17,6,5,67,9,14,28,11,34,62,23,29,48,19,68,55,24,41,95,68,90,45,70,54,63,67,32,45,51,64,62,37,93,30,68,45,77,47,65,33,5,5,0,82,75,49,53,19,23,58,70,67,19,78,16,7,30,60
Luther Head,MIA,25.9,Combo,173,60,98,2,56,100,0,86,0,37,44,0,21,19,65,84,26,12,14,4,99,18,30,34,85,66,1,11,62,0,45,11,65,1,1,98,98,100,75,78,86,24,99,4,35,29,97,89,98,17,100,98,12,98,89,30,99,14,13,50,71,75,55,4,1,60,7,0,100,42,29,97,67,94,70,4,11,28,9,40,86,15,82,7,7,2,49,37,16,26,12,0,0,0,37,86,23,58,81,33,56,7,0,49,35,72,84
Walter Herrmann,DET,29.4,Wing,584,36,1,61,86,75,95,98,0,29,13,66,22,40,14,15,90,60,69,44,65,94,44,40,62,51,26,9,40,13,36,67,43,85,53,50,96,93,68,39,48,16,87,95,98,8,18,9,55,50,57,13,28,7,86,47,86,34,95,64,84,87,57,24,72,33,46,51,10,23,87,11,3,1,98,75,91,78,37,77,62,66,86,82,55,73,58,37,99,54,92,33,12,26,32,24,11,10,97,68,91,84,27,9,13,24,3
Roy Hibbert,IND,21.9,Big,965,90,32,4,81,14,41,4,37,62,71,85,85,27,60,35,87,38,31,39,59,45,6,54,49,34,67,75,50,68,24,35,52,23,35,56,18,24,82,59,77,20,74,9,18,95,97,98,54,12,71,76,35,67,34,8,54,29,61,80,42,85,7,19,67,30,48,45,83,82,78,99,15,76,18,7,7,79,85,65,92,66,89,60,83,44,27,11,66,90,74,0,0,0,60,89,26,49,0,0,0,29,0,88,73,74,0
JJ Hickson,CLE,20.2,Big,579,59,39,35,30,37,41,48,28,63,15,98,43,77,6,5,10,2,12,58,9,7,31,2,25,2,31,16,18,23,45,15,35,9,46,3,55,9,77,34,52,55,15,93,78,25,14,15,2,48,1,3,97,2,7,35,7,23,9,17,47,24,87,77,50,28,32,90,53,79,17,88,56,78,4,81,51,39,28,46,8,71,17,79,56,79,83,87,12,60,14,0,0,0,82,45,35,26,0,0,0,84,0,16,9,14,0
Nene Hilario,DEN,26.1,Big,2504,54,91,69,36,47,85,63,59,91,87,89,49,98,55,57,30,87,80,87,73,25,34,82,21,70,98,79,16,97,96,94,96,50,24,14,14,7,59,43,48,78,68,5,10,83,60,75,93,71,92,84,48,81,90,57,89,74,16,59,62,26,92,88,43,42,44,83,85,90,90,64,63,65,34,4,7,63,79,61,69,79,31,52,37,64,95,85,75,84,84,0,0,0,80,12,52,24,0,70,65,96,0,19,9,33,68
George Hill,SAS,22.5,Combo,1142,100,56,9,72,95,86,77,19,86,98,60,49,44,37,42,35,32,20,24,12,71,87,62,67,73,26,18,48,29,48,80,71,83,77,37,61,53,66,76,80,36,85,77,88,26,14,14,64,29,75,49,32,61,69,40,75,16,45,50,38,31,65,11,31,24,23,70,62,72,29,75,35,51,60,72,71,78,46,84,48,73,46,83,27,83,30,63,23,21,14,58,26,53,81,33,58,49,65,14,23,35,53,33,21,19,51
Grant Hill,PHX,36.1,Forward,2424,66,71,66,23,66,36,39,79,64,45,86,41,89,71,80,25,83,81,95,55,11,77,72,70,70,40,74,85,66,44,18,28,19,18,81,72,84,27,83,74,59,44,29,28,78,54,67,40,56,46,12,31,19,62,56,66,91,39,49,56,45,72,90,92,92,96,55,63,63,74,85,59,77,16,10,9,48,55,52,79,10,72,28,56,40,84,80,89,88,95,46,0,18,73,77,59,82,54,18,27,91,18,57,20,66,59
Kirk Hinrich,CHI,27.8,Combo,1333,95,91,28,16,33,91,88,32,23,40,19,47,74,72,74,23,97,92,86,74,37,94,91,82,82,90,30,79,87,90,82,68,78,71,93,81,94,9,69,38,95,82,26,49,10,4,4,75,94,47,85,41,76,52,92,33,86,45,49,86,36,98,94,49,67,66,31,69,55,24,28,58,40,84,74,81,61,27,66,27,18,28,72,10,73,86,58,84,79,95,88,79,89,16,28,93,79,67,72,77,74,92,23,26,33,49
Ryan Hollins,CHA,24.1,Big,175,98,9,8,98,1,0,2,33,100,43,9,35,81,17,14,32,100,98,99,84,91,76,99,99,100,10,32,98,5,35,97,67,100,86,100,100,100,72,21,33,85,9,24,9,94,29,63,99,29,98,14,76,4,100,1,100,88,97,100,100,99,93,95,99,99,100,8,76,38,89,61,37,43,20,28,22,86,100,70,100,99,95,11,99,13,82,89,12,26,10,0,0,0,85,59,23,20,0,0,0,82,0,40,20,51,0
Ryan Hollins,DAL,24.1,Big,194,86,20,9,79,5,99,10,0,67,99,84,10,93,2,4,4,41,28,27,74,73,9,64,71,97,19,31,93,4,57,42,23,74,12,42,74,66,98,82,96,86,35,95,87,18,1,1,76,60,77,79,87,69,74,68,69,39,76,58,73,81,38,57,4,98,74,6,19,7,21,47,75,69,54,64,62,6,34,6,7,7,8,15,74,12,98,83,7,99,26,0,0,0,97,17,10,4,0,0,0,98,0,4,2,0,0
Al Horford,ATL,22.4,Big,2235,58,60,88,27,87,0,85,58,54,36,82,48,68,92,94,62,47,45,55,79,10,15,52,35,10,81,95,35,82,89,45,62,28,71,32,40,31,38,13,13,81,17,26,15,18,74,56,68,90,58,57,75,56,65,90,52,64,8,23,13,19,25,86,55,48,55,22,77,58,9,91,79,94,55,29,36,48,25,60,63,22,81,34,28,38,64,84,74,68,77,0,0,0,30,86,59,80,0,56,51,68,0,50,18,56,0
Eddie House,BOS,30.5,Combo,1337,30,72,47,12,84,0,60,48,0,7,42,26,100,2,7,93,39,57,23,72,62,83,28,64,68,7,7,50,8,30,12,14,22,75,58,52,56,49,47,45,69,7,77,42,19,49,35,72,53,76,70,47,79,70,60,59,38,82,26,92,77,90,33,4,22,10,59,71,71,4,7,80,46,82,94,93,31,7,59,30,70,19,41,4,81,100,84,44,84,93,100,97,97,0,2,74,35,91,98,95,72,97,2,2,14,23
Dwight Howard,ORL,22.9,Big,2814,95,71,90,96,97,45,96,18,99,100,69,95,89,59,24,34,90,90,96,20,75,86,71,62,20,60,88,65,67,51,79,90,33,22,47,41,41,94,48,86,91,47,5,5,97,21,62,62,37,73,21,45,24,83,36,90,71,69,96,96,93,85,65,27,90,57,91,57,83,99,59,0,1,85,58,73,94,88,94,72,62,79,95,91,90,88,90,61,18,59,0,0,0,68,94,7,40,0,54,48,88,0,94,79,89,0
Josh Howard,DAL,28.5,Wing,1654,84,64,50,75,84,89,72,36,79,75,38,89,45,34,6,78,90,78,82,39,55,47,86,85,38,67,36,77,50,60,66,70,42,89,50,74,70,93,32,63,48,52,32,33,94,46,73,83,47,84,93,58,94,61,34,59,77,48,47,50,33,78,77,33,38,33,76,98,97,52,85,70,82,11,23,13,72,54,65,63,33,68,73,60,68,41,73,57,80,71,25,48,33,40,93,74,93,25,23,18,62,35,76,32,65,78
Juwan Howard,CHA,35.7,Big,444,11,16,19,29,2,0,50,40,32,71,57,69,48,85,82,40,4,16,15,4,99,25,1,2,17,20,12,6,6,97,70,92,10,2,1,20,1,78,7,24,94,70,2,5,35,64,55,5,60,1,11,9,20,7,87,1,15,99,53,86,98,8,15,4,80,28,75,64,74,1,96,83,97,68,30,44,24,3,24,67,21,65,16,6,9,55,68,57,93,84,0,0,0,20,77,84,88,0,0,0,58,0,32,60,31,0
Larry Hughes,CHI,29.8,Wing,783,53,90,67,3,78,0,38,52,69,56,13,73,37,63,51,72,29,46,54,85,8,41,25,29,58,16,62,40,7,25,27,10,81,21,3,43,8,92,80,92,19,56,67,70,81,51,65,32,23,41,13,10,25,48,75,55,57,13,20,9,13,18,77,14,34,21,95,18,55,12,54,34,37,89,88,90,66,37,72,94,59,98,24,32,27,31,31,31,63,56,47,74,65,22,36,93,83,47,50,46,23,65,32,81,18,38
Larry Hughes,NYK,29.8,Wing,685,34,93,71,11,36,0,49,40,65,69,21,70,25,71,64,60,18,31,19,95,10,59,14,10,62,18,83,9,22,93,5,27,3,18,58,11,25,69,10,16,29,13,32,16,64,99,97,85,97,75,96,38,83,52,98,49,57,18,65,4,14,6,60,43,39,38,37,32,30,6,72,92,93,93,14,45,23,80,22,48,47,45,8,90,11,21,38,29,27,24,88,32,60,26,52,70,64,58,59,59,11,62,58,74,73,3
Kris Humphries,TOR,23.7,Forward,236,52,23,21,96,100,0,63,40,93,77,73,64,21,29,21,98,59,70,34,63,87,83,37,50,91,5,41,90,9,61,3,12,4,21,48,22,26,48,95,89,64,52,92,88,5,9,5,20,67,10,43,42,40,21,64,9,69,88,31,95,93,74,38,11,89,61,88,29,31,61,21,96,92,1,15,4,18,21,4,46,23,13,14,13,3,5,16,13,63,18,0,0,0,86,82,79,91,0,0,0,11,0,34,14,21,0
Lindsey Hunter,CHI,37.9,Point,212,63,100,4,2,0,0,0,0,4,46,96,35,17,56,72,19,8,5,11,11,49,31,42,36,95,40,3,78,50,97,84,88,56,73,32,89,80,32,0,1,59,40,24,23,42,83,74,10,88,3,28,87,18,6,92,2,14,83,20,42,61,30,21,3,3,1,97,8,26,6,32,5,6,81,100,99,2,17,4,74,28,46,1,18,1,28,94,0,2,2,0,9,43,28,6,11,4,83,98,98,11,47,28,100,98,44
Andre Iguodala,PHI,24.8,Wing,3259,54,85,96,62,87,59,63,15,95,86,36,80,67,92,91,24,98,89,84,91,41,46,96,95,24,92,74,92,84,93,95,89,82,97,49,94,90,95,5,39,81,31,26,23,72,25,40,87,93,91,97,95,94,58,66,69,58,54,72,26,7,77,100,54,31,41,13,25,12,86,53,69,64,16,12,10,100,83,99,95,60,84,100,56,99,59,96,14,43,30,15,17,15,85,28,75,54,9,37,22,89,15,79,43,79,93
Zydrunas Ilgauskas,CLE,33.4,Big,1759,70,21,68,63,73,70,25,83,22,16,13,85,38,43,23,83,84,63,65,50,76,8,88,57,26,88,100,67,93,79,93,90,84,79,78,59,76,4,15,5,83,51,5,5,90,59,77,69,75,65,55,31,52,69,69,67,58,54,83,66,86,22,18,63,89,86,74,89,91,38,69,88,89,61,6,12,83,88,63,80,66,78,73,81,53,34,26,71,78,79,44,0,63,18,29,91,85,93,66,83,35,63,30,83,27,68
Allen Iverson,DEN,33.4,Combo,122,74,21,100,77,0,0,0,0,100,100,19,91,65,91,67,28,99,100,61,100,22,92,36,98,0,1,99,81,2,30,1,0,69,80,0,97,63,51,100,100,17,0,100,100,70,0,0,1,99,0,25,5,51,0,100,0,100,4,61,88,83,87,3,100,33,98,81,10,32,100,55,60,60,36,0,0,0,60,0,9,98,0,0,0,0,58,91,100,12,28,0,0,0,84,19,65,42,37,26,26,93,0,95,70,93,5
