player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Kevin Garnett,BOS,35.5,Big,1855,49,71,86,4,92,61,89,96,19,92,22,92,70,99,89,79,93,91,84,97,33,70,73,46,52,68,81,73,55,51,85,56,45,65,67,32,25,21,48,50,46,91,70,40,54,31,3,5,73,70,94,35,57,92,13,63,65,49,91,97,14,65,29,38,21,76,74,87,90,13,94,61,56,48,72,66,21,43,33,91,43,67,42,91,75,93,10,69,11,61,61,80,91,95,0,0,0,9,69,93,97,0,74,71,61,0,20,7,44,96
Marc Gasol,MEM,26.8,Big,2363,75,53,78,11,72,33,84,74,73,96,52,71,60,94,89,71,95,85,81,92,8,80,90,83,70,74,89,90,95,84,74,67,88,24,37,87,84,94,82,24,41,98,8,6,2,31,80,68,90,43,79,34,27,78,12,55,56,55,85,95,10,71,3,9,10,79,73,36,58,99,71,96,40,93,40,80,31,30,28,85,87,91,62,60,80,36,90,76,80,40,71,90,50,85,0,0,0,12,99,53,93,69,71,70,44,0,48,12,65,66
Pau Gasol,LAL,31.3,Big,2425,52,12,99,40,67,63,71,83,34,85,59,84,63,98,92,71,84,73,38,93,76,72,79,47,87,68,95,79,82,76,17,77,80,66,41,40,89,79,80,8,22,86,70,22,40,51,10,15,79,23,8,58,30,11,47,34,12,62,73,48,62,89,80,54,84,86,12,60,25,30,44,34,50,81,85,91,26,8,9,73,87,84,91,92,73,95,67,57,66,60,78,76,78,82,50,0,32,20,85,70,83,88,72,79,63,26,58,55,56,95
Rudy Gay,MEM,25.2,Forward,2415,75,73,90,75,33,50,50,69,44,54,60,90,54,58,38,54,40,74,39,61,67,98,10,7,33,65,65,10,10,84,52,89,87,81,29,61,24,38,25,2,3,80,21,29,19,79,37,54,10,10,40,3,19,56,8,10,20,5,74,52,60,72,42,43,52,68,40,10,18,51,66,59,84,95,18,67,4,22,11,74,92,62,91,93,97,67,73,19,77,56,79,85,46,73,47,40,41,50,85,75,81,25,35,29,65,41,94,73,92,90
Alonzo Gee,CLE,24.4,Wing,1785,48,87,39,93,73,82,97,46,95,21,73,53,57,53,47,10,78,63,41,49,44,99,77,91,59,11,55,77,85,17,47,51,63,36,27,51,95,90,87,95,97,45,27,67,51,74,45,57,77,76,50,85,69,18,78,67,69,79,63,58,51,23,49,41,64,69,31,17,22,54,60,60,37,93,33,77,25,42,35,63,60,26,70,87,8,94,33,29,28,25,34,14,56,13,13,55,31,93,84,9,28,40,29,26,40,31,74,71,66,46
Paul George,IND,21.5,Wing,1937,91,97,16,64,97,59,76,65,69,76,34,63,78,68,66,21,85,63,76,49,18,58,89,91,30,91,53,89,80,95,70,67,72,52,87,84,45,75,63,86,82,64,87,33,65,4,47,20,89,73,88,58,62,92,44,71,87,62,63,70,9,81,37,42,48,48,97,71,96,24,24,19,76,88,7,26,41,57,51,63,76,80,72,52,38,69,86,67,73,77,56,61,16,27,11,91,72,78,40,22,22,38,64,49,68,72,72,74,74,75
Daniel Gibson,CLE,25.7,Wing,885,83,42,35,12,51,0,44,49,12,66,0,26,23,69,87,15,84,72,57,50,81,96,78,95,43,21,24,78,76,28,46,83,22,98,91,54,52,53,40,97,94,66,27,13,11,92,78,90,78,77,83,83,70,14,74,57,73,69,72,49,86,85,70,64,65,37,59,35,52,37,70,60,85,83,7,22,27,53,43,72,94,83,90,70,21,75,94,89,87,23,29,16,2,3,33,78,73,9,43,41,35,65,94,88,2,69,25,60,20,77
Taj Gibson,CHI,26.4,Big,1199,83,28,66,79,15,53,34,25,61,45,27,60,43,45,40,65,87,47,25,42,89,79,96,99,89,22,18,96,98,10,70,46,39,57,97,83,87,93,85,86,91,87,4,69,25,37,32,31,96,88,79,88,77,61,66,82,78,88,47,25,92,71,79,85,50,20,26,7,9,65,57,65,42,49,14,17,63,89,86,47,62,55,46,46,40,25,61,20,52,53,65,73,42,50,0,0,0,54,45,68,57,0,0,0,55,0,48,57,33,0
Manu Ginobili,SAS,34.3,Wing,787,74,54,44,57,83,0,62,88,77,96,49,91,100,100,98,11,94,99,99,75,67,80,23,28,67,8,28,23,19,6,70,16,13,35,27,19,73,45,88,37,66,30,66,92,90,11,19,12,23,84,87,77,55,59,60,90,68,81,99,99,72,94,89,72,92,99,76,75,83,56,56,58,96,1,2,0,92,89,92,99,83,93,69,74,61,58,82,96,72,100,94,88,87,95,87,88,88,70,41,9,12,29,87,69,100,88,87,92,83,84
Mickell Gladness,GSW,25.3,Big,222,93,8,35,15,19,0,4,0,41,6,87,14,11,5,5,98,25,7,4,18,54,60,85,98,68,5,11,85,99,11,7,98,85,97,80,98,99,100,30,87,79,3,31,83,67,93,87,95,85,0,1,5,92,2,98,0,1,0,7,3,54,50,30,42,27,32,48,14,23,44,1,2,90,63,90,89,2,3,2,7,46,55,43,88,65,92,27,42,26,16,16,67,17,39,0,0,0,53,84,39,58,0,0,0,16,0,27,24,37,0
Ryan Gomes,LAC,29.2,Forward,366,0,90,50,31,25,0,8,0,23,8,44,6,4,13,23,17,6,5,9,8,31,81,40,77,12,51,27,40,42,65,3,64,35,82,80,43,87,78,89,18,42,6,61,38,46,86,96,97,40,18,4,37,1,7,8,83,21,83,5,10,49,9,1,6,2,34,44,7,12,3,79,40,16,73,91,93,5,50,25,5,44,12,77,38,7,78,57,18,82,4,67,44,50,56,3,0,0,8,21,100,92,85,25,58,21,0,4,17,2,8
Drew Gooden,MIL,30.1,Big,1462,26,66,89,46,43,73,77,96,48,52,40,94,37,96,85,63,11,76,65,76,43,63,1,0,7,56,97,1,0,54,20,9,11,26,0,6,16,3,51,7,14,12,87,38,71,94,48,75,1,11,25,8,8,18,6,27,37,26,76,88,22,21,47,42,57,35,63,82,82,90,41,70,34,29,78,62,59,51,52,76,11,15,18,8,87,12,27,26,35,22,24,48,70,62,0,53,36,22,37,88,76,89,86,86,23,48,52,83,43,93
Ben Gordon,DET,28.6,Combo,1343,58,20,36,20,60,0,53,77,71,44,80,51,84,38,27,24,37,48,61,18,24,90,36,17,85,22,19,36,35,9,57,30,8,84,41,17,76,51,24,14,12,44,53,80,76,93,7,25,36,39,84,17,39,70,41,42,91,29,48,59,33,21,24,19,54,43,39,83,69,63,57,64,13,47,62,56,80,75,80,48,58,30,57,59,46,32,58,32,67,73,18,64,91,93,62,97,92,13,38,100,100,40,36,36,44,95,29,60,13,76
Eric Gordon,NOP,22.9,Combo,303,87,80,64,7,49,0,0,14,100,100,98,96,78,33,9,73,96,98,98,61,51,100,45,32,53,62,34,45,10,50,38,93,78,96,15,6,90,48,71,55,69,51,49,55,52,4,82,45,45,78,63,82,89,80,93,44,36,37,98,96,48,96,100,93,99,100,38,96,79,64,9,15,88,45,6,6,53,77,73,98,91,84,81,95,70,86,54,72,46,64,89,53,84,73,0,0,13,82,64,13,18,4,53,33,96,13,80,42,76,98
Marcin Gortat,PHX,27.7,Big,2108,66,37,93,60,89,48,68,37,51,73,45,63,84,27,19,84,92,88,99,53,10,5,77,70,14,79,99,77,69,90,97,95,94,74,68,26,42,29,73,36,42,98,20,0,0,36,94,87,77,41,95,28,43,97,47,45,97,36,88,91,17,34,18,11,54,95,99,94,99,91,70,86,43,39,32,28,93,55,76,88,95,85,94,79,16,91,95,94,88,84,87,78,67,80,0,0,0,51,92,31,59,0,56,53,85,0,14,6,46,0
Andrew Goudelock,LAL,22.9,Combo,399,0,0,49,36,16,0,0,0,0,20,0,40,31,0,0,87,26,18,53,40,23,0,63,86,22,57,13,63,43,62,79,70,44,86,63,56,9,16,95,96,98,41,5,66,22,28,97,90,63,54,72,16,99,79,96,5,80,2,18,19,20,6,44,12,94,34,93,1,31,61,86,86,8,21,16,10,39,100,98,18,40,12,47,26,24,13,56,29,70,51,0,98,2,84,0,42,72,0,89,69,96,29,96,91,27,72,31,0,36,31
Danny Granger,IND,28.5,Wing,2060,89,52,68,83,55,59,80,91,66,81,45,90,76,43,14,81,95,93,95,59,75,26,75,89,11,82,61,75,81,88,45,89,91,66,89,67,26,39,74,94,94,21,24,85,66,13,85,63,75,10,49,13,41,72,34,8,17,17,93,86,74,68,77,79,57,66,97,96,98,66,71,79,38,86,25,53,16,76,57,93,92,50,93,57,29,75,93,49,90,54,13,66,53,56,18,85,69,52,83,42,60,27,60,47,29,73,73,58,85,47
Aaron Gray,TOR,26.9,Big,804,24,63,10,78,98,0,90,17,52,9,58,28,48,39,55,9,17,39,33,93,16,13,13,2,49,86,97,13,7,92,67,33,71,8,3,13,1,1,27,16,13,82,16,6,4,47,97,92,13,33,31,38,61,5,57,22,18,32,39,36,14,35,86,80,77,10,35,26,30,41,85,80,87,88,33,66,17,9,8,39,52,28,61,53,59,30,53,18,74,69,51,34,55,37,0,0,0,74,73,16,30,0,0,0,70,0,54,66,11,0
Danny Green,SAS,24.4,Wing,1471,95,71,53,75,78,83,7,58,54,39,81,35,92,35,37,38,62,38,21,44,68,84,83,81,37,82,57,83,71,78,55,85,80,87,89,90,51,80,35,64,54,29,93,74,92,10,18,10,83,61,42,73,11,28,10,86,57,91,38,23,78,88,51,78,16,21,10,21,9,56,69,69,61,87,28,61,41,32,31,38,75,68,66,47,91,40,76,35,66,93,27,31,87,46,80,93,95,63,51,7,15,81,70,78,55,95,28,46,41,44
Gerald Green,BKN,25.8,Forward,753,67,63,29,13,19,90,77,49,40,42,83,77,92,42,25,19,94,90,87,79,29,68,78,94,75,54,7,78,44,30,97,52,41,65,72,94,26,69,59,99,98,22,65,62,69,84,40,60,78,99,100,99,98,68,97,99,98,97,90,84,18,30,44,36,57,63,93,85,95,82,53,72,39,48,57,52,56,59,58,90,92,42,95,82,89,76,85,8,93,92,85,98,85,96,74,86,85,23,52,88,75,48,71,67,92,85,52,21,73,46
Willie Green,ATL,30.3,Wing,784,33,40,26,20,17,0,39,86,42,32,67,41,88,37,33,87,5,19,11,51,36,93,3,9,15,28,26,3,5,16,71,11,25,11,10,23,54,39,2,40,11,33,41,56,48,87,50,71,3,48,69,48,36,81,33,64,71,70,19,20,45,6,37,34,55,16,23,31,26,76,9,23,52,15,82,57,18,60,43,19,32,3,60,3,40,4,76,4,93,88,71,90,78,92,99,49,94,36,68,73,78,60,35,41,80,94,16,11,23,3
Donte Greene,SAC,23.7,Big,736,51,45,73,0,14,43,22,85,22,26,9,58,24,53,48,84,52,29,38,95,1,19,82,89,78,32,33,82,72,50,60,23,5,79,79,81,77,87,72,78,83,21,43,89,84,52,29,34,82,97,82,94,79,75,35,97,79,97,29,25,1,52,19,2,97,72,15,29,16,8,50,19,59,21,15,9,93,74,86,29,83,91,64,25,44,18,94,78,85,24,70,88,52,65,0,11,9,16,17,50,27,99,93,95,66,13,25,24,66,66
Blake Griffin,LAC,22.6,Big,2383,22,40,68,64,77,52,92,14,80,99,86,96,76,96,83,80,100,100,99,98,62,34,79,84,26,26,90,79,72,24,48,20,7,65,86,71,54,65,75,41,51,75,22,51,31,25,57,43,79,96,91,89,95,98,87,80,65,79,100,100,34,87,96,94,78,98,46,88,78,38,85,74,98,57,2,4,30,47,39,100,91,52,93,77,88,77,77,25,74,84,93,50,51,47,0,0,0,59,41,57,50,75,73,72,84,0,69,42,83,66
Hamed Haddadi,MEM,26.5,Big,184,100,0,3,99,31,0,82,0,87,78,16,50,89,25,22,5,77,51,50,18,92,60,87,99,95,1,1,87,79,1,65,98,10,100,100,92,32,78,15,79,59,7,92,74,91,58,36,41,87,91,90,89,87,15,92,82,97,82,51,48,97,76,100,100,76,64,65,67,62,14,2,2,98,0,54,1,71,82,81,51,2,23,5,10,22,27,4,14,4,88,65,34,4,18,0,0,0,90,46,11,12,0,0,0,88,0,91,86,57,0
Jordan Hamilton,DEN,21.1,Wing,229,41,0,67,80,99,100,91,0,9,8,91,74,20,51,34,34,57,80,70,88,86,25,22,76,2,38,24,22,68,45,13,3,11,8,81,67,86,86,76,45,67,2,97,90,97,2,68,23,22,14,49,11,50,9,51,15,43,16,80,91,88,66,80,97,12,46,84,98,97,43,72,62,11,98,39,88,74,40,50,80,32,64,39,4,90,8,80,58,67,47,36,74,22,53,0,79,45,39,91,11,41,58,75,68,41,45,51,47,60,58
Richard Hamilton,CHI,33.7,Wing,695,6,9,32,62,9,86,20,45,23,83,97,85,41,91,79,27,52,69,74,63,50,27,29,15,48,55,46,29,16,69,44,39,34,48,8,10,43,16,52,54,59,55,46,19,23,30,92,80,29,52,43,59,56,8,80,46,58,42,69,81,34,70,30,48,24,66,73,99,97,19,43,25,31,64,94,92,22,15,15,69,69,93,49,70,73,76,56,97,37,53,84,89,72,89,17,95,62,12,90,100,100,26,16,17,63,62,22,3,16,3
Tyler Hansbrough,IND,26.0,Big,1371,2,81,41,35,7,80,53,91,90,91,57,77,30,20,9,86,12,23,10,52,49,88,18,15,93,6,12,18,21,4,48,14,14,32,3,17,68,42,39,42,38,69,47,42,40,60,33,40,18,65,57,64,48,33,53,69,78,59,23,19,55,13,28,13,70,38,5,14,3,85,24,51,42,3,94,51,57,56,57,23,29,21,35,75,69,38,15,12,35,6,20,20,43,27,0,0,0,34,59,83,77,0,0,0,7,0,75,89,48,0
Luke Harangody,CLE,23.8,Big,173,20,80,98,71,24,99,51,0,9,18,91,42,7,24,26,97,19,42,28,38,80,91,14,56,1,14,95,14,23,37,16,2,29,1,20,40,75,65,87,41,70,87,89,8,32,45,17,21,14,92,24,96,18,26,4,98,42,99,42,74,50,3,4,8,5,35,24,65,40,21,50,37,16,68,93,93,6,47,24,42,11,0,13,9,0,48,26,6,16,7,2,22,75,55,0,0,23,9,19,64,45,95,96,94,8,35,34,96,42,66
James Harden,OKC,22.2,Wing,1873,38,56,51,33,63,0,69,81,99,94,43,81,99,89,84,16,80,99,95,89,88,99,3,9,51,20,10,3,9,25,62,9,24,10,14,6,43,9,9,87,53,63,51,92,87,2,17,4,3,34,82,42,42,78,38,46,55,54,99,98,84,10,28,52,15,65,96,43,82,68,77,84,77,14,1,1,93,95,96,99,90,4,95,66,52,57,94,4,96,98,84,60,74,68,82,81,84,83,32,4,4,19,88,62,98,83,86,96,92,78
Josh Harrellson,NYK,22.7,Big,475,58,91,75,42,61,57,26,26,16,16,0,32,32,17,21,76,86,58,52,86,23,29,93,87,93,67,21,93,52,72,66,95,42,99,58,98,72,97,91,39,72,13,75,76,85,62,40,47,93,96,79,94,95,80,91,79,70,79,58,70,22,59,52,66,34,16,9,73,41,73,81,87,5,10,73,37,98,88,95,58,28,46,31,15,2,26,61,62,51,39,29,8,68,32,42,37,64,33,5,35,7,98,94,96,39,65,30,63,57,66
Al Harrington,DEN,31.7,Big,1751,3,69,65,4,58,79,75,50,25,37,47,89,54,68,45,68,74,67,59,87,30,51,66,64,91,40,35,66,80,51,63,43,48,39,19,66,90,89,36,86,75,46,83,61,80,29,22,19,66,22,84,10,31,53,21,30,94,17,67,72,38,51,19,19,41,45,32,26,28,89,10,42,87,6,6,3,94,81,89,67,51,37,49,81,13,72,22,40,32,65,36,47,72,59,67,58,68,38,8,32,6,96,95,94,69,70,40,61,84,90
Devin Harris,UTA,28.7,Point,1738,70,48,47,5,8,80,31,10,84,70,47,48,89,38,38,64,83,91,91,99,0,33,48,48,57,18,57,48,46,24,48,34,8,86,21,33,14,13,72,85,88,39,5,30,7,95,98,99,48,69,77,52,47,49,32,69,81,51,91,99,0,25,7,1,76,71,77,91,90,85,98,99,6,38,70,60,65,92,88,91,33,78,24,61,71,47,23,87,22,88,91,53,69,58,0,67,65,55,33,39,23,14,84,67,86,63,17,31,16,33
Manny Harris,CLE,22.1,Wing,391,36,48,65,53,95,0,0,27,96,72,57,66,28,64,57,31,70,33,27,34,60,81,91,88,64,85,41,91,93,85,85,87,95,33,97,15,98,85,68,6,13,89,96,9,47,54,4,9,91,32,66,18,2,42,2,90,60,83,33,51,83,76,42,78,15,39,96,20,72,19,7,5,70,12,72,41,9,66,42,33,6,82,4,26,75,26,8,76,5,13,16,95,5,39,0,4,9,88,67,35,48,17,33,23,25,18,93,91,77,91
Terrel Harris,MIA,24.2,Combo,277,49,9,9,100,93,98,0,0,62,16,22,9,4,16,36,9,2,2,5,2,88,2,12,5,76,21,64,12,24,5,38,26,30,32,19,0,8,0,4,95,79,7,94,13,54,96,83,94,12,7,47,7,13,57,40,14,92,10,2,5,90,2,22,17,51,12,11,8,5,7,13,4,77,10,6,3,98,79,91,2,0,2,1,0,10,1,3,7,7,4,22,0,98,87,0,0,0,93,0,2,0,100,33,89,71,0,4,9,4,0
Tobias Harris,MIL,19.3,Forward,403,46,25,40,83,50,0,0,80,81,15,71,50,48,31,31,35,45,30,33,12,90,55,68,43,16,82,89,68,29,86,92,94,96,68,45,39,36,34,82,20,46,93,45,34,35,9,24,13,68,82,61,86,83,97,89,61,40,66,30,24,92,51,46,47,53,68,3,57,14,12,36,18,95,60,27,36,20,11,12,30,58,54,58,15,49,23,88,48,87,31,65,35,48,27,0,0,0,90,94,10,50,46,10,15,67,0,38,13,46,8
Udonis Haslem,MIA,31.4,Big,1548,17,40,67,39,88,0,63,89,26,47,17,24,20,24,39,51,12,11,4,35,61,65,45,70,35,66,20,45,37,48,57,84,78,84,56,13,81,49,57,80,80,79,57,48,50,25,22,18,45,42,52,46,28,69,21,54,63,66,11,7,79,14,50,48,61,6,15,31,17,30,13,12,26,19,92,77,73,32,42,11,29,4,56,16,23,58,54,5,61,11,19,14,56,44,0,0,0,30,16,93,80,0,0,0,12,0,22,70,13,0
Spencer Hawes,PHI,23.5,Big,918,74,20,40,52,80,39,51,65,11,20,61,75,42,98,94,52,40,56,64,14,64,61,30,22,70,31,50,30,39,57,27,35,43,33,59,66,12,24,44,13,15,43,51,15,20,94,77,91,30,38,22,45,17,51,20,52,35,57,56,47,69,70,85,79,77,73,95,30,78,23,16,13,77,48,40,38,44,37,38,56,44,64,35,84,70,61,15,71,19,51,62,71,79,75,0,0,0,25,71,80,82,86,79,81,53,0,29,47,28,66
Chuck Hayes,SAC,28.4,Big,1026,16,79,34,27,40,0,30,43,37,3,75,12,14,81,98,19,43,41,54,71,17,26,53,84,50,7,45,53,83,11,39,26,12,69,85,64,4,13,72,84,88,85,6,48,15,93,22,52,53,31,62,25,52,54,25,30,77,31,41,46,25,20,16,17,35,33,75,68,76,80,46,60,16,77,41,59,50,79,75,41,77,37,82,80,42,74,63,33,68,16,6,53,93,54,0,0,0,66,90,7,39,0,68,65,17,0,78,63,76,0
Gordon Hayward,UTA,21.6,Wing,1999,91,35,91,65,38,58,26,71,78,97,76,50,89,80,86,23,65,80,82,95,1,56,30,73,3,29,76,30,30,16,16,28,16,64,37,81,57,79,88,49,77,34,12,66,36,90,63,81,30,79,51,71,62,39,76,70,77,51,80,94,1,15,2,2,26,41,80,92,92,57,95,94,18,26,69,50,47,83,78,80,82,47,82,86,47,88,57,67,53,70,51,93,59,81,38,54,47,80,28,57,43,24,43,28,84,48,38,18,36,3
Brendan Haywood,DAL,31.9,Big,1143,68,34,42,94,46,34,5,6,78,29,34,15,40,9,11,35,57,41,51,31,81,9,75,61,70,37,94,75,77,58,28,64,42,78,18,24,88,68,89,17,38,56,15,4,3,90,100,100,75,60,34,67,15,13,42,87,53,86,41,49,72,72,59,87,11,44,80,55,73,7,75,45,58,87,70,87,39,7,10,41,34,45,34,46,38,46,30,24,30,67,75,19,13,9,0,0,0,78,74,11,26,0,0,0,68,0,61,27,98,0
Gerald Henderson,CHA,23.9,Wing,1811,56,41,53,71,47,87,27,34,79,98,61,80,56,67,48,60,81,77,78,67,33,60,64,42,74,75,59,64,48,86,50,65,84,24,36,25,86,70,46,30,29,71,17,59,34,56,43,46,64,80,31,85,22,26,34,96,32,95,77,75,19,53,40,39,52,80,72,64,68,21,80,73,55,72,62,74,62,17,26,77,81,70,74,23,85,7,92,67,90,48,84,54,68,69,0,27,18,65,75,99,96,3,6,2,70,17,69,60,31,98
Xavier Henry,NOP,20.6,Wing,721,50,68,40,67,72,77,30,3,91,74,24,46,7,28,23,35,62,52,19,46,93,97,68,74,37,52,69,68,39,47,90,47,73,25,72,46,74,67,28,88,72,55,92,83,93,1,14,1,68,99,90,98,98,87,96,93,66,94,52,33,84,75,83,87,46,49,31,5,8,33,51,43,94,54,33,37,11,19,14,52,49,42,28,39,24,53,54,45,23,7,16,25,28,23,0,0,0,76,78,94,91,10,3,3,9,0,45,47,12,3
Roy Hibbert,IND,24.9,Big,1933,87,16,59,86,60,68,62,62,58,93,84,80,59,75,60,47,73,82,97,30,32,7,40,53,6,85,95,40,49,96,26,86,92,61,90,78,11,31,43,42,38,15,46,72,65,56,74,73,40,7,11,11,24,21,22,7,9,16,82,88,9,50,65,79,32,73,98,98,100,41,78,71,38,99,8,71,47,38,40,82,84,54,79,64,34,84,83,75,61,53,34,88,36,88,0,0,0,43,98,24,68,0,57,53,54,0,94,93,86,0
JJ Hickson,POR,23.2,Big,595,42,22,90,82,47,81,71,35,71,60,75,79,81,55,37,78,18,19,34,26,3,74,41,61,26,16,84,41,47,11,10,11,7,43,53,47,79,70,94,10,47,67,79,38,60,65,13,22,41,91,7,94,80,36,89,86,23,89,19,50,9,10,20,31,26,88,31,32,30,89,20,45,2,90,85,95,35,72,62,19,16,10,18,8,29,11,39,5,40,81,69,93,29,61,0,0,0,63,45,45,42,0,65,61,83,0,86,60,88,0
JJ Hickson,SAC,23.2,Big,620,32,60,96,68,32,91,91,30,56,67,19,53,5,43,44,30,19,56,80,6,90,18,6,3,8,63,94,6,3,93,4,62,60,56,5,2,67,15,97,15,61,1,62,99,98,21,37,25,6,5,1,33,9,94,18,11,0,49,56,49,93,44,99,90,100,98,2,75,19,93,36,72,91,74,13,27,6,50,26,56,7,22,7,20,86,30,11,35,8,4,17,20,24,11,0,0,0,35,70,71,75,0,0,0,4,0,68,36,80,0
Cory Higgins,CHA,22.4,Combo,285,93,2,4,42,56,96,0,11,82,82,31,73,9,22,13,22,40,20,41,3,77,23,79,80,100,1,22,79,88,3,80,60,10,94,93,59,41,47,23,69,48,23,94,18,62,55,64,66,79,45,69,19,81,94,68,20,31,11,20,27,73,14,79,54,92,65,64,27,38,94,1,9,86,84,39,65,61,4,10,20,3,14,2,18,10,8,5,12,6,7,27,16,33,18,0,0,0,76,80,87,93,20,4,2,16,0,67,73,18,0
Nene Hilario,DEN,29.1,Big,825,42,94,89,14,81,68,48,47,83,94,44,85,73,89,80,18,41,31,75,19,1,59,65,11,54,97,90,65,34,96,99,95,99,48,7,13,44,21,7,57,21,83,26,12,10,58,71,71,65,72,66,38,15,16,15,89,88,64,31,75,1,29,2,0,31,75,46,69,58,82,46,69,61,12,76,46,53,43,44,31,13,88,15,39,92,25,17,67,26,64,60,10,46,20,0,0,0,79,15,50,25,0,0,0,66,0,49,29,64,0
Nene Hilario,WAS,29.1,Big,271,71,39,73,27,82,98,85,30,68,97,96,86,98,89,79,53,97,84,92,59,25,48,94,85,65,90,89,94,90,98,35,73,89,29,19,66,96,95,36,74,60,98,9,46,17,6,20,9,94,62,50,76,76,83,91,48,58,45,84,71,6,30,5,3,45,94,18,93,70,98,8,84,75,1,98,56,79,11,25,84,100,89,99,88,33,91,100,87,99,94,96,93,95,99,0,0,0,47,33,74,61,0,78,75,96,0,85,26,96,0
George Hill,IND,25.5,Combo,1253,84,36,40,71,71,0,71,29,80,76,58,18,96,47,67,91,55,72,38,77,86,78,29,70,9,31,44,29,51,20,60,34,35,43,61,22,51,31,77,60,75,91,7,39,13,67,36,44,29,47,82,21,45,76,22,44,76,27,72,61,78,64,52,73,20,67,16,32,20,47,30,33,51,23,50,33,55,70,67,72,45,33,40,28,73,10,70,27,77,93,82,78,73,78,55,67,69,44,36,38,33,82,62,71,87,67,51,22,80,78
