player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Eddy Curry,NYK,24.9,Big,1520,21,2,88,44,6,0,19,34,88,83,58,90,80,18,6,27,5,16,75,0,30,51,7,18,7,8,97,7,15,11,15,2,4,12,29,32,22,19,42,47,42,20,20,51,34,89,83,90,7,82,21,84,57,80,81,87,60,79,16,36,32,2,27,26,45,63,61,73,71,83,45,66,71,93,13,41,41,44,42,16,18,15,37,34,24,62,13,44,22,82,65,52,22,44,0,0,0,83,78,7,24,0,0,0,81,0,63,44,73,0
Samuel Dalembert,PHI,27.5,Big,2716,91,15,72,90,88,50,90,56,58,44,40,34,69,6,5,22,60,62,59,15,71,65,52,43,1,79,89,52,39,74,64,77,89,39,57,44,42,40,15,38,22,56,10,44,21,47,84,79,52,57,24,61,8,50,5,85,14,89,62,60,73,25,49,63,34,28,39,95,91,13,55,29,85,84,32,58,16,17,13,62,47,17,57,39,33,64,49,36,53,66,66,26,69,37,0,0,0,66,49,50,43,72,0,55,66,0,51,33,70,0
Erick Dampier,DAL,32.3,Big,1749,83,12,45,96,71,39,56,20,80,28,52,13,98,37,69,13,50,54,79,29,87,2,42,52,1,78,84,42,23,86,84,90,93,67,50,58,29,41,41,37,35,85,19,16,8,53,78,72,42,76,27,86,31,77,13,88,10,96,54,50,81,69,84,79,67,86,50,56,54,86,53,74,66,27,75,57,26,40,33,54,23,80,25,8,23,22,58,90,48,100,87,59,5,50,0,0,0,99,19,6,2,0,0,0,100,0,58,45,62,0
Antonio Daniels,WAS,32.6,Point,2149,17,50,100,23,73,0,50,35,95,55,72,13,73,33,72,78,66,70,46,61,79,67,48,16,84,49,81,48,32,58,35,73,55,78,24,25,34,21,37,26,22,66,35,22,16,62,75,74,48,29,57,27,68,82,63,24,42,24,70,53,80,66,61,65,46,71,32,63,47,74,22,30,65,96,16,61,70,11,27,70,75,49,79,81,35,75,67,51,68,41,95,78,22,42,0,8,0,83,88,31,59,16,23,19,86,0,69,30,52,78
Marquis Daniels,IND,26.8,Combo,1504,84,92,60,98,70,80,86,8,68,38,72,32,38,24,18,24,71,71,51,49,85,80,60,77,34,66,15,60,58,46,63,67,59,63,87,82,72,84,24,55,38,63,74,68,79,20,13,12,60,50,60,40,48,45,29,56,46,54,71,44,87,88,97,87,96,52,65,26,40,68,47,59,55,90,19,47,83,25,52,71,60,71,56,59,79,67,62,47,50,42,92,48,18,28,21,14,16,72,100,12,80,50,12,20,64,16,54,14,76,32
Jermareo Davidson,CHA,23.0,Big,251,67,23,13,18,15,0,15,0,9,62,90,73,31,62,52,68,13,23,13,83,35,50,16,57,21,21,51,16,49,13,22,13,16,32,71,92,92,96,35,1,1,1,99,15,68,82,96,97,16,16,33,20,3,35,1,66,31,68,23,13,42,38,63,20,94,32,9,26,12,67,61,67,2,82,95,98,2,71,32,23,32,53,37,10,84,18,52,51,44,31,100,12,65,34,0,0,0,12,45,93,93,0,0,0,31,0,43,62,34,0
Baron Davis,GSW,28.6,Point,3183,92,92,63,91,72,89,34,17,77,78,69,95,50,67,20,88,92,90,90,80,62,34,69,36,74,89,56,69,17,96,52,74,27,92,82,85,1,14,16,23,11,67,28,26,19,75,66,71,69,84,69,90,83,83,78,69,70,80,90,96,37,89,8,20,13,33,70,24,35,72,95,94,86,10,2,1,87,93,94,90,62,94,39,53,27,31,68,95,53,50,72,41,33,28,0,44,34,75,64,8,14,38,69,59,63,34,83,42,92,97
Glen Davis,BOS,21.8,Big,815,18,80,11,94,9,53,23,45,96,50,34,58,68,39,25,14,23,20,15,9,92,91,45,56,70,42,18,45,38,23,92,47,30,71,45,38,41,35,22,92,74,65,78,43,60,6,50,27,45,84,83,77,63,80,51,88,75,89,20,11,94,27,92,93,56,12,2,32,11,69,36,47,47,3,64,19,56,90,84,20,45,4,52,93,44,88,12,3,5,55,31,25,49,28,0,0,0,90,9,37,13,0,0,0,57,0,76,56,67,0
Paul Davis,LAC,23.3,Big,182,39,84,6,51,10,100,5,0,15,20,96,56,7,85,85,56,5,5,1,13,99,10,44,69,98,1,6,44,71,4,15,67,42,82,27,35,40,33,100,24,94,79,19,24,13,96,40,68,44,31,19,45,63,30,83,11,30,16,5,1,96,89,48,69,25,1,4,8,3,0,54,10,90,2,89,46,27,15,15,5,24,83,13,2,17,1,64,92,57,6,14,4,37,15,0,0,0,31,11,92,80,0,0,0,6,0,17,58,8,0
Ricky Davis,MIA,28.1,Wing,2933,24,57,71,23,37,53,100,55,35,72,43,64,57,83,81,12,26,55,36,70,53,74,12,24,9,67,25,12,19,61,19,11,12,36,79,40,79,73,75,1,7,12,78,94,96,10,26,15,12,27,68,13,74,68,54,6,80,4,55,48,58,60,54,67,27,15,19,55,36,16,84,65,21,65,15,24,74,93,91,55,65,29,74,28,67,47,79,26,85,66,63,68,43,47,89,79,85,31,47,76,69,45,63,56,36,85,49,51,60,58
Carlos Delfino,TOR,25.2,Wing,1836,36,73,32,70,98,79,95,25,52,30,30,54,41,54,49,77,18,29,25,19,81,53,24,28,48,68,11,24,14,47,13,77,42,89,9,59,54,59,86,48,72,64,92,65,88,5,10,5,24,32,4,47,37,33,52,35,4,46,29,24,85,68,81,87,51,26,69,19,24,16,26,14,70,34,3,4,87,91,91,29,17,38,15,16,56,10,26,41,27,46,16,80,9,16,23,85,61,52,12,22,11,76,86,86,16,61,40,69,86,40
Luol Deng,CHI,22.5,Forward,2120,53,32,97,80,35,77,65,60,67,68,62,77,50,82,62,67,48,83,58,69,91,71,10,18,20,21,60,10,15,27,68,9,29,9,32,65,47,54,52,13,17,27,18,82,62,44,63,58,10,53,80,41,54,87,46,40,50,34,83,60,82,51,86,61,88,73,80,61,77,68,32,45,58,44,94,90,27,4,6,83,79,40,75,70,48,73,64,45,56,43,75,30,87,67,0,0,88,70,70,92,90,12,5,7,53,88,58,47,32,95
Boris Diaw,PHX,25.5,Big,2242,19,69,95,7,7,0,8,72,15,60,87,67,46,100,100,32,27,18,31,31,10,26,64,41,83,71,44,64,63,57,33,19,39,15,12,28,83,67,82,74,84,15,67,87,89,55,22,32,64,74,25,85,89,41,95,44,45,53,18,35,18,10,3,4,11,13,56,24,32,79,71,84,16,41,68,59,79,68,74,18,11,27,21,48,68,38,6,11,18,51,55,62,68,64,67,0,71,30,33,83,74,94,81,85,52,71,52,61,48,75
Yakhouba Diawara,DEN,25.2,Wing,427,40,3,7,78,2,80,30,0,49,3,0,5,29,15,51,91,45,8,15,72,5,6,96,95,63,57,65,96,89,63,19,65,45,73,90,3,88,46,37,96,91,77,2,32,4,72,90,91,96,97,18,97,99,53,99,79,49,85,8,17,10,45,20,10,66,22,32,15,14,1,94,40,38,73,41,56,52,59,58,8,7,81,11,29,14,30,14,85,22,39,40,35,38,31,4,33,17,80,11,6,4,79,80,84,78,17,23,10,77,50
Dan Dickau,LAC,29.1,Point,971,38,48,13,45,59,0,66,42,55,63,72,31,55,53,69,52,82,87,78,72,83,63,50,40,76,65,33,50,49,50,96,93,89,85,64,43,47,44,63,4,9,96,62,12,16,65,17,28,50,20,89,3,77,31,75,7,89,2,87,75,61,44,71,38,87,61,90,53,75,94,42,63,53,35,27,20,71,82,81,87,81,56,85,75,77,72,73,57,76,47,48,91,58,73,75,18,36,22,27,70,47,67,72,73,58,36,28,45,16,77
Travis Diener,IND,25.7,Point,1313,47,19,42,69,27,0,75,92,8,72,0,33,23,63,73,92,42,73,51,91,20,72,13,14,62,17,31,13,10,9,58,9,21,14,9,49,13,21,49,59,55,47,16,71,49,52,55,53,13,85,88,86,88,35,84,71,87,66,73,84,25,46,39,27,62,61,44,71,60,47,21,21,14,0,60,11,93,97,97,73,31,42,29,76,75,79,14,63,15,25,56,83,34,34,16,22,26,2,9,47,25,81,98,97,28,26,33,66,44,70
Ike Diogu,IND,24.1,Big,236,2,54,25,75,31,0,20,98,36,69,55,88,84,60,32,62,2,14,12,4,87,21,4,16,23,8,5,4,7,7,3,24,2,94,78,92,23,72,17,6,4,2,66,98,98,71,14,30,4,3,11,5,7,57,4,16,11,24,14,5,95,87,99,99,82,15,10,2,2,38,97,95,58,98,46,92,5,8,4,14,2,50,8,36,99,45,2,10,4,78,77,49,93,75,0,0,0,45,80,50,64,0,0,0,77,0,97,94,85,0
DeSagana Diop,BKN,25.8,Big,386,83,19,59,91,66,91,50,3,56,72,36,13,9,27,59,21,70,37,24,72,47,47,90,76,98,44,61,90,95,62,61,54,59,40,92,38,16,18,43,77,70,71,54,29,33,25,67,49,90,17,60,9,45,66,31,12,66,9,37,19,59,26,64,44,81,81,31,22,19,36,8,9,50,49,67,62,28,50,41,37,84,36,83,96,9,87,48,23,57,13,26,36,17,13,0,0,0,61,63,46,50,0,0,0,13,0,26,41,10,0
DeSagana Diop,DAL,25.8,Big,871,91,60,52,97,77,0,14,30,57,10,83,4,87,18,63,4,74,19,34,4,99,1,98,96,44,85,80,98,99,82,57,24,70,5,92,75,95,95,46,50,40,75,17,6,2,57,97,95,98,1,44,0,1,46,2,25,89,3,19,4,99,72,29,33,37,65,13,45,29,7,49,25,3,84,38,62,77,91,89,19,99,88,96,98,80,97,95,52,85,90,66,28,93,29,0,0,0,96,29,8,6,0,0,0,89,0,69,61,10,0
Juan Dixon,DET,29.1,Point,230,0,0,23,92,78,0,0,0,6,8,0,66,78,17,9,41,14,11,8,42,89,24,43,50,75,87,4,43,8,75,17,99,93,100,14,59,45,53,42,92,86,82,65,80,83,7,7,4,43,30,3,61,1,0,2,92,5,95,11,9,93,92,88,99,13,65,16,15,9,1,24,2,88,51,39,39,18,34,23,11,20,63,16,59,39,63,12,73,6,94,77,19,98,97,0,0,70,8,58,86,89,97,25,52,94,70,30,0,33,59
Juan Dixon,TOR,29.1,Combo,348,56,74,30,64,82,98,0,0,24,20,20,60,16,82,82,30,95,84,94,9,92,23,86,93,96,49,5,86,87,24,2,49,12,85,97,95,8,42,32,94,88,4,77,95,98,30,22,20,86,98,2,99,93,51,97,90,2,94,84,74,85,41,90,92,52,87,42,72,62,69,83,83,84,49,5,8,84,71,79,84,78,4,92,55,8,52,82,3,90,18,84,82,2,8,0,90,80,42,56,94,90,64,24,30,10,80,40,28,22,54
Michael Doleac,MIN,30.4,Big,248,60,91,10,13,28,87,10,0,0,1,0,17,20,15,28,19,39,16,10,45,95,22,83,85,27,94,39,83,46,88,98,96,81,97,96,77,10,25,34,54,49,58,7,23,6,99,78,94,83,69,97,27,29,97,8,91,97,77,16,17,94,90,55,69,32,11,68,65,69,5,6,3,25,36,98,95,50,6,11,16,14,30,16,28,66,31,12,10,7,30,9,71,87,90,0,0,0,4,50,96,98,0,0,0,29,0,2,94,1,0
Keyon Dooling,ORL,27.5,Combo,1276,34,18,24,6,28,0,46,74,88,80,64,34,94,38,38,90,44,24,15,51,42,97,77,89,39,65,18,77,83,52,82,55,58,44,77,77,61,75,77,82,88,52,65,64,72,23,29,26,77,80,83,70,36,16,23,92,83,93,24,27,70,5,30,26,48,10,76,46,68,46,47,44,39,71,88,92,2,28,9,24,27,10,53,30,30,50,30,11,51,72,62,100,68,98,96,21,56,60,90,76,88,28,16,14,86,56,96,76,100,58
Quincy Douby,SAC,23.5,Combo,808,88,56,34,60,48,0,36,100,26,0,52,44,32,6,2,36,13,10,8,63,35,28,44,31,85,45,14,44,31,37,40,81,71,74,70,32,40,29,68,17,32,69,65,80,82,5,15,8,44,34,43,54,25,13,49,35,57,45,10,7,40,46,38,17,72,22,79,12,24,24,7,6,33,94,32,69,34,54,48,10,35,45,37,72,78,61,21,46,21,36,40,56,50,48,0,88,31,52,78,22,40,76,62,64,44,31,78,62,90,90
Jared Dudley,CHA,22.3,Forward,1286,23,80,40,88,22,80,70,43,85,48,40,17,52,52,73,50,76,81,45,68,96,90,53,77,5,75,30,53,57,72,91,94,94,75,30,86,76,88,84,42,63,88,37,34,32,22,37,29,53,14,82,8,42,72,33,9,69,8,81,65,98,47,100,97,95,54,28,29,23,44,77,68,65,51,58,56,9,56,34,81,12,13,22,41,43,46,10,9,18,47,70,37,78,70,0,33,8,80,18,90,72,35,27,28,72,8,60,73,15,8
Chris Duhon,CHI,25.2,Point,1398,27,53,69,33,25,0,58,50,72,2,41,14,33,58,86,55,59,60,60,45,30,86,55,57,52,61,31,55,77,68,12,38,38,40,20,60,81,81,72,76,82,51,46,93,89,7,14,9,55,4,37,16,22,21,38,5,32,20,60,75,53,14,39,23,66,35,71,85,87,32,21,17,78,58,5,10,74,78,79,60,11,9,23,15,6,18,22,13,40,28,20,20,38,22,25,34,38,72,28,3,3,86,81,84,25,38,22,64,8,47
Tim Duncan,SAS,31.5,Big,2642,82,48,94,65,99,87,36,68,63,94,53,99,64,95,77,82,96,95,90,82,88,68,68,61,7,70,94,68,68,73,89,58,62,46,80,88,19,57,36,37,33,26,85,18,40,48,88,82,68,74,87,64,95,60,92,35,78,28,95,80,83,80,88,77,89,88,30,77,59,88,71,91,94,100,15,78,7,2,2,95,79,81,90,64,55,87,80,84,87,53,83,50,62,50,0,0,0,34,94,43,77,71,60,61,56,0,96,78,90,0
Mike Dunleavy,IND,27.1,Forward,2946,37,45,83,7,53,0,13,89,72,87,47,73,97,90,85,38,97,91,95,74,26,58,87,63,51,68,95,87,82,79,27,79,46,90,57,59,34,45,88,44,77,19,36,67,59,83,55,66,87,51,33,50,25,44,31,74,19,64,91,93,12,33,17,8,64,52,91,47,77,98,80,96,60,6,71,31,51,70,64,91,72,82,63,69,57,62,69,78,57,90,73,77,72,75,91,88,90,42,38,48,43,62,72,63,75,90,52,60,65,65
Kevin Durant,OKC,19.1,Wing,2749,96,44,99,38,53,45,4,92,74,83,47,93,44,56,16,37,14,52,32,52,66,77,3,1,30,57,58,3,3,64,15,14,33,11,8,36,13,13,33,6,7,31,72,40,54,45,68,60,3,26,9,28,96,11,96,4,25,4,52,46,77,55,67,55,75,61,8,54,20,28,24,18,77,57,37,41,37,36,36,52,24,50,29,26,29,35,22,68,26,24,64,39,67,48,38,12,10,51,89,86,91,3,34,16,47,10,66,54,43,51
Monta Ellis,GSW,22.0,Combo,3056,70,64,92,96,56,68,70,29,80,50,40,56,90,28,20,72,73,73,91,87,3,68,62,55,89,37,74,62,78,49,7,19,13,55,32,72,48,63,36,91,81,22,80,54,70,45,54,50,62,45,30,48,53,39,29,48,13,59,73,79,5,16,18,8,63,93,45,100,100,54,40,41,79,37,93,85,5,4,3,73,97,54,95,90,20,79,94,49,93,90,94,62,86,88,25,0,9,96,52,84,70,8,2,6,98,7,56,36,28,2
Francisco Elson,OKC,31.7,Big,265,28,46,56,9,54,0,18,0,10,6,90,53,2,21,13,26,8,7,21,25,7,69,38,66,93,11,20,38,50,12,48,76,58,84,26,25,86,69,64,74,76,77,8,79,48,48,23,29,38,70,48,87,11,95,5,94,21,95,7,28,17,30,0,5,1,16,85,30,47,17,66,33,14,5,94,68,60,68,65,7,41,68,44,30,93,13,44,54,55,4,14,41,36,22,0,0,0,2,52,98,99,0,79,77,5,0,56,3,69,0
Francisco Elson,SAS,31.7,Big,497,35,36,48,19,88,82,36,0,10,24,83,43,15,31,30,24,10,2,2,87,13,3,79,67,81,84,91,79,61,66,79,98,92,97,76,4,67,17,9,83,62,97,27,26,18,89,6,20,79,85,43,78,98,64,94,38,29,38,2,12,16,29,1,46,0,8,25,17,15,3,3,1,12,38,95,90,28,41,35,2,1,36,6,7,6,21,6,3,9,12,22,23,51,31,0,0,0,28,43,88,83,0,0,0,12,0,1,1,10,0
Melvin Ely,NOP,29.5,Big,566,42,10,28,10,61,0,98,13,30,86,22,71,24,38,19,20,67,31,62,26,21,19,92,97,2,64,55,92,95,53,72,66,55,70,96,94,87,94,49,63,69,95,82,8,21,91,8,28,92,64,77,60,67,56,77,44,77,41,31,25,42,9,13,7,62,64,72,81,85,85,29,52,23,77,74,82,26,45,38,31,95,18,95,78,68,94,89,16,82,39,29,55,98,75,0,0,0,27,99,37,84,0,0,0,38,0,93,91,75,0
Maurice Evans,ORL,29.0,Wing,1590,28,40,41,94,15,47,14,12,22,12,81,19,85,10,17,94,30,67,86,18,82,7,9,6,69,37,70,9,4,45,83,56,43,63,49,17,5,2,77,5,11,65,45,26,26,16,84,63,9,56,70,62,58,94,50,52,48,65,67,47,81,93,88,85,69,92,29,20,19,71,80,86,77,70,38,50,76,9,23,67,89,92,84,80,58,80,85,95,78,94,78,93,10,45,72,17,80,85,30,10,7,97,15,64,93,82,22,12,44,53
Reggie Evans,PHI,27.5,Big,1869,1,98,60,89,92,83,93,10,95,80,17,31,18,36,47,18,39,22,20,8,96,7,74,39,83,86,62,74,64,66,76,94,98,38,27,53,12,18,50,37,39,98,9,2,1,67,74,76,74,28,11,42,48,25,74,30,3,36,22,12,89,18,28,75,7,10,24,70,49,39,65,65,50,37,91,84,55,7,13,22,62,32,57,37,31,27,71,18,67,20,12,20,16,11,0,0,0,95,24,17,7,0,65,61,20,0,52,35,80,100
Jordan Farmar,LAL,20.9,Point,1604,52,80,77,84,48,0,45,6,30,33,100,47,84,19,16,64,60,63,69,52,56,13,51,59,72,16,35,51,65,14,21,42,17,83,33,76,63,77,44,83,79,4,70,84,87,52,58,57,51,48,45,50,62,48,58,44,62,52,63,58,76,31,32,41,36,43,54,29,35,50,82,76,20,31,11,9,93,95,96,63,59,41,65,73,39,55,45,34,63,95,91,88,59,81,56,62,57,63,25,5,5,89,86,92,98,57,14,14,19,61
Nick Fazekas,LAC,22.4,Big,222,68,90,66,99,63,0,74,0,44,12,96,52,91,74,75,53,100,90,85,38,99,23,100,100,92,22,57,100,100,13,72,8,18,17,98,87,87,93,51,100,100,45,88,40,67,94,11,37,100,95,95,94,90,70,95,85,99,81,90,54,97,80,100,100,98,89,97,41,92,99,21,50,31,100,7,72,21,64,47,90,69,13,77,62,2,92,75,7,56,91,68,98,25,100,0,0,0,64,87,17,38,0,84,82,94,0,48,74,25,0
Raymond Felton,CHA,23.3,Combo,2958,30,46,80,28,20,54,78,42,70,78,60,72,42,98,94,40,83,75,73,85,8,60,73,45,52,63,79,73,41,67,66,57,43,68,31,45,42,38,23,92,79,42,12,82,56,28,62,47,73,98,72,95,92,80,87,97,56,92,75,72,11,36,16,8,66,63,38,80,72,11,66,31,76,20,20,13,80,74,78,75,81,48,80,81,39,89,71,41,62,28,42,90,48,64,7,26,18,82,36,72,62,22,30,26,62,18,98,94,92,78
Michael Finley,SAS,34.7,Forward,2185,15,3,98,3,25,0,10,72,5,12,7,48,45,43,45,93,54,78,85,96,14,12,18,54,3,42,54,18,22,43,88,38,68,9,28,71,35,53,12,92,74,49,68,18,28,56,81,77,18,79,86,80,97,79,89,42,67,49,78,90,19,15,28,34,29,81,78,70,82,89,41,82,29,67,61,67,69,43,54,78,22,11,33,22,35,44,37,16,39,63,18,82,93,92,65,55,63,2,30,80,65,80,77,80,35,65,27,30,48,43
Derek Fisher,LAL,33.2,Point,2247,22,61,39,20,17,83,19,88,44,52,36,28,83,5,3,94,41,41,39,54,27,85,47,32,26,91,64,47,31,90,86,58,89,13,61,18,30,15,49,21,24,95,26,20,13,51,36,39,47,58,62,51,45,35,55,54,62,40,41,45,11,61,59,45,69,57,35,76,63,65,23,33,77,68,87,91,8,3,2,41,56,54,50,45,45,71,58,70,40,78,11,69,89,88,88,30,74,23,20,80,58,98,47,66,55,72,9,48,13,16
T.J. Ford,TOR,24.6,Point,1149,0,83,38,72,22,0,33,85,64,92,95,98,61,95,61,66,33,31,42,14,50,62,54,71,39,20,39,54,62,37,9,18,7,68,74,34,54,44,47,56,53,70,43,34,33,87,30,48,54,41,42,42,72,85,78,29,33,37,31,36,28,95,58,37,83,26,71,75,82,28,58,44,78,95,39,79,20,5,5,31,33,96,7,18,96,10,45,96,19,45,38,80,86,84,0,42,19,78,78,75,86,19,13,13,72,19,100,58,95,67
Jeff Foster,IND,30.8,Big,1870,20,74,60,95,86,85,88,28,52,33,70,16,78,83,97,74,66,60,17,84,94,33,66,41,28,94,49,66,53,84,67,40,61,17,13,22,56,36,86,41,71,74,16,43,27,62,51,54,66,50,50,58,24,16,39,73,68,74,60,32,88,44,69,86,25,27,7,22,8,32,71,64,48,37,86,79,31,19,20,60,83,24,78,85,24,81,79,29,70,88,72,30,79,57,0,0,0,80,13,55,26,76,64,68,87,0,43,45,29,0
Randy Foye,MIN,24.1,Combo,1234,20,28,50,20,84,0,48,58,8,40,74,62,54,56,50,44,72,79,80,92,6,56,44,33,30,79,44,44,13,74,97,69,79,45,19,24,65,55,55,29,33,58,1,62,12,69,87,86,44,93,96,80,86,51,69,84,95,73,79,71,7,55,42,21,74,92,53,77,71,93,49,73,23,44,87,82,43,33,37,79,97,64,99,89,75,82,92,40,97,74,60,58,46,52,54,100,96,36,84,50,66,34,64,50,52,93,74,82,96,72
Adonal Foyle,ORL,32.6,Big,723,82,58,39,66,52,0,61,9,17,23,22,20,20,20,37,36,17,5,2,67,51,1,84,90,87,15,67,84,90,20,41,39,13,82,90,66,60,70,84,58,75,6,13,61,37,98,89,97,84,51,44,76,67,10,78,56,58,71,5,14,62,3,7,30,5,0,88,11,42,12,75,45,8,80,90,96,6,48,24,5,1,2,2,4,5,5,3,2,4,32,13,66,5,63,0,0,0,82,82,5,25,0,0,0,31,0,71,34,89,0
Richie Frahm,LAC,30.2,Wing,152,0,6,93,20,1,0,82,0,3,70,0,24,6,29,35,79,93,51,55,1,97,40,98,98,7,21,64,98,97,5,94,25,46,8,84,99,90,100,99,23,97,1,25,95,88,10,98,85,98,98,100,93,71,98,71,97,100,87,51,20,81,67,94,76,96,5,100,18,94,0,28,12,89,4,5,0,98,84,94,51,87,59,90,12,7,5,98,50,98,19,53,5,91,37,0,0,16,11,56,41,47,83,73,81,24,16,10,55,7,3
Steve Francis,HOU,30.7,Combo,193,98,88,18,94,40,100,0,0,78,62,12,36,8,80,84,22,17,18,31,5,90,24,34,8,89,59,57,34,20,90,17,87,98,14,88,82,4,14,33,1,1,43,87,60,82,49,14,20,34,46,1,52,8,74,28,89,1,78,18,11,90,73,21,90,3,8,20,64,37,89,62,81,85,79,36,54,53,8,15,18,91,38,97,46,99,24,95,7,100,6,30,0,30,10,0,0,0,84,20,56,28,38,46,38,14,0,88,62,50,100
Channing Frye,POR,24.5,Big,1309,26,56,15,48,72,60,72,80,24,45,42,66,55,58,49,89,67,68,45,89,50,55,58,50,45,73,40,58,47,78,96,49,84,13,9,66,74,79,66,46,55,91,66,16,24,36,34,33,58,79,82,60,79,89,55,66,80,53,68,63,45,53,83,60,90,66,35,67,54,80,7,35,31,18,86,69,71,35,50,68,41,64,35,63,64,74,21,67,14,53,78,31,90,87,0,0,0,9,29,97,95,82,78,79,55,0,18,80,17,75
Dan Gadzuric,MIL,29.7,Big,469,66,87,23,83,34,74,59,9,53,55,12,47,4,9,4,39,52,14,4,77,92,31,94,82,75,91,36,94,90,69,61,88,90,61,19,92,85,93,77,76,85,42,4,80,41,71,62,66,94,9,7,22,60,26,31,4,6,25,14,16,86,96,11,94,2,4,13,7,4,23,27,20,57,29,55,39,39,66,58,14,44,86,26,49,49,49,44,85,25,5,10,10,12,4,0,0,0,80,61,25,27,0,74,74,6,0,21,20,9,0
Francisco Garcia,SAC,25.8,Wing,2052,95,89,20,45,56,46,37,53,63,88,78,67,77,39,24,24,43,62,49,45,59,78,26,75,64,4,9,26,56,5,55,39,22,69,94,35,25,23,57,74,71,22,59,80,81,22,50,40,26,22,66,29,53,53,45,14,65,23,62,65,64,73,29,64,9,75,27,36,25,27,44,33,46,57,22,27,61,82,78,62,41,65,41,44,69,41,40,73,40,80,76,42,77,68,82,60,60,53,26,39,33,54,72,66,80,62,60,41,84,59
