player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Raymond Felton,OKC,33.3,Combo,1309,48,55,59,20,59,86,21,83,4,25,63,70,41,70,59,82,55,39,33,73,57,17,69,65,33,64,72,69,44,76,15,75,44,90,52,89,51,81,68,42,53,62,32,86,68,10,36,20,69,60,38,68,74,12,75,52,39,61,39,51,41,30,50,50,47,73,27,87,61,62,7,15,23,55,76,73,85,39,53,39,20,35,10,50,21,47,15,22,5,55,21,89,66,73,87,69,83,20,32,93,73,54,66,63,30,83,93,96,93,64
Terrance Ferguson,OKC,19.5,Wing,689,70,45,11,64,1,0,0,0,2,20,0,2,30,3,13,94,49,34,85,20,15,45,66,42,74,64,41,66,43,76,86,83,74,75,57,90,12,59,58,14,16,92,55,38,46,6,16,8,66,43,93,30,50,50,55,53,98,41,34,65,12,71,5,7,22,95,37,46,40,53,52,51,66,2,54,8,77,87,87,34,73,91,52,58,92,28,67,90,52,41,67,16,98,99,65,2,26,19,2,20,5,100,62,98,97,26,4,6,18,1
Yogi Ferrell,DAL,24.5,Point,2193,25,31,59,20,59,0,87,33,21,23,64,11,59,3,7,95,30,15,23,67,4,12,70,75,12,87,17,70,54,85,59,11,72,2,60,46,41,46,86,60,79,59,76,17,44,61,36,47,70,80,71,79,58,86,48,77,61,77,15,36,3,12,14,7,46,58,93,69,93,39,11,14,9,51,57,56,72,86,86,15,7,41,7,44,45,54,3,27,2,64,31,57,84,84,91,41,61,15,13,69,31,80,77,84,62,61,5,21,7,36
Dorian Finney-Smith,DAL,24.5,Wing,447,41,20,25,88,67,0,93,0,34,4,19,27,18,42,55,14,42,50,66,19,52,5,41,31,4,99,60,41,11,98,74,82,91,39,17,11,78,30,49,54,51,79,40,34,33,30,34,29,41,94,27,83,63,46,60,93,28,87,50,71,36,46,40,53,31,74,32,66,46,73,55,64,25,50,65,60,76,56,66,50,8,52,4,25,57,21,6,48,3,21,92,12,32,12,51,7,15,42,50,34,29,89,61,79,59,18,30,60,6,41
Bryn Forbes,SAS,24.3,Wing,1396,3,14,65,8,10,76,24,11,32,21,73,36,48,27,31,90,79,48,53,50,39,89,90,98,78,9,37,90,94,9,63,80,49,91,80,79,76,87,89,94,97,50,55,49,52,80,25,44,90,84,63,90,83,37,85,70,50,73,48,74,39,59,19,46,7,72,66,67,69,56,22,28,70,65,49,61,11,32,20,48,33,75,36,80,79,74,15,54,27,63,30,93,64,90,94,61,76,1,84,79,89,43,72,67,38,77,19,20,21,37
Evan Fournier,ORL,25.0,Wing,1809,38,28,60,19,27,69,49,89,50,79,50,76,84,76,61,65,70,83,77,11,76,82,39,31,46,38,75,39,38,43,3,2,12,6,78,30,20,17,55,25,33,29,97,11,70,76,40,59,39,94,5,97,74,1,94,92,9,90,83,66,49,49,33,48,26,16,93,28,79,99,75,95,23,50,45,47,90,65,78,83,90,45,89,92,39,94,80,37,73,78,63,73,78,84,82,57,64,51,75,50,61,28,60,42,75,66,50,31,52,72
De'Aaron Fox,SAC,19.9,Point,1940,77,43,30,43,44,0,30,16,75,56,59,64,16,28,34,38,79,51,34,26,81,30,88,96,24,61,21,88,96,62,66,9,42,5,83,98,59,97,99,55,92,8,96,65,91,54,37,42,88,65,68,67,90,79,90,40,69,50,51,69,79,71,90,90,71,10,54,61,63,77,33,47,58,47,72,62,33,36,32,51,1,62,1,3,25,4,2,68,2,20,66,39,28,30,26,20,25,61,84,72,87,41,15,13,31,25,77,54,61,59
Tim Frazier,WAS,27.0,Point,746,72,95,7,77,87,0,84,59,25,59,43,13,8,75,97,15,73,80,40,91,82,54,49,36,51,69,74,49,39,86,66,63,89,11,28,67,70,77,15,48,24,86,72,28,52,13,17,11,49,73,46,69,78,40,74,56,39,56,80,61,75,98,75,76,60,16,58,75,73,29,27,21,50,18,16,10,64,90,89,80,56,98,33,19,92,10,78,98,66,15,51,48,38,43,0,10,11,23,52,87,84,5,54,48,25,11,34,7,10,79
Channing Frye,CLE,34.5,Big,466,39,70,37,5,62,0,8,0,5,60,92,21,58,20,37,76,63,91,79,26,78,99,18,22,71,34,57,18,30,45,30,41,33,61,13,43,66,58,63,24,33,51,74,26,50,27,61,48,18,27,35,38,29,23,59,29,33,30,91,87,72,14,61,33,87,91,14,4,4,71,50,61,98,32,12,14,48,11,14,91,53,15,69,45,21,56,70,12,73,62,99,98,90,97,0,17,13,21,4,76,20,79,92,90,99,13,11,16,38,31
Channing Frye,LAL,34.5,Big,150,2,1,41,2,10,0,71,0,7,13,92,13,71,56,83,88,38,37,63,7,49,58,44,26,83,42,52,44,28,61,46,71,66,68,78,90,15,51,38,9,8,12,92,70,90,32,50,40,44,52,44,49,19,63,28,78,54,74,37,41,44,54,35,59,23,40,66,36,49,73,47,55,87,15,38,17,84,34,49,37,57,48,63,76,34,71,37,37,36,76,19,98,83,98,0,56,65,3,36,70,51,70,96,92,84,67,13,98,14,31
Markelle Fultz,PHI,19.4,Combo,221,59,73,25,96,70,98,52,0,43,63,80,84,0,88,73,77,66,73,82,75,50,73,48,67,49,16,27,48,50,16,86,57,37,75,91,82,31,61,73,26,42,17,39,75,61,57,80,80,48,62,91,40,93,89,83,18,72,10,73,85,42,88,64,73,42,90,92,36,86,14,27,15,99,82,19,55,4,3,1,73,78,90,71,63,87,53,79,96,73,2,54,16,13,9,0,0,0,89,98,23,96,0,4,4,20,0,86,61,30,0
Danilo Gallinari,LAC,29.2,Forward,663,51,14,94,10,49,0,12,100,80,96,8,76,51,69,47,82,98,98,97,36,33,97,82,83,90,45,59,82,93,50,81,90,89,64,52,80,99,99,14,38,22,78,90,3,30,33,38,34,82,19,72,21,19,66,23,28,28,27,98,99,41,22,38,20,75,98,17,93,66,70,88,90,91,36,19,19,34,40,35,98,55,66,45,47,52,31,63,52,63,20,14,22,84,57,15,42,20,39,49,84,67,16,71,47,24,24,57,37,43,88
Langston Galloway,DET,25.9,Combo,759,21,71,96,16,39,0,55,38,11,21,9,41,29,7,5,100,22,27,15,58,33,90,28,69,24,37,25,28,50,38,26,43,46,50,39,57,94,89,55,63,65,18,96,10,66,78,67,76,28,39,2,49,59,49,78,38,9,35,27,47,31,27,15,37,11,48,54,4,29,58,4,8,81,67,19,36,28,38,31,27,22,16,24,2,34,6,54,22,51,41,23,57,54,50,49,49,51,2,21,71,41,88,96,95,11,53,5,30,14,18
Marc Gasol,MEM,32.8,Big,2376,75,46,84,14,77,49,75,90,46,96,42,95,19,97,90,39,81,75,84,51,34,52,75,47,92,65,63,75,67,79,86,75,84,49,6,45,26,28,74,84,89,75,31,24,19,69,39,54,75,79,72,74,40,72,44,89,58,86,75,72,21,52,61,29,86,85,55,92,78,51,66,67,42,20,84,51,49,59,57,75,76,69,71,92,58,84,53,55,50,10,20,35,82,49,0,48,37,13,86,80,91,38,76,65,11,35,47,31,61,79
Pau Gasol,SAS,37.3,Big,1784,75,10,91,47,89,53,89,52,61,84,34,80,21,95,94,54,57,82,87,13,78,25,26,53,15,84,16,26,21,93,79,95,95,70,32,52,83,79,32,43,37,81,20,72,42,52,15,20,26,33,65,44,47,62,60,34,58,45,82,66,86,10,81,72,78,42,26,64,38,66,79,80,96,24,5,8,82,32,45,82,43,9,48,24,39,40,60,11,60,15,45,24,51,31,31,63,48,37,66,84,82,66,54,54,16,49,52,63,42,31
Rudy Gay,SAS,31.2,Big,1191,53,87,81,40,46,65,40,65,60,39,25,87,29,59,25,69,54,95,89,65,62,60,5,3,20,41,90,5,4,48,8,19,14,46,1,26,49,32,4,68,19,42,48,82,74,21,38,28,5,19,33,34,21,13,27,20,26,41,95,86,72,77,81,96,10,24,79,74,85,81,85,91,78,83,22,59,80,8,17,95,90,37,95,82,93,75,87,29,95,24,43,71,51,69,24,36,30,31,91,72,88,64,57,56,29,30,98,91,94,97
Paul George,OKC,27.5,Wing,2863,63,93,59,56,84,93,58,60,81,89,62,89,82,77,47,35,22,48,20,92,10,23,12,7,64,70,46,12,5,64,22,34,53,25,11,0,80,3,3,86,45,91,78,35,63,18,5,3,12,97,12,99,90,15,79,92,15,99,48,70,16,4,9,9,30,3,67,61,68,98,64,93,0,40,82,67,97,96,99,48,2,2,2,11,1,9,2,2,3,64,60,47,36,36,72,82,87,43,45,72,60,36,61,52,28,87,77,84,78,77
Marcus Georges-Hunt,MIN,23.6,Wing,173,0,19,1,72,1,0,0,0,93,77,31,7,5,7,19,99,3,19,2,66,98,98,1,2,88,8,1,1,1,9,67,7,76,1,2,2,5,1,100,3,61,9,27,100,95,14,46,28,1,86,54,79,13,8,5,99,30,98,19,8,98,94,78,97,9,2,97,7,76,1,14,3,80,79,31,62,16,18,12,19,59,56,80,21,23,13,93,95,98,3,16,1,13,3,0,0,0,95,42,35,27,12,21,16,12,0,63,61,1,1
Taj Gibson,MIN,32.4,Big,2693,32,45,75,51,21,46,46,58,45,18,69,18,79,10,21,70,47,41,31,63,45,34,56,59,12,83,65,56,51,77,21,73,85,38,85,37,84,70,45,15,19,82,58,26,37,60,15,23,56,49,5,59,73,49,73,24,3,28,41,38,53,16,31,24,47,32,17,80,44,17,64,45,18,50,74,67,66,68,70,41,28,25,28,10,9,18,48,42,44,78,84,75,61,72,5,0,5,61,65,73,70,55,25,39,79,5,57,55,33,31
Manu Ginobili,SAS,40.3,Wing,1284,56,58,18,37,40,0,64,73,64,96,76,75,69,90,91,7,91,85,90,36,78,62,88,81,14,85,92,88,70,91,67,80,85,52,53,38,69,55,59,86,88,76,40,22,23,41,50,45,88,88,69,86,87,77,91,80,38,70,85,79,75,79,87,89,65,96,16,63,31,61,90,89,79,78,42,69,14,15,9,85,75,65,75,77,74,76,58,31,57,56,61,67,20,48,38,43,41,70,77,29,51,31,53,39,67,41,79,73,68,78
Rudy Gobert,UTA,25.3,Big,1807,96,50,82,72,82,80,82,30,99,93,72,40,95,28,34,18,15,15,13,19,90,9,33,4,74,67,66,33,6,57,3,39,11,78,46,20,90,63,0,13,1,5,82,54,77,87,76,86,33,93,1,91,96,3,97,64,8,55,15,3,95,95,98,99,16,40,32,8,17,17,6,7,86,24,14,11,95,32,63,15,79,39,95,95,97,97,33,38,56,90,80,5,39,5,0,0,0,97,24,14,11,0,0,0,87,0,36,24,6,0
Aaron Gordon,ORL,22.1,Big,1890,35,68,99,22,51,75,88,36,53,51,62,88,18,72,39,77,11,32,57,5,88,12,6,9,8,97,8,6,14,89,32,98,95,92,94,92,5,29,4,2,1,6,53,76,71,96,73,89,6,1,3,1,7,75,14,1,1,2,32,17,89,61,22,56,12,9,98,38,87,69,38,45,63,4,79,17,41,80,77,32,93,75,59,99,91,100,52,95,9,19,75,8,36,12,42,39,33,32,32,72,49,73,79,77,21,33,83,83,94,97
Eric Gordon,HOU,28.9,Wing,2120,59,16,85,21,7,0,36,50,76,68,67,84,86,64,27,44,60,45,14,95,88,54,73,10,97,87,78,73,78,84,63,1,80,0,56,4,1,1,99,20,70,67,99,10,85,44,4,6,73,67,62,65,85,1,71,50,93,64,45,47,90,96,77,85,46,1,46,2,13,89,77,85,16,91,11,60,85,71,79,45,7,93,6,70,99,33,5,69,10,80,66,51,26,39,67,44,46,56,25,12,10,30,94,87,84,46,60,81,77,71
Marcin Gortat,WAS,33.7,Big,2064,50,34,82,67,69,71,92,28,53,61,37,40,25,66,80,40,35,51,49,18,60,56,28,33,50,15,26,28,33,13,13,3,6,13,35,63,24,41,83,19,44,35,83,53,77,57,30,37,28,51,11,54,21,29,34,65,13,62,51,50,38,38,59,51,65,26,75,36,62,22,61,48,74,52,36,39,45,35,36,51,42,27,37,86,71,74,18,20,20,31,26,66,31,64,0,0,0,54,98,41,90,0,0,0,34,0,42,15,47,0
Treveon Graham,CHA,24.0,Wing,949,4,59,14,84,19,0,71,23,73,26,47,6,85,39,82,68,85,80,80,62,68,37,79,83,76,46,23,79,83,50,91,63,70,43,45,68,50,68,39,88,85,67,41,16,20,61,60,66,79,58,95,53,57,43,59,53,91,47,80,69,68,77,49,69,26,60,44,42,39,82,90,93,49,23,52,31,29,81,75,80,94,69,95,96,87,95,74,51,80,84,22,60,47,56,79,95,98,64,81,27,53,75,29,44,33,98,30,61,16,31
Jerami Grant,OKC,23.6,Big,1586,79,17,53,28,18,66,21,25,96,53,38,39,77,16,17,82,93,82,83,44,11,93,92,90,89,82,4,92,81,66,86,78,89,23,80,85,63,87,84,51,69,97,83,9,40,57,2,4,92,95,76,92,98,86,97,74,57,67,82,77,25,65,62,25,94,37,82,79,88,23,93,84,49,56,55,57,8,69,42,82,81,86,71,73,52,56,68,40,67,75,55,36,69,39,8,68,23,76,12,20,10,83,49,57,86,22,42,29,66,88
Jerian Grant,CHI,25.1,Point,1595,30,64,38,52,41,0,74,27,98,64,90,33,57,80,90,79,31,62,54,17,87,44,16,13,6,79,43,16,4,77,62,49,84,11,18,16,76,41,20,38,27,31,79,76,84,42,28,29,16,90,53,90,66,29,73,83,50,81,62,35,72,17,42,38,43,93,65,24,41,22,59,44,25,40,84,68,57,54,56,62,88,11,94,62,83,59,93,6,97,51,75,26,79,52,0,27,36,36,49,67,64,25,57,52,52,36,75,84,74,64
Danny Green,SAS,30.4,Wing,1776,100,68,59,58,69,0,50,35,16,33,30,42,27,47,41,44,95,98,92,71,84,30,63,46,46,56,69,63,48,87,97,76,95,16,82,20,44,24,17,62,41,38,77,45,67,46,44,43,63,80,88,78,96,98,96,43,82,35,98,94,81,64,95,95,73,90,75,47,65,81,45,72,78,51,22,32,90,21,41,98,72,43,66,48,4,60,77,63,65,37,17,33,39,31,75,35,52,31,36,43,31,76,78,84,10,46,17,43,27,28
Draymond Green,GSW,27.7,Big,2268,64,92,76,16,51,46,64,63,55,46,26,72,34,99,100,9,9,29,19,28,79,32,5,23,9,91,47,5,29,99,18,65,75,39,73,3,84,6,98,3,14,95,0,87,7,91,16,40,5,1,30,1,48,40,52,2,76,1,29,41,82,93,71,96,7,99,87,52,88,82,1,2,3,100,50,98,3,53,23,29,5,72,2,15,98,10,6,19,4,32,62,35,31,25,0,31,19,42,34,37,23,49,85,77,62,18,37,25,70,92
Gerald Green,HOU,31.8,Wing,856,78,21,20,41,74,0,62,62,30,34,35,65,81,6,1,90,96,77,65,49,67,44,98,95,79,67,84,98,98,75,83,91,97,37,55,94,96,99,82,63,75,95,79,13,42,9,12,6,98,66,74,68,90,85,86,33,55,38,77,57,45,97,89,85,74,33,60,39,56,57,42,48,97,47,13,21,44,11,13,77,62,96,62,47,71,54,61,89,56,83,30,68,93,93,45,66,56,10,20,23,15,87,96,96,70,58,44,21,70,81
JaMychal Green,MEM,27.4,Forward,1526,69,31,12,100,100,100,94,34,76,45,31,61,37,43,43,18,94,88,89,88,6,34,90,81,39,95,68,90,91,86,55,71,89,13,91,88,56,82,49,23,27,87,29,4,5,87,55,75,90,35,46,35,77,61,74,14,46,13,88,95,13,63,30,27,39,71,91,56,86,52,86,85,12,43,82,69,74,73,77,88,20,76,19,8,33,9,28,69,31,35,41,33,51,35,30,47,39,88,29,71,35,49,12,16,49,39,65,63,24,31
Jeff Green,CLE,31.2,Big,1728,21,44,79,15,3,43,4,98,80,39,20,60,68,43,27,80,14,63,54,55,52,59,3,10,10,2,53,3,0,1,2,88,4,99,96,1,6,1,47,10,13,16,78,82,86,86,19,42,3,50,24,83,63,19,96,77,43,73,63,31,11,3,2,1,95,78,93,1,11,71,73,77,66,55,59,58,30,29,26,63,94,8,87,73,55,95,97,58,78,43,57,30,40,27,35,45,34,52,46,61,47,80,55,59,50,34,76,51,95,84
Blake Griffin,LAC,28.6,Big,1133,6,54,94,21,50,57,73,73,68,95,22,99,28,98,91,57,44,51,56,77,33,96,43,54,29,42,71,43,49,45,46,89,54,94,47,83,28,61,88,21,44,35,26,29,21,84,86,90,43,16,30,11,37,75,25,16,12,12,51,85,29,76,23,47,12,41,74,85,85,59,57,61,51,95,70,92,8,9,6,51,28,82,22,36,63,40,35,91,30,16,24,40,18,15,5,50,35,46,43,54,43,53,74,66,17,37,98,95,99,98
Blake Griffin,DET,28.6,Big,824,10,9,92,12,32,54,43,72,40,95,79,98,20,100,95,66,23,59,51,43,55,30,8,21,21,20,54,8,16,20,13,18,9,54,50,31,61,43,34,14,12,57,55,75,71,25,25,22,8,21,58,33,30,69,37,13,43,25,59,52,61,70,27,49,23,89,77,44,68,92,9,16,42,64,38,50,13,77,58,59,76,72,67,78,32,75,65,79,53,14,66,21,38,18,100,25,43,26,58,78,73,58,75,70,14,42,99,97,90,99
Tim Hardaway Jr.,NYK,25.6,Wing,1876,16,55,76,38,45,88,81,57,56,90,39,81,41,69,37,74,12,27,28,71,10,63,11,25,13,69,16,11,28,50,65,33,53,19,18,70,57,73,69,11,19,33,23,63,39,70,79,82,11,6,88,4,7,79,6,13,92,9,27,44,21,18,28,20,55,68,97,1,33,69,34,41,7,85,71,83,7,85,67,27,26,21,29,21,5,61,31,79,15,40,59,50,82,74,47,21,31,53,46,55,50,19,79,60,73,31,65,58,53,79
James Harden,HOU,28.2,Combo,2519,84,89,88,32,88,0,98,85,100,100,41,100,100,100,68,46,27,52,52,96,10,50,19,39,38,40,14,19,25,37,87,12,5,65,88,53,10,20,23,27,20,53,45,51,49,56,41,48,19,79,96,43,8,22,2,94,96,89,52,71,8,80,21,26,22,85,73,98,97,23,15,12,21,95,56,89,20,31,23,52,84,64,75,60,72,51,78,42,68,91,68,48,77,52,26,80,72,59,34,14,14,18,86,79,89,68,100,98,96,100
Maurice Harkless,POR,24.5,Forward,1246,96,73,53,65,8,0,45,37,47,29,27,12,82,20,49,51,91,94,99,42,13,23,63,78,6,70,85,63,66,76,49,55,73,29,81,60,73,75,16,65,48,83,52,21,30,42,28,29,63,45,70,31,63,79,51,53,32,44,94,97,5,49,35,27,53,80,93,89,95,76,97,98,61,68,13,33,94,29,57,94,82,74,85,61,67,62,81,71,90,88,37,51,57,49,53,98,87,94,16,12,8,78,24,43,73,87,45,39,92,29
Montrezl Harrell,LAC,23.8,Big,1227,61,56,34,65,16,43,58,16,88,66,84,77,97,51,27,74,97,94,94,41,48,66,90,93,16,84,89,90,95,79,66,73,83,49,96,78,12,38,43,69,71,100,4,8,2,97,2,14,90,75,63,67,49,70,44,81,46,75,94,94,43,13,4,11,6,93,31,52,35,88,77,87,78,3,24,4,72,90,90,94,98,22,98,98,87,98,94,2,95,94,87,80,22,74,0,0,0,86,63,13,39,0,26,22,92,0,71,45,76,0
Devin Harris,DEN,34.7,Point,514,39,25,10,3,13,0,69,55,97,15,67,18,77,11,20,74,79,77,93,2,82,80,67,84,7,13,97,67,90,23,6,46,25,78,79,76,59,76,20,50,35,98,3,4,1,89,49,74,67,5,18,10,11,57,19,14,8,16,77,61,68,61,88,90,61,76,80,89,91,67,60,67,95,9,46,15,16,40,26,77,91,40,90,43,76,54,97,43,94,69,56,30,70,34,0,29,52,51,18,5,2,75,93,92,75,52,10,20,3,56
Devin Harris,DAL,34.7,Wing,803,48,82,3,21,42,0,55,65,97,99,56,74,77,82,79,33,76,76,76,68,52,52,62,86,8,36,74,62,77,28,31,52,27,81,94,97,56,92,24,52,36,25,23,82,55,71,74,78,62,30,50,31,8,79,7,72,47,82,76,82,53,4,18,31,17,49,46,88,81,83,59,74,46,56,40,46,38,65,58,76,72,2,80,36,21,72,83,2,85,50,48,15,8,7,30,68,50,81,47,30,26,34,51,40,42,49,45,34,69,73
Gary Harris,DEN,23.1,Wing,2278,24,92,92,44,9,0,13,61,54,53,61,67,88,72,65,49,38,54,54,72,28,93,29,46,1,93,69,29,20,97,26,88,90,54,48,17,39,14,46,69,68,80,68,2,13,65,55,62,29,23,12,30,14,16,21,48,6,57,54,77,33,39,77,77,61,86,96,67,96,62,36,42,2,95,98,99,7,33,17,54,14,34,24,28,47,63,17,45,21,89,86,75,57,71,57,80,77,63,53,47,50,39,58,50,85,78,46,47,41,61
Joe Harris,BKN,26.2,Wing,1897,45,12,56,66,59,0,14,67,43,36,84,38,96,56,66,37,73,28,17,49,50,81,93,93,56,55,33,93,92,27,63,63,55,59,56,28,79,54,87,91,95,72,7,30,9,96,50,81,93,63,73,59,17,82,16,84,85,83,28,8,52,34,48,30,72,63,9,52,21,22,21,17,25,64,66,70,23,68,53,28,86,23,74,80,53,80,76,18,54,98,81,71,29,58,29,97,91,62,29,13,12,64,87,84,96,91,22,29,42,45
Tobias Harris,DET,25.3,Forward,1535,31,33,88,41,57,59,37,84,51,31,76,84,67,65,37,100,79,80,70,74,63,76,60,46,73,26,58,60,60,37,31,5,5,36,74,47,78,71,50,21,24,6,45,73,64,82,90,91,60,67,50,55,44,45,42,60,25,50,80,64,80,75,49,87,11,33,60,81,78,87,30,62,82,53,23,33,66,28,36,80,98,41,99,69,67,78,99,53,99,63,51,71,61,69,68,91,80,31,90,45,82,37,57,39,39,80,71,53,73,84
Tobias Harris,LAC,25.3,Forward,1101,78,61,71,27,67,0,53,55,37,20,55,88,63,88,71,80,16,11,3,51,41,86,43,60,79,64,5,43,30,35,39,94,78,93,84,44,27,29,48,57,60,54,33,55,41,76,37,56,43,85,5,93,62,3,60,93,25,93,11,7,70,17,19,14,45,2,9,87,46,2,26,9,48,41,86,72,34,33,30,11,9,26,21,69,67,68,7,19,19,69,55,84,63,82,93,76,83,47,86,59,78,39,37,29,51,83,82,82,69,78
Aaron Harrison,DAL,23.0,Wing,233,39,77,7,39,51,0,0,0,39,56,0,37,2,24,26,97,73,76,89,35,54,14,55,37,48,58,55,55,68,70,32,40,36,55,14,81,36,67,21,46,33,60,60,9,21,72,67,73,55,12,31,5,58,18,40,6,19,3,76,79,55,24,38,66,16,88,55,81,75,55,37,47,81,11,23,10,97,46,76,76,66,30,64,83,47,73,45,37,46,1,25,64,13,18,0,6,1,13,21,63,39,82,84,87,5,1,59,96,56,1
Andrew Harrison,MEM,23.0,Combo,1278,86,29,11,23,34,0,71,42,96,93,84,64,55,59,52,61,36,32,21,34,77,43,45,55,44,29,50,45,55,39,23,39,37,55,71,96,34,83,78,15,30,29,92,20,68,59,54,61,45,40,29,43,26,55,17,68,20,74,32,35,70,50,68,86,29,40,22,24,18,40,29,28,63,52,83,76,46,12,14,32,15,40,12,66,74,62,12,34,10,43,27,46,68,54,21,53,36,68,39,66,52,64,27,27,41,34,96,91,95,55
Shaquille Harrison,PHX,24.1,Combo,357,80,100,2,55,93,0,0,17,98,45,86,43,43,48,61,52,81,95,95,56,53,42,26,45,18,12,25,26,29,25,25,58,45,73,46,64,15,32,50,55,55,55,28,42,29,62,68,70,26,17,54,13,27,52,22,21,37,22,95,93,38,69,33,43,27,42,95,96,98,50,85,84,58,55,17,27,95,42,70,95,93,77,91,77,64,80,91,90,91,36,32,2,0,0,0,0,2,100,7,0,0,45,9,14,84,2,82,64,98,5
Josh Hart,LAL,22.7,Wing,1407,47,47,52,76,94,0,37,20,66,32,27,17,91,32,57,57,87,87,82,66,61,57,70,55,20,71,95,70,52,72,45,94,94,66,66,44,15,20,59,56,66,71,70,17,39,98,7,32,70,48,33,54,34,34,43,69,21,68,87,88,48,57,72,60,73,47,80,87,91,80,81,86,13,94,77,93,24,31,25,87,39,64,30,21,28,24,54,74,44,93,76,14,32,16,89,74,88,80,10,27,10,45,73,69,87,88,25,36,20,44
Nigel Hayes,SAC,22.9,Big,104,49,5,65,16,17,0,76,0,3,2,0,16,1,25,46,100,71,71,60,14,86,77,57,17,82,38,85,57,42,44,24,21,18,42,38,14,28,10,5,62,18,48,58,11,24,21,91,79,57,66,26,61,72,78,74,58,9,50,71,58,83,59,50,79,20,29,89,37,76,63,51,54,29,81,18,51,72,66,71,71,89,32,79,64,76,33,89,17,87,0,0,0,94,91,0,0,0,2,12,99,85,94,73,84,3,0,78,0,78,31
