player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
James Ennis,ORL,29.3,Forward,484,53,33,28,79,69,0,72,83,84,76,15,37,65,15,23,13,57,50,38,56,22,75,56,49,41,43,72,56,49,46,16,34,59,22,37,73,37,60,44,60,57,71,64,70,72,57,7,11,56,78,21,85,39,33,35,78,25,87,50,63,33,21,23,22,45,73,14,94,52,42,26,25,34,56,89,80,67,26,36,50,13,44,22,19,87,16,14,22,27,63,57,97,60,89,0,39,27,88,11,59,24,31,65,52,92,29,69,56,43,91
Drew Eubanks,SAS,22.7,Big,247,86,14,36,70,62,0,50,66,83,77,7,32,91,57,68,5,55,91,97,68,27,38,10,3,51,62,60,10,3,64,81,86,89,64,14,1,17,2,59,31,36,10,10,97,63,21,95,86,10,43,42,32,16,23,22,70,62,51,91,93,46,96,14,25,22,81,96,81,97,76,96,98,5,86,89,92,44,56,52,91,94,99,86,66,93,54,95,100,87,90,82,93,62,90,0,0,0,73,82,71,82,31,0,17,85,0,79,81,34,18
Jacob Evans,GSW,22.4,Wing,385,94,26,19,53,29,0,0,84,71,35,9,59,6,63,64,24,96,85,46,95,64,75,89,92,27,35,58,89,67,36,92,85,76,84,71,22,43,22,77,98,97,92,1,21,2,42,83,76,89,98,91,97,96,74,93,96,75,91,85,82,41,29,38,58,23,32,67,33,56,11,86,46,27,66,11,32,37,88,82,85,76,10,77,38,57,61,84,23,79,2,1,12,42,20,0,70,40,34,78,100,99,20,9,8,0,41,44,21,35,56
Dante Exum,CLE,24.3,Wing,385,73,43,56,58,66,0,63,25,96,50,18,44,84,64,77,9,31,37,49,29,23,61,40,75,4,36,92,40,18,23,75,94,39,98,100,5,2,1,78,51,66,45,40,61,50,83,38,57,40,86,94,82,80,100,49,68,45,79,37,22,34,14,68,9,99,55,4,78,15,47,64,63,71,77,10,38,78,27,41,37,87,25,93,94,74,95,80,19,79,80,68,35,0,30,0,97,64,94,51,5,23,33,21,17,85,65,96,97,68,81
Derrick Favors,NOP,28.3,Big,1241,55,38,81,90,89,69,65,7,51,28,84,18,77,47,70,46,95,66,91,68,48,3,96,83,69,87,56,96,86,74,45,50,62,33,76,46,39,42,92,73,86,47,55,35,44,67,55,61,96,97,22,91,73,36,56,98,15,93,66,86,36,93,21,46,13,72,76,27,51,71,58,75,80,2,14,2,95,80,92,66,73,97,59,64,78,63,71,96,59,82,68,60,36,50,0,0,0,85,59,56,52,30,15,18,77,0,61,46,21,18
Cristiano Felicio,CHI,27.3,Big,380,4,53,73,98,20,85,13,0,89,15,48,4,89,7,48,5,73,94,93,92,14,44,19,48,3,67,76,19,38,36,94,7,26,6,82,11,83,24,90,30,60,23,77,96,94,71,10,19,19,67,98,43,33,94,9,85,82,78,94,97,6,0,3,6,7,69,32,51,38,20,97,93,57,13,12,7,50,92,89,94,85,2,97,85,14,94,70,5,88,85,73,38,10,20,0,0,0,92,23,20,20,0,29,24,88,0,96,93,60,0
Terrance Ferguson,OKC,21.5,Wing,1224,63,21,3,52,0,0,25,0,4,7,22,0,13,9,50,26,5,15,7,9,80,53,8,55,91,4,2,8,78,5,61,44,79,20,6,3,67,9,86,87,94,100,33,41,31,21,0,0,8,2,64,3,11,98,12,4,67,12,15,23,64,95,81,89,32,73,20,73,25,3,3,1,29,35,9,14,92,85,94,15,1,82,0,27,89,13,0,25,0,19,70,3,98,92,12,6,13,20,4,28,5,99,75,96,90,13,1,6,0,23
Bruno Fernando,ATL,21.2,Big,666,36,52,11,69,45,0,69,6,52,47,85,39,35,65,75,17,9,2,4,6,93,6,71,52,54,99,18,71,45,96,9,81,84,60,53,97,91,98,77,10,33,28,100,3,91,15,28,17,71,85,0,62,65,34,61,56,4,26,2,2,95,76,85,96,13,0,77,0,6,1,99,69,28,67,37,58,94,37,64,2,3,26,9,5,16,10,26,8,29,49,65,36,10,29,0,12,2,73,55,15,33,61,38,41,75,2,66,45,55,18
Yogi Ferrell,SAC,26.5,Point,460,51,51,51,20,37,0,69,65,39,27,0,18,24,10,12,71,8,4,9,50,2,45,56,78,22,72,6,56,70,50,41,68,40,84,83,61,86,79,96,24,57,25,71,83,82,29,51,39,56,20,63,17,47,61,29,25,89,27,4,18,2,21,2,10,5,38,42,5,8,27,23,17,39,4,95,37,11,87,71,4,22,13,34,9,18,18,47,22,60,14,6,20,88,84,0,17,20,24,31,98,78,76,37,41,29,20,59,61,43,49
Dorian Finney-Smith,DAL,26.5,Forward,2116,57,25,52,96,31,79,32,28,43,11,29,8,77,32,63,57,35,66,31,99,21,12,18,83,65,4,5,18,84,2,12,0,0,29,97,9,99,94,72,20,29,8,90,81,91,2,91,50,18,5,86,1,3,13,0,25,93,22,66,88,10,49,9,69,0,41,6,96,57,13,39,28,1,2,98,49,100,83,97,66,15,27,13,64,24,73,18,6,7,85,65,37,35,35,66,44,71,59,3,21,7,97,47,83,89,71,29,55,17,33
Bryn Forbes,SAS,26.3,Wing,1570,0,22,59,10,14,0,23,68,41,6,44,61,64,46,31,77,95,89,79,41,43,62,84,51,76,67,71,84,76,75,67,64,50,69,20,60,61,62,39,72,62,75,16,33,17,50,62,62,84,51,75,41,54,30,58,45,87,40,89,78,10,34,51,23,80,77,99,57,96,56,20,21,22,55,44,51,42,80,76,89,81,60,78,87,53,83,66,38,58,69,76,59,69,74,38,83,74,4,38,78,56,18,97,88,31,73,19,26,26,49
Evan Fournier,ORL,27.0,Wing,2075,24,64,58,9,15,58,57,62,57,81,74,85,81,81,61,47,11,37,55,39,35,49,6,2,76,15,67,6,7,13,58,10,46,8,33,6,5,3,66,3,5,59,85,13,49,84,21,40,6,63,21,62,90,27,88,33,14,31,37,51,43,39,67,38,89,61,84,13,61,37,52,44,65,77,50,71,14,31,21,37,24,26,30,15,95,20,61,15,77,75,82,71,80,77,93,68,78,40,66,75,78,19,60,45,68,77,74,81,62,76
De'Aaron Fox,SAC,21.9,Point,1631,82,67,29,51,55,92,65,15,98,75,47,90,55,78,35,59,50,72,45,88,34,32,29,16,72,57,63,29,26,66,68,69,61,65,43,63,26,48,22,21,15,9,36,79,57,63,91,91,29,17,47,27,31,27,45,16,74,17,72,39,42,89,17,20,32,48,41,90,60,56,49,50,3,75,72,79,61,82,81,72,96,93,86,93,84,82,89,90,79,53,73,57,78,71,0,27,10,90,96,22,61,18,14,10,80,10,94,82,80,67
Tim Frazier,DET,29.0,Point,322,55,71,4,80,6,0,0,0,53,47,0,39,6,94,98,0,19,42,40,91,45,68,15,29,19,51,51,15,21,30,80,35,47,30,69,5,15,5,49,53,50,50,54,54,56,14,67,44,15,50,79,39,32,31,26,59,73,53,42,41,40,68,86,60,96,53,46,58,51,11,47,22,76,22,49,27,10,71,49,42,65,51,64,51,46,51,64,55,63,6,18,37,14,6,0,19,40,47,59,84,86,29,35,29,10,40,45,27,27,53
Markelle Fultz,ORL,21.4,Combo,1984,24,86,68,47,56,0,32,17,56,56,74,71,41,82,80,38,33,15,25,6,82,82,69,76,18,94,48,69,78,90,60,52,92,7,11,54,88,81,54,80,77,97,89,2,33,44,2,3,69,70,17,71,78,47,88,51,21,49,15,18,71,26,67,57,68,23,63,90,80,74,12,22,72,55,85,76,15,18,10,15,39,26,40,67,40,88,25,14,21,50,68,55,58,55,13,20,18,86,79,77,85,8,5,3,73,18,83,67,58,39
Wenyen Gabriel,POR,22.6,Big,138,44,80,1,74,48,0,17,0,90,10,0,8,1,0,7,4,60,32,38,46,68,67,80,80,69,80,72,80,75,58,83,61,74,32,28,30,54,32,79,88,91,89,10,18,7,22,74,58,80,94,66,95,95,73,94,78,47,83,32,41,50,46,69,57,73,46,25,22,22,59,51,55,32,26,87,64,74,47,57,32,29,29,31,40,49,38,39,13,40,0,2,0,0,0,0,0,0,68,10,0,6,64,61,57,0,0,96,99,0,18
Daniel Gafford,CHI,21.1,Big,588,99,35,7,62,2,0,2,4,82,26,39,13,94,11,25,17,46,36,47,73,5,25,57,35,50,58,70,57,42,42,25,51,55,46,27,16,79,34,47,76,71,18,58,72,71,5,94,72,57,77,14,64,63,8,42,79,26,69,36,44,3,16,18,3,87,42,22,7,8,35,79,69,73,3,13,3,24,96,92,36,35,46,48,77,40,76,17,53,26,97,90,5,96,18,0,0,0,95,16,37,17,0,0,0,95,0,68,41,32,0
Danilo Gallinari,OKC,31.2,Big,1833,1,42,100,5,39,0,1,100,60,86,22,92,74,60,23,95,62,70,61,19,97,31,47,45,7,82,93,47,35,69,67,39,69,18,4,31,10,12,51,92,90,80,4,7,2,79,88,92,47,74,51,69,62,26,59,63,46,58,70,45,96,35,93,97,35,15,61,76,72,69,90,91,74,85,81,86,14,5,4,70,62,8,64,79,60,86,41,15,38,47,33,28,68,48,39,93,91,10,33,89,68,51,91,82,10,91,74,86,90,92
Langston Galloway,DET,27.9,Wing,1684,19,41,87,44,12,56,31,86,31,36,95,35,80,36,51,94,99,68,4,99,98,78,99,100,56,18,32,99,99,21,97,98,99,58,100,0,94,12,97,93,98,97,86,57,82,85,0,0,99,94,93,98,100,98,100,13,47,27,68,6,99,99,97,97,66,4,78,2,40,39,4,8,58,72,29,58,87,24,43,68,99,52,98,60,19,78,100,15,98,78,60,69,69,73,95,23,84,15,62,49,49,94,56,80,47,80,14,29,27,20
Darius Garland,CLE,19.8,Combo,1781,3,17,98,20,0,0,20,85,15,36,21,64,18,39,39,9,28,7,7,13,12,49,86,94,99,3,14,86,88,20,11,99,94,100,50,50,100,96,39,89,85,81,15,61,26,80,19,34,86,34,2,77,84,3,91,2,34,33,7,9,44,67,65,76,30,1,47,2,10,17,76,64,29,30,90,68,1,93,53,7,7,58,11,0,53,0,89,42,97,26,5,86,35,67,63,51,58,29,76,61,76,56,55,50,15,57,68,85,48,65
Marc Gasol,TOR,34.8,Big,1157,51,64,45,9,54,0,51,48,10,82,82,38,28,92,98,25,24,51,68,96,0,50,18,54,7,79,16,18,7,84,56,14,41,11,28,6,85,19,81,79,85,49,5,44,11,99,65,94,18,98,38,99,63,13,67,99,56,99,51,86,0,4,2,6,8,76,12,91,31,4,96,77,8,45,29,32,79,92,95,51,49,65,69,7,10,13,82,95,83,33,24,80,24,49,0,71,75,8,65,74,67,49,95,84,9,75,20,12,82,18
Rudy Gay,SAS,33.2,Big,1455,30,43,88,20,58,73,64,98,38,26,25,85,32,76,41,69,87,99,100,88,49,59,8,0,60,100,1,8,0,100,99,56,99,0,3,1,1,0,2,18,5,67,93,43,85,33,5,5,8,55,55,22,71,45,52,75,92,46,99,96,81,14,97,43,100,98,72,92,84,77,97,98,48,3,5,1,35,99,99,99,88,22,94,21,16,39,96,32,99,21,52,64,74,73,21,53,40,11,81,93,95,71,63,61,23,39,90,88,88,95
Paul George,LAC,29.5,Wing,1412,65,90,68,34,96,0,68,89,68,94,41,96,75,94,63,33,20,49,54,10,79,28,13,37,32,9,24,13,44,6,8,10,5,41,45,50,40,47,4,76,43,22,28,77,49,92,63,83,13,18,32,18,61,55,68,19,63,19,49,21,88,6,80,85,44,35,83,55,79,18,60,43,47,14,45,19,97,55,81,49,72,1,83,86,5,94,53,11,70,61,44,72,44,55,99,76,88,36,58,85,81,29,58,48,28,88,86,80,91,93
Taj Gibson,NYK,34.4,Big,1020,47,55,43,75,32,94,39,44,40,29,80,26,72,40,51,44,27,79,63,33,47,99,5,10,5,42,89,5,8,64,31,10,19,21,35,60,14,36,8,19,8,47,13,50,21,97,59,87,5,46,36,55,68,46,81,34,36,37,79,52,21,22,53,31,74,83,7,6,3,40,68,64,96,4,39,7,85,32,48,79,97,24,95,97,33,93,90,33,90,71,61,67,70,67,0,0,0,71,36,95,79,36,24,28,65,0,57,49,31,18
Harry Giles,SAC,21.5,Big,638,38,75,3,43,83,0,95,65,29,80,13,78,49,86,72,28,76,36,37,34,77,61,90,95,52,47,37,90,90,34,45,72,42,83,61,52,18,30,93,99,99,60,79,58,77,18,22,16,90,92,61,87,41,56,42,95,64,92,36,31,76,93,67,82,32,63,29,28,25,99,37,76,4,65,98,96,33,48,43,36,73,88,69,26,90,28,91,66,86,52,77,32,69,52,0,0,0,53,89,97,99,17,0,10,46,0,46,33,42,0
Shai Gilgeous-Alexander,OKC,21.3,Wing,2411,84,57,98,48,87,81,100,51,86,96,56,89,58,75,44,63,31,57,54,48,40,91,21,14,36,50,25,21,9,41,64,59,40,71,56,23,76,37,53,6,10,22,43,75,62,49,75,74,21,67,82,71,24,50,25,83,83,88,57,61,46,13,39,24,80,76,91,73,89,51,22,24,10,88,94,95,41,28,27,57,35,20,43,62,26,74,33,32,32,45,34,73,87,83,60,37,37,78,96,65,91,5,16,4,58,38,99,94,94,98
Rudy Gobert,UTA,27.3,Big,2331,84,33,70,82,95,49,74,17,98,95,26,40,95,24,27,20,89,72,80,10,80,68,86,81,96,62,24,86,89,64,21,45,29,69,90,70,46,64,29,69,58,67,61,64,68,41,15,17,86,66,20,67,89,29,92,49,6,48,72,65,92,69,74,89,22,74,94,96,99,21,51,36,72,61,50,61,12,43,26,72,40,68,34,16,23,19,79,52,74,96,79,15,0,12,0,0,0,98,13,0,8,0,0,0,92,0,49,28,36,0
Brandon Goodwin,ATL,24.1,Combo,392,39,38,9,33,94,0,80,98,39,52,64,68,36,56,47,52,52,76,71,41,90,54,27,21,32,63,59,27,33,63,75,54,81,22,18,19,66,31,13,49,28,57,41,27,29,79,55,68,27,25,45,29,64,46,70,14,33,15,76,64,95,48,82,92,42,59,69,88,79,24,92,84,15,97,76,97,8,28,14,76,67,26,67,86,97,78,40,10,44,36,48,82,23,64,0,71,25,50,64,32,45,53,62,56,67,25,77,73,50,77
Aaron Gordon,ORL,24.1,Forward,2017,69,35,92,88,92,49,88,15,73,95,63,84,29,87,84,71,35,64,69,81,40,7,20,6,94,32,96,20,57,11,18,1,8,3,4,5,21,5,61,35,43,39,67,13,34,16,93,79,20,53,8,51,86,80,88,17,13,20,64,72,42,62,91,83,82,50,79,72,81,47,57,54,36,65,33,55,42,69,62,64,21,47,11,7,13,4,62,32,39,29,81,45,25,25,25,37,32,65,67,81,77,5,25,11,39,32,80,75,67,68
Eric Gordon,HOU,30.9,Wing,1016,52,23,74,8,5,64,38,36,70,75,77,78,32,27,7,84,55,33,29,75,33,47,68,90,3,49,87,68,71,41,39,76,11,96,95,90,76,92,21,19,14,86,7,13,5,46,76,74,68,56,89,49,37,62,32,69,90,61,33,63,29,10,17,44,8,35,64,29,49,81,24,41,14,32,76,56,88,67,79,33,12,18,9,9,8,11,21,19,13,23,23,44,3,13,0,30,18,47,22,11,11,14,95,83,33,18,52,50,76,78
Devonte' Graham,CHA,24.7,Point,2206,39,31,82,41,25,69,59,53,51,86,61,78,39,80,75,57,93,14,4,2,95,87,100,99,76,68,97,100,100,55,9,35,12,89,99,99,97,100,67,39,50,96,0,10,0,92,59,79,100,97,9,93,23,90,53,99,24,98,14,5,92,100,97,95,73,20,80,0,14,31,4,5,48,31,59,38,77,53,63,14,38,98,17,28,84,25,73,87,40,41,10,18,22,12,73,60,60,10,27,43,22,25,98,94,12,60,37,49,20,76
Treveon Graham,ATL,26.0,Forward,246,49,31,3,100,25,0,33,0,79,21,45,13,15,55,69,35,96,93,74,97,82,23,82,38,71,98,67,82,73,93,99,87,96,35,6,56,41,51,78,54,68,93,46,34,37,22,10,7,82,32,95,20,52,72,31,24,67,17,93,91,74,88,82,80,70,83,90,81,92,63,39,47,3,73,93,88,39,74,67,93,38,92,27,80,82,77,20,75,13,28,8,57,5,37,0,100,68,25,75,29,55,83,57,75,8,63,11,29,20,0
Treveon Graham,MIN,26.0,Forward,640,3,36,24,76,15,0,41,27,49,25,23,12,7,17,29,76,56,28,56,49,32,6,79,65,40,79,95,79,62,92,10,96,81,94,31,44,25,32,54,66,66,86,3,12,3,94,57,81,79,40,4,59,19,12,51,53,10,53,28,48,26,35,34,57,15,65,84,87,92,32,59,49,20,94,81,93,11,32,20,28,39,39,42,18,35,17,50,17,57,9,7,77,0,87,2,11,5,60,59,0,36,41,69,59,16,5,47,59,39,43
Jerami Grant,DEN,25.6,Big,1860,46,62,82,13,4,38,6,56,71,45,79,55,62,27,20,91,93,98,88,60,75,97,36,58,50,43,28,36,39,31,47,22,26,35,37,47,94,82,35,45,38,82,18,9,8,34,74,67,36,86,64,87,77,30,89,75,58,74,98,98,76,8,21,50,10,89,65,65,68,7,62,37,88,9,1,1,95,82,93,98,58,9,69,77,10,87,32,13,38,55,54,32,46,30,41,80,76,41,35,77,53,77,61,65,42,76,14,10,64,18
Danny Green,LAL,32.4,Wing,1684,82,92,50,77,44,69,70,14,9,28,58,21,51,19,29,37,10,9,8,6,73,19,40,24,77,72,16,40,64,72,83,64,86,19,21,92,56,90,57,13,18,24,80,75,84,33,46,39,40,13,47,8,2,97,0,61,31,54,9,16,73,15,52,65,29,25,55,32,40,3,13,3,71,28,88,65,9,39,23,9,2,32,1,1,86,1,17,0,6,66,74,89,21,60,43,38,56,22,25,38,21,98,65,92,67,58,16,29,30,25
Draymond Green,GSW,29.7,Big,1221,40,93,59,2,54,0,82,61,43,32,56,73,8,99,100,12,84,56,51,86,10,64,87,61,28,72,98,87,62,80,76,67,75,46,69,35,52,42,42,56,51,81,19,25,17,51,50,50,87,91,67,83,88,49,83,79,71,71,56,78,7,48,12,3,68,63,58,48,54,8,73,37,71,48,56,53,6,56,35,56,47,94,45,73,96,66,34,77,38,5,18,29,39,26,0,22,24,27,60,82,71,45,77,68,8,25,27,30,55,18
JaMychal Green,LAC,29.4,Big,1248,22,32,29,33,67,82,58,70,12,9,15,14,55,7,17,50,5,17,22,8,82,18,7,34,26,21,46,7,36,16,22,33,21,58,59,48,18,27,32,28,24,45,35,9,14,86,89,94,7,7,28,13,10,58,13,19,43,31,17,9,82,45,73,88,17,26,42,85,66,92,17,40,1,90,83,92,62,67,69,17,60,11,70,55,32,59,49,16,65,63,13,82,27,60,53,83,81,18,8,36,10,89,94,93,30,83,17,92,29,18
Javonte Green,BOS,26.3,Wing,374,48,97,23,96,77,0,81,16,87,40,16,28,52,13,17,4,50,71,79,52,46,38,30,10,9,75,94,30,9,92,8,95,83,91,14,45,11,23,46,32,32,8,56,67,68,55,90,89,30,22,4,27,38,20,39,24,2,25,71,87,27,41,21,25,34,55,44,95,75,63,82,85,22,42,83,67,72,53,60,71,33,69,42,78,50,86,14,96,16,58,24,98,3,98,0,0,15,96,70,6,35,40,7,9,83,16,43,42,13,1
Jeff Green,HOU,33.2,Forward,390,77,72,17,31,13,0,36,93,20,51,31,57,99,69,72,77,58,51,48,50,17,95,57,27,60,86,64,57,41,88,81,91,93,58,17,12,64,18,31,72,53,73,39,26,27,28,59,45,57,30,43,29,36,29,39,40,35,40,51,65,25,27,7,3,51,88,92,36,84,30,9,10,56,46,49,45,53,52,51,51,61,57,57,59,19,61,69,64,59,99,100,99,97,100,29,30,30,81,9,9,5,89,43,72,100,27,31,28,3,40
Jeff Green,UTA,33.2,Forward,545,59,28,87,27,35,0,17,43,91,48,9,69,40,13,8,52,41,28,22,28,60,48,61,73,58,72,20,61,51,45,66,53,56,44,30,57,86,81,33,81,71,90,91,24,72,7,5,3,61,85,44,88,92,55,93,67,54,75,28,25,38,27,41,44,43,24,52,47,54,66,21,26,52,16,72,31,22,79,66,28,38,25,34,79,74,70,18,7,23,31,20,72,17,59,50,36,51,41,69,33,57,80,39,67,20,49,35,29,52,49
Blake Griffin,DET,30.6,Big,512,11,11,96,15,12,0,20,69,77,96,54,99,7,94,64,74,29,44,73,63,39,18,29,18,26,84,74,29,16,87,70,78,78,52,25,18,38,17,71,20,31,51,27,20,17,70,87,89,29,26,52,32,48,57,57,24,51,25,44,69,36,51,23,15,60,65,83,51,74,54,73,72,13,75,80,82,27,62,52,44,52,61,54,39,79,31,62,55,69,2,9,15,19,5,0,19,14,43,35,49,30,70,70,71,5,16,99,96,99,98
Marko Guduric,MEM,24.7,Wing,397,61,24,47,68,69,95,0,0,30,77,99,58,25,67,68,1,63,57,27,48,91,50,59,42,53,59,54,59,44,67,15,56,82,21,55,86,79,89,6,64,27,50,89,94,96,1,18,3,59,83,13,89,29,54,39,94,5,92,57,29,84,90,80,90,26,53,59,33,42,15,53,35,33,86,84,89,44,16,17,57,69,74,53,68,14,60,68,68,53,20,50,30,56,36,56,2,13,56,30,44,31,64,56,60,56,13,41,37,70,1
Rui Hachimura,WAS,21.7,Big,1437,4,47,86,28,29,73,61,90,53,39,20,70,23,51,33,93,11,16,16,36,49,90,19,23,79,3,47,19,30,5,47,5,7,26,66,13,40,12,45,27,28,19,22,66,38,66,92,93,19,65,81,75,46,62,62,81,97,85,16,37,24,30,28,21,54,9,93,91,97,6,42,11,9,13,96,67,80,72,78,16,11,35,13,17,79,8,13,47,29,14,35,17,71,36,23,25,27,48,63,98,91,46,39,38,20,27,77,51,80,18
Tim Hardaway Jr.,DAL,27.6,Wing,2090,3,17,88,18,30,0,42,60,44,79,58,70,67,45,23,93,41,65,68,7,99,21,25,13,7,96,81,25,7,94,36,66,93,7,1,26,3,6,52,57,59,99,2,17,3,93,3,14,25,91,6,83,90,9,95,82,1,64,65,34,94,58,100,99,93,74,56,98,86,89,14,38,96,100,57,99,4,0,0,65,27,16,41,75,75,93,7,12,6,73,39,57,84,76,78,78,79,26,47,69,59,58,71,71,43,78,50,63,48,73
James Harden,HOU,30.2,Point,2482,100,80,53,76,88,84,98,83,100,90,53,100,98,90,20,55,82,31,50,92,2,36,95,82,59,90,93,95,85,94,69,59,75,32,78,55,28,40,90,63,79,83,38,12,19,16,61,40,95,82,67,72,72,91,51,71,35,65,31,67,1,91,1,0,17,62,21,43,25,61,44,48,67,28,35,26,23,72,59,31,78,99,60,81,91,81,52,98,42,78,76,53,80,57,37,46,42,63,41,4,14,10,94,80,90,38,100,86,75,100
Maurice Harkless,NYK,26.5,Wing,285,44,53,29,67,47,90,98,0,94,2,30,19,43,30,65,85,16,24,30,31,38,27,23,32,25,69,16,23,20,52,48,64,68,46,44,71,54,69,32,55,41,1,81,89,89,74,89,91,23,36,35,37,7,33,14,73,64,70,24,30,32,9,19,26,27,42,46,79,63,31,44,34,24,63,92,85,36,34,31,24,35,17,46,6,62,11,76,17,72,46,36,0,97,60,0,0,12,99,2,22,2,53,15,20,84,11,64,43,48,90
Maurice Harkless,LAC,26.5,Forward,1131,84,79,25,73,40,0,39,0,41,12,31,1,71,9,57,9,79,74,82,93,47,15,67,38,64,35,91,67,70,50,89,16,71,6,11,82,43,73,23,70,53,37,18,63,35,74,72,81,67,68,92,57,63,86,43,61,85,55,74,89,33,69,43,56,29,78,45,89,77,51,84,83,24,90,76,89,47,21,23,74,37,77,47,42,35,56,42,85,45,88,67,9,43,11,64,21,63,99,1,27,9,77,8,23,93,64,44,43,25,36
Montrezl Harrell,LAC,25.8,Big,1724,58,25,83,73,20,0,36,27,92,63,89,89,75,61,26,78,53,70,84,63,28,9,34,28,80,37,48,34,49,36,37,5,14,10,7,77,6,39,42,63,55,40,27,17,16,95,78,94,34,56,33,59,86,34,85,29,28,29,70,86,19,52,33,41,33,85,35,12,18,71,85,90,79,63,4,18,72,47,56,70,37,61,41,23,89,20,51,52,59,70,49,48,22,38,0,0,0,86,71,35,56,0,18,11,63,0,85,63,79,0
Gary Harris,DEN,25.1,Wing,1779,32,87,75,28,21,0,27,63,48,33,72,37,31,42,49,60,70,76,71,83,42,14,49,74,62,19,18,49,77,20,29,5,14,10,54,93,21,82,80,57,72,25,66,50,61,64,64,69,49,64,27,68,69,21,73,57,20,59,76,86,39,47,19,45,8,44,26,29,26,90,58,85,76,24,2,4,91,75,86,76,42,52,42,16,85,21,60,51,64,31,37,15,81,33,79,4,30,69,59,56,53,51,31,33,36,32,31,20,6,59
