player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Jonas Jerebko,GSW,31.7,Big,1072,16,18,42,36,35,64,48,88,34,14,84,27,65,66,82,71,71,70,58,82,11,85,63,88,26,30,12,63,80,17,83,69,62,64,75,61,61,66,61,85,83,39,71,48,66,10,74,46,63,41,67,40,31,77,20,58,46,63,70,68,16,43,21,17,45,60,27,18,16,52,84,81,26,12,56,23,83,87,90,70,79,53,83,64,74,81,82,46,76,60,25,65,90,89,66,64,73,23,10,72,23,86,82,84,55,75,12,36,24,22
Amir Johnson,PHI,31.5,Big,427,46,65,2,66,47,98,28,53,51,55,54,61,28,84,85,0,91,98,84,77,78,97,22,60,22,9,34,22,47,7,41,17,13,48,18,35,79,62,76,74,80,19,80,75,86,18,60,39,22,43,77,40,30,43,23,68,79,68,98,95,90,92,80,80,66,44,45,48,44,63,79,78,45,2,3,0,93,99,100,98,61,82,37,55,75,74,55,91,24,29,42,38,90,47,0,56,22,51,85,25,68,55,50,49,41,22,71,61,71,22
James Johnson,MIA,31.7,Big,1154,35,73,62,4,11,0,5,40,28,8,46,67,14,88,90,30,96,91,77,30,90,81,91,69,63,89,62,91,55,94,36,97,91,93,17,84,41,80,52,88,84,26,71,63,71,77,38,55,91,72,27,81,19,24,22,89,28,92,91,77,83,77,88,86,72,51,38,70,49,77,82,86,60,44,65,56,51,33,38,91,52,71,55,73,34,72,38,67,44,18,28,27,29,20,50,38,47,33,54,45,48,79,68,68,20,48,84,80,96,96
Stanley Johnson,DET,22.4,Forward,934,49,90,30,27,70,83,44,70,35,17,58,70,17,69,58,25,48,38,60,20,44,68,64,53,71,8,94,64,58,26,22,54,19,87,25,11,88,42,40,84,75,13,30,35,27,47,98,97,64,60,31,74,49,63,53,67,44,78,38,60,32,65,78,49,91,79,17,37,13,56,63,64,45,6,70,19,42,88,85,38,7,64,5,46,50,47,4,72,5,18,15,86,25,83,29,8,10,46,55,23,35,76,65,68,37,10,82,93,97,34
Stanley Johnson,NOP,22.4,Forward,224,11,93,55,63,7,0,52,0,25,35,93,76,13,93,90,0,90,97,73,95,81,39,33,69,29,26,25,33,91,22,96,14,50,4,40,5,92,38,97,54,84,1,98,8,80,97,96,99,33,2,98,3,12,94,5,5,97,8,97,95,77,36,76,89,28,64,1,17,1,71,95,94,28,19,37,20,73,90,90,97,32,7,39,41,11,22,36,6,50,20,4,65,55,63,0,34,56,59,35,75,56,68,34,48,11,56,87,94,55,87
Tyler Johnson,MIA,26.5,Point,1099,93,48,74,33,39,0,0,23,44,33,43,19,54,2,7,46,1,1,0,39,65,8,31,6,94,71,3,31,34,63,11,15,21,27,8,41,88,77,53,10,14,1,30,96,76,95,98,100,31,17,5,15,8,90,4,42,14,38,1,0,83,81,78,91,18,1,15,1,2,3,1,0,100,21,5,4,13,11,8,1,9,42,20,4,42,4,46,21,77,61,91,72,4,31,26,55,52,28,52,9,24,70,91,89,61,52,2,4,2,0
Tyler Johnson,PHX,26.5,Point,405,83,39,76,87,50,0,0,93,48,52,0,11,26,13,44,93,68,76,71,79,82,43,44,57,71,12,42,44,70,14,34,26,25,44,46,59,51,56,36,53,48,52,28,27,22,80,70,78,44,25,51,26,63,66,60,11,21,11,76,78,75,43,78,79,55,33,56,89,79,79,87,88,48,86,77,88,6,25,12,76,30,36,32,45,33,41,32,47,31,7,50,20,0,4,9,47,19,35,78,11,43,100,44,72,4,19,13,6,35,28
Wesley Johnson,WAS,31.3,Wing,156,97,4,14,21,28,0,70,0,91,5,94,24,2,11,14,26,25,55,71,40,47,24,10,4,19,88,51,10,4,84,25,93,87,78,42,22,46,23,6,5,2,63,20,42,24,89,41,66,10,19,10,15,21,12,24,21,9,12,55,86,53,20,48,65,35,64,76,94,94,13,67,40,39,50,80,71,34,46,41,55,10,24,11,58,55,46,3,24,5,2,11,40,13,11,0,0,5,3,29,83,64,100,26,87,1,5,9,1,28,1
Wesley Johnson,NOP,31.3,Wing,371,67,53,10,59,55,94,91,0,21,3,0,2,29,9,31,55,19,30,37,35,26,73,15,31,52,5,13,15,44,7,18,4,11,13,40,18,1,1,90,58,75,88,75,26,55,35,9,9,15,37,19,52,32,20,52,52,35,65,30,33,25,32,36,46,31,40,76,56,74,20,41,24,45,57,14,25,68,78,80,30,42,31,40,14,53,15,67,64,62,43,99,9,28,18,17,95,61,18,21,84,59,98,33,77,18,63,34,43,43,40
Nikola Jokic,DEN,23.7,Big,2500,34,94,74,65,86,55,83,84,42,98,84,99,61,100,99,37,63,51,31,96,6,91,72,74,40,67,14,72,45,82,41,67,78,44,59,3,2,0,43,98,95,99,11,1,1,6,92,65,72,75,14,66,21,38,20,89,15,86,51,70,19,1,19,11,56,16,97,55,96,9,80,30,21,80,82,88,19,43,29,51,14,6,42,19,26,22,19,2,57,51,59,87,64,90,0,33,31,39,88,68,83,28,60,50,61,31,95,98,73,90
Damian Jones,GSW,23.3,Big,398,89,74,11,65,2,0,0,20,95,29,71,3,100,46,86,12,41,71,69,19,76,89,15,15,33,26,75,15,26,20,42,34,38,38,26,57,3,12,57,17,24,57,34,12,14,71,81,84,15,20,45,12,12,6,15,27,73,16,71,51,73,64,90,88,75,63,73,44,57,61,58,62,79,58,6,14,73,50,61,71,72,37,74,68,75,63,67,36,69,99,94,13,90,36,0,0,0,96,15,39,14,0,0,0,97,0,9,3,1,0
Jalen Jones,CLE,25.4,Forward,186,15,89,1,93,13,0,48,0,99,32,11,52,34,3,1,42,69,80,87,23,67,70,42,17,28,85,74,42,8,89,36,91,52,95,45,92,39,86,10,11,3,26,18,64,30,75,87,89,42,52,48,62,43,26,56,56,57,64,80,79,70,40,83,53,93,39,80,40,71,88,92,94,50,56,75,72,39,31,28,80,46,55,37,16,40,17,72,67,62,32,89,52,3,14,0,34,24,58,79,28,61,45,58,52,54,25,92,99,55,0
Jemerrio Jones,LAL,23.6,Wing,133,100,85,57,100,100,0,0,0,9,6,0,6,7,60,96,49,42,44,27,80,13,80,43,64,79,67,5,43,44,23,61,81,75,74,24,22,87,56,38,91,85,21,18,93,60,87,54,74,43,72,28,60,56,70,52,58,22,46,44,73,10,14,25,25,39,18,92,20,67,40,40,39,12,25,59,40,98,83,92,44,2,22,6,6,24,11,5,31,12,9,45,0,1,0,0,0,0,99,11,41,18,4,25,9,30,0,60,55,0,1
Tyus Jones,MIN,22.5,Point,1505,11,93,91,13,9,0,70,68,17,19,20,13,22,67,94,96,50,42,33,89,59,6,60,66,48,25,93,60,91,50,15,11,60,2,70,71,95,94,48,42,42,48,94,67,92,3,31,9,60,22,23,46,27,95,13,22,6,52,42,24,74,74,51,32,74,0,96,71,95,29,98,96,2,28,89,72,7,98,93,42,67,73,73,52,13,61,78,80,80,22,37,65,50,57,65,10,23,31,96,57,93,54,13,26,30,25,70,78,46,63
Derrick Jones Jr.,MIA,21.7,Forward,1105,94,76,10,100,31,62,85,6,97,70,54,38,61,11,11,45,63,56,74,8,60,45,64,57,37,89,29,64,22,80,75,95,86,87,68,31,24,20,29,67,56,79,73,14,38,65,19,26,64,68,51,77,78,81,83,45,50,53,56,57,60,65,59,62,53,89,37,74,56,40,54,49,30,26,55,37,66,82,81,56,38,73,31,70,91,50,25,37,23,65,51,10,37,6,52,5,40,99,34,3,17,72,1,10,77,40,55,42,31,0
DeAndre Jordan,DAL,30.3,Big,1554,54,27,91,82,99,0,89,29,89,91,29,24,94,58,75,1,52,54,31,57,62,86,51,48,39,96,43,51,35,93,70,96,98,45,12,13,13,7,68,93,94,85,35,24,26,66,21,29,51,66,26,69,17,14,21,81,31,80,54,35,51,50,52,45,60,48,10,90,36,46,19,25,43,16,70,37,61,72,73,54,83,44,76,54,6,52,80,53,72,94,71,18,2,7,0,0,0,98,10,13,6,0,0,0,91,0,46,27,38,0
DeAndre Jordan,NYK,30.3,Big,493,64,21,79,91,97,60,82,68,93,79,33,57,95,94,96,4,99,98,99,21,77,12,96,97,25,30,49,96,96,17,34,17,7,55,74,72,95,92,74,95,96,12,1,99,30,77,96,97,96,85,85,73,39,82,30,92,79,90,98,96,92,40,97,91,80,98,94,10,78,92,97,99,26,52,40,45,63,80,80,98,85,40,96,98,21,100,15,29,18,92,64,81,2,82,0,0,0,94,41,6,21,0,0,0,88,0,79,57,71,0
Cory Joseph,IND,27.2,Combo,2002,63,88,69,53,78,69,85,15,2,36,42,12,12,53,88,68,4,18,30,24,39,90,1,47,2,5,31,1,15,18,47,24,41,20,92,17,79,35,75,9,17,31,34,55,41,75,73,78,1,21,47,36,86,1,88,9,83,13,18,35,37,26,84,54,94,18,60,9,27,50,61,59,53,74,22,48,90,29,53,18,6,28,6,4,56,7,19,78,22,20,66,93,31,58,27,42,36,15,83,97,97,51,27,27,31,41,58,47,54,14
Frank Kaminsky,CHA,25.6,Big,678,27,15,68,21,38,0,32,58,75,35,87,77,63,76,58,84,92,65,26,83,93,68,95,93,75,84,42,95,96,86,71,74,72,68,50,60,81,83,87,88,93,86,84,44,74,13,7,5,95,36,51,57,87,60,82,13,10,32,65,30,93,90,82,91,37,23,47,16,22,15,53,25,98,10,68,24,19,10,8,65,92,72,83,87,40,86,82,58,65,50,49,84,2,70,0,79,58,25,62,22,45,49,88,78,54,58,16,12,61,22
Enes Kanter,POR,26.5,Big,511,21,53,40,99,73,95,62,51,62,86,91,84,77,62,32,32,13,5,4,57,20,53,70,87,82,1,29,70,95,3,5,19,13,48,63,73,74,82,77,77,85,12,44,67,57,73,84,87,70,16,3,18,15,9,17,25,11,28,5,15,45,5,39,36,52,14,31,26,20,14,25,13,23,89,75,90,1,71,25,5,3,4,10,6,9,12,10,4,19,75,38,82,23,66,0,0,0,94,20,29,12,0,38,29,73,0,96,94,79,22
Enes Kanter,NYK,26.5,Big,1121,19,12,76,95,94,64,41,83,50,83,85,82,58,79,61,45,23,28,53,93,9,3,28,45,2,63,73,28,6,53,62,51,72,25,14,41,54,44,41,69,63,92,36,69,51,25,8,6,28,91,36,87,59,84,43,94,23,88,28,80,12,18,38,29,62,58,79,91,91,48,43,44,8,27,95,79,51,79,76,28,3,29,2,12,76,19,8,28,4,49,44,17,64,18,0,17,33,77,65,46,59,24,35,29,46,34,98,96,77,97
Luke Kennard,DET,22.4,Wing,1396,25,11,80,8,79,0,32,80,16,61,62,62,72,67,62,67,97,93,74,92,83,83,92,77,85,75,57,92,75,76,93,72,58,77,92,83,50,79,73,19,31,13,33,56,40,85,87,92,92,93,93,92,85,59,84,85,73,80,93,87,86,85,92,93,54,61,27,89,76,12,79,60,93,30,62,46,32,7,9,93,56,69,63,84,62,80,31,25,37,77,61,88,72,82,81,79,85,11,60,88,82,38,72,60,51,86,60,52,62,62
Michael Kidd-Gilchrist,CHA,25.1,Big,1149,53,58,26,44,17,40,2,66,75,41,31,35,29,34,38,77,11,52,83,46,29,19,1,33,1,28,2,1,36,22,10,34,33,45,5,64,66,70,97,27,62,42,56,36,47,98,18,63,1,0,5,0,13,11,6,0,0,0,52,82,62,4,67,50,86,79,85,93,96,3,89,40,31,54,94,89,10,36,19,52,13,5,38,5,29,21,46,30,75,16,17,31,73,44,88,0,83,61,67,81,77,68,32,39,18,79,62,67,43,22
Maxi Kleber,DAL,26.8,Big,1462,84,40,54,34,22,90,66,70,19,17,40,12,51,25,49,63,23,20,39,54,16,5,45,46,13,69,75,45,45,79,28,33,64,17,84,36,84,65,27,15,12,25,18,82,46,85,68,79,45,34,25,38,8,18,14,75,41,76,20,44,11,9,16,9,58,64,66,28,53,75,11,29,33,84,48,73,82,26,45,20,17,14,12,12,27,11,27,10,19,55,53,71,90,84,20,72,53,20,27,28,17,91,85,87,66,53,16,18,69,22
Brandon Knight,CLE,26.9,Wing,614,8,55,52,28,14,0,0,0,38,52,47,67,35,79,73,70,76,73,67,86,41,29,70,54,93,29,67,70,59,35,45,84,59,86,49,97,77,96,24,23,17,91,62,77,76,19,3,3,70,69,34,65,38,54,34,83,19,79,73,84,30,81,12,20,10,39,53,78,78,69,82,84,18,54,91,85,60,41,47,73,44,93,26,53,55,48,46,93,23,43,20,26,97,71,9,82,66,24,89,67,88,23,62,43,28,69,97,98,94,96
Brandon Knight,HOU,26.9,Wing,106,0,17,11,9,15,0,0,0,49,88,77,80,0,50,24,96,73,75,83,38,36,76,56,18,95,29,79,56,81,29,41,6,20,6,52,79,19,52,41,13,13,58,80,87,90,8,15,7,56,27,58,16,48,48,32,33,50,27,75,82,30,23,74,18,98,50,65,60,66,89,44,76,46,2,70,9,90,86,90,75,32,50,29,21,46,10,53,35,57,0,78,11,33,18,0,2,1,4,57,58,51,28,96,89,6,1,77,1,72,95
Kevin Knox,NYK,19.2,Forward,2089,34,21,58,39,44,69,24,32,77,61,30,82,11,32,6,61,15,32,11,38,43,92,9,48,54,2,6,9,22,5,6,13,16,35,92,12,69,17,1,85,47,9,97,17,85,9,87,62,9,45,7,72,81,30,88,25,11,44,32,17,61,9,27,32,33,7,10,7,4,52,58,50,86,32,21,17,4,72,41,32,80,8,81,93,40,90,68,14,70,10,8,48,25,37,58,33,50,44,73,80,79,27,55,41,7,53,68,77,61,70
Furkan Korkmaz,PHI,21.3,Forward,588,10,85,20,49,39,0,68,92,11,66,96,51,37,73,80,66,86,89,72,54,78,97,62,67,53,52,36,62,71,39,23,71,60,64,60,51,50,49,61,77,78,31,97,38,90,18,30,21,62,32,18,51,37,33,40,33,13,56,89,83,83,60,47,70,19,78,14,92,53,23,88,69,60,80,26,56,30,46,40,89,60,68,58,85,93,82,30,70,26,37,77,63,14,31,71,30,44,23,42,45,45,52,83,79,44,49,37,56,28,38
Luke Kornet,NYK,23.3,Big,722,80,86,97,13,8,82,49,90,10,39,8,58,20,64,59,95,21,10,8,45,36,75,69,69,34,68,58,69,50,34,72,43,34,61,29,76,82,87,55,24,31,77,19,3,3,72,92,93,69,81,90,70,69,96,48,77,88,73,10,11,41,69,17,15,34,23,16,5,7,33,45,36,9,22,99,93,52,44,47,10,57,90,50,38,71,39,60,94,53,20,12,14,20,8,93,55,71,5,24,39,18,76,97,97,2,71,11,65,74,69
Kyle Korver,UTA,37.6,Wing,1069,36,18,63,6,51,72,53,63,13,62,77,57,79,36,33,63,39,43,68,12,26,66,40,18,42,43,85,40,25,54,20,64,47,72,51,7,29,7,72,15,26,95,17,49,23,11,23,12,40,30,17,35,18,65,35,56,16,52,43,45,37,83,68,31,97,75,48,71,60,64,24,42,67,7,78,27,88,34,59,43,28,90,24,48,92,38,45,93,44,79,94,30,78,75,73,63,75,1,5,82,47,80,92,96,44,73,0,6,4,22
Kyle Korver,CLE,37.6,Forward,241,27,6,54,0,34,0,62,0,8,83,80,41,100,75,85,1,92,67,89,9,37,53,95,94,88,47,21,95,98,28,52,34,54,27,86,39,78,66,64,92,93,38,59,79,75,41,35,34,95,58,78,53,32,77,38,74,73,66,67,34,43,98,74,43,92,81,10,92,64,57,62,64,90,29,46,32,46,17,17,67,94,100,78,27,50,6,97,96,96,100,93,100,17,69,0,92,99,3,13,85,48,66,94,93,32,99,1,0,27,0
Kosta Koufos,SAC,29.7,Big,467,58,60,35,63,75,98,97,0,27,18,54,30,1,60,73,16,58,39,46,24,49,84,78,80,54,34,32,78,92,19,23,5,27,4,84,5,59,11,92,65,83,10,44,17,25,89,95,98,78,52,20,50,86,87,87,16,6,18,39,18,56,4,62,48,74,59,95,20,80,15,46,27,84,69,93,92,44,1,1,39,90,3,95,84,13,96,76,2,74,6,8,49,99,54,0,0,0,42,100,6,99,0,0,0,9,0,47,74,18,0
Rodions Kurucs,BKN,20.7,Forward,1267,63,56,18,72,54,77,51,64,48,46,15,54,51,21,10,11,30,41,13,81,66,82,28,70,8,67,61,28,68,81,3,22,52,11,8,30,91,77,20,96,90,60,77,51,72,57,16,21,28,12,2,33,53,27,68,6,1,19,41,13,62,83,53,63,46,5,8,10,5,73,21,46,79,1,57,5,98,55,81,41,95,74,96,81,70,89,95,77,96,51,44,21,30,10,63,19,31,89,25,11,11,34,56,45,68,32,61,48,75,66
Kyle Kuzma,LAL,23.3,Big,2300,8,14,92,8,10,51,18,54,29,45,44,84,30,69,38,77,7,6,13,20,22,71,25,50,33,4,46,25,32,10,3,15,11,49,25,51,83,76,74,45,61,25,14,59,24,88,86,93,25,60,2,81,23,43,34,74,3,86,6,18,21,15,14,39,7,30,19,85,52,5,39,12,23,82,81,88,2,66,27,6,22,10,39,14,29,31,39,22,51,28,45,69,65,71,27,26,26,29,59,52,54,69,75,69,52,26,64,47,83,90
Zach LaVine,CHI,23.6,Wing,2170,53,43,82,39,63,62,84,71,91,87,52,99,81,95,65,16,86,35,56,76,19,6,98,48,91,84,86,98,84,81,58,69,86,36,22,62,91,85,51,52,51,49,91,42,81,20,25,18,98,93,55,91,63,17,66,94,53,92,35,37,27,68,37,23,64,75,51,92,73,47,52,52,25,79,81,87,65,19,26,35,76,88,67,54,25,45,79,87,79,64,55,29,43,33,88,67,73,92,50,68,52,5,23,7,66,70,95,87,92,98
Jeremy Lamb,CHA,26.4,Wing,2244,67,74,86,72,96,63,72,95,85,67,51,84,62,65,38,93,6,14,18,13,65,44,5,12,38,20,5,5,11,13,12,55,60,44,54,80,29,59,43,5,5,62,81,34,68,40,22,22,5,5,10,8,72,51,83,2,13,2,14,16,39,20,27,19,45,9,28,55,39,91,10,34,70,92,9,56,22,35,25,14,30,21,34,24,27,31,39,51,38,43,21,77,84,84,99,28,45,61,94,52,84,9,36,16,52,48,81,79,61,74
Jake Layman,POR,24.7,Forward,1260,77,37,35,73,41,99,35,28,42,69,79,35,83,20,23,56,98,100,100,97,26,88,19,67,87,0,24,19,36,0,91,10,15,18,90,2,99,41,5,15,4,100,1,10,2,13,30,18,19,100,86,99,88,16,85,100,27,99,100,100,46,73,61,57,68,100,100,98,100,19,80,55,79,3,17,2,67,89,89,100,99,91,97,98,50,94,97,92,84,90,92,79,52,73,8,61,31,79,24,46,24,38,63,56,99,32,35,18,21,66
Caris LeVert,BKN,24.2,Wing,1051,60,77,72,80,53,0,18,12,84,81,74,94,34,96,87,55,51,67,75,65,57,15,33,9,64,54,91,33,13,76,9,44,21,75,30,51,25,31,14,21,11,52,15,88,49,55,47,50,33,56,19,54,77,13,75,40,10,35,67,73,58,56,43,73,17,31,81,48,83,27,83,68,88,76,7,27,26,29,22,67,70,35,67,84,24,75,58,41,64,29,48,62,7,38,75,21,20,84,92,18,63,2,37,14,48,20,96,91,90,99
TJ Leaf,IND,21.5,Big,425,62,42,88,54,23,62,38,0,23,8,92,29,76,17,23,98,32,35,57,65,35,34,41,79,72,10,41,41,81,7,52,3,7,8,92,45,26,29,67,33,50,89,23,37,24,33,28,25,41,72,76,67,91,85,93,35,61,28,35,54,32,59,20,34,17,42,28,64,41,84,71,82,30,82,36,65,36,65,58,35,67,58,61,50,87,48,70,34,60,84,92,93,16,86,0,25,16,57,83,34,69,57,46,46,90,16,87,95,42,97
Courtney Lee,NYK,33.1,Wing,157,57,89,49,86,79,0,77,0,61,58,0,39,50,84,96,75,7,17,9,13,24,88,4,1,77,36,4,4,1,2,94,3,1,28,6,13,97,71,1,3,1,86,11,73,29,93,6,23,4,93,99,87,84,96,70,94,96,90,17,12,22,65,13,28,8,7,97,34,96,1,66,5,62,99,67,97,25,1,1,17,14,94,32,0,91,1,91,100,90,43,11,11,96,95,0,0,0,33,35,100,96,55,8,21,57,0,45,1,35,79
Courtney Lee,DAL,33.1,Wing,244,11,88,65,16,36,0,0,0,15,16,0,48,15,56,59,77,59,49,49,61,90,6,68,56,80,19,79,68,66,10,48,43,31,66,53,38,41,35,84,54,70,34,65,70,73,15,63,40,68,79,70,66,28,64,29,93,79,89,49,40,90,83,81,84,56,67,40,25,23,77,59,66,19,43,35,33,41,93,89,49,41,66,39,21,42,21,65,73,64,16,6,100,55,95,0,2,13,21,69,78,77,62,52,53,50,13,60,84,33,77
Damion Lee,GSW,26.0,Wing,302,0,37,84,44,89,0,87,0,13,77,52,35,77,0,0,94,18,6,8,1,72,87,76,42,85,53,22,76,59,70,16,21,6,74,0,97,91,98,28,99,97,0,100,89,99,7,82,53,76,32,16,27,1,78,1,95,23,95,6,1,81,11,85,57,97,97,41,1,3,17,3,3,85,75,33,58,24,14,11,6,72,22,94,75,1,98,50,31,70,85,9,91,92,99,100,29,85,18,67,62,60,82,57,74,57,86,10,36,7,32
Walter Lemon Jr.,CHI,26.3,Point,156,33,98,41,41,96,100,98,0,43,2,98,83,6,54,22,89,80,74,74,92,50,16,71,56,82,51,47,71,48,57,73,80,56,84,74,44,19,24,50,37,40,61,22,74,42,68,36,46,71,68,84,55,25,97,13,86,67,81,74,64,57,90,79,64,89,93,45,76,70,21,89,68,12,72,87,87,53,54,52,74,85,87,83,36,19,41,93,89,91,6,6,26,24,20,0,0,0,100,28,81,46,0,4,0,11,0,76,65,54,0
Alex Len,ATL,25.4,Big,1507,69,16,38,69,34,60,34,18,64,38,30,74,39,46,23,51,97,97,99,41,59,90,86,34,91,81,78,86,61,71,77,61,83,21,4,86,1,16,13,89,74,97,2,5,2,28,87,75,86,88,80,86,52,86,62,88,28,79,97,99,37,97,83,90,34,99,19,56,26,93,99,100,40,37,41,35,58,79,78,97,82,93,66,55,52,40,89,97,80,48,26,23,22,13,42,78,64,66,23,24,13,83,47,62,45,63,39,40,41,22
Kawhi Leonard,TOR,27.3,Forward,2039,41,96,100,77,85,63,90,86,89,100,56,97,87,90,52,82,40,94,95,63,56,84,1,3,48,22,1,1,5,21,96,3,19,4,11,46,84,74,49,5,7,32,66,92,88,76,14,23,1,13,99,11,38,91,21,10,98,10,94,96,45,31,68,74,51,80,95,27,87,97,83,92,65,95,4,49,5,69,41,94,78,25,84,47,4,68,89,89,93,73,75,77,75,90,71,63,68,49,89,92,96,8,21,11,70,68,99,92,99,97
Meyers Leonard,POR,26.7,Big,853,7,8,38,35,72,0,20,89,24,36,42,27,97,75,88,35,90,87,84,77,31,56,75,50,72,92,35,75,69,91,84,29,66,16,13,64,38,52,88,49,68,70,18,30,17,69,60,67,75,55,68,46,56,51,53,48,59,34,87,88,30,7,42,34,57,68,86,89,94,50,68,66,28,64,51,60,77,52,65,87,38,17,54,52,68,59,50,7,59,97,92,63,61,61,0,99,99,34,21,59,25,58,86,79,88,99,10,6,38,85
Jon Leuer,DET,29.5,Big,334,10,75,15,32,57,86,27,0,58,32,98,21,74,17,27,5,63,94,92,98,34,36,9,5,62,44,28,9,2,32,99,59,80,26,27,24,36,21,2,33,6,73,51,68,63,54,12,15,9,89,97,79,90,94,77,76,71,66,94,97,39,19,63,59,67,90,91,84,94,41,67,59,59,20,57,34,34,70,62,94,45,19,48,42,12,65,54,42,46,76,99,49,86,65,0,0,0,52,76,83,84,56,41,42,92,0,37,11,49,22
Damian Lillard,POR,28.3,Point,2833,59,33,93,72,67,72,56,98,74,94,37,91,94,74,28,81,14,13,9,54,22,27,32,27,69,48,11,32,53,56,25,53,84,20,47,32,74,53,32,24,21,8,38,66,52,91,83,94,32,6,9,7,29,38,24,8,18,6,13,30,32,47,12,42,3,11,3,52,8,43,8,11,99,10,13,5,20,48,34,13,4,49,6,28,85,20,8,22,10,72,26,56,76,70,24,73,75,65,11,65,22,9,80,69,65,73,74,74,70,93
Jeremy Lin,TOR,30.2,Combo,402,76,22,14,17,81,0,0,69,69,66,17,53,5,27,25,49,53,78,83,73,25,49,21,19,23,49,71,21,24,76,7,29,26,47,45,66,6,18,63,18,27,57,58,56,61,20,46,31,21,10,14,13,22,54,19,13,4,14,78,90,29,46,77,66,80,87,47,82,67,74,53,69,21,49,75,67,83,47,66,78,23,44,25,49,34,50,18,59,21,0,7,31,59,51,0,0,0,86,17,56,34,46,39,42,24,0,51,39,25,54
